humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
55.6,21.6,10.4,13.9,9.1,-2.2802,-0.4579,0.171,2022-02-02 20:42:45
55.6,21.6,10.4,13.9,9.6,-2.3034,-0.459,0.1682,2022-02-02 20:42:55
57.5,24,11.5,14.8,10.7,-2.2802,-0.459,0.0084,2022-02-02 20:43:05
55.6,21.6,10.4,13.9,9.6,-2.2802,-0.4579,0.1761,2022-02-02 20:43:15
55.6,21.5,10.4,13.9,9.5,-2.2918,-0.4579,0.1997,2022-02-02 20:43:25
55.6,21.6,10.4,13.9,9.6,-2.2686,-0.4579,0.1847,2022-02-02 20:43:35
55.6,21.6,10.4,13.9,9.6,-2.3034,-0.4579,0.167,2022-02-02 20:43:45
55.6,21.6,10.4,13.9,9.6,-2.2686,-0.4579,0.171,2022-02-02 20:43:55
55.6,21.6,10.1,13.3,9.1,-2.2454,-0.4579,0.1342,2022-02-02 20:44:05
55.6,21.5,10.4,13.9,9.5,-2.2918,-0.4579,0.1479,2022-02-02 20:44:15
55.6,21.6,10.4,13.9,9.6,-2.2918,-0.4579,0.1441,2022-02-02 20:44:25
55.5,21.5,10,13.3,9.1,-2.315,-0.4579,0.1664,2022-02-02 20:44:35
57.5,23.9,11.1,14.2,10.2,-2.3847,-0.459,0.0064,2022-02-02 20:44:45
55.5,21.5,10,13.3,9.1,-2.3499,-0.4579,0.1746,2022-02-02 20:44:55
55.5,21.5,10.4,13.9,9.5,-2.3499,-0.459,0.155,2022-02-02 20:45:05
55.6,21.6,10.4,13.9,9.6,-2.3382,-0.459,0.1548,2022-02-02 20:45:15
55.5,21.6,10.4,13.9,9.5,-2.3382,-0.4579,0.188,2022-02-02 20:45:25
55.5,21.6,10.4,13.9,9.5,-2.3382,-0.4579,0.1766,2022-02-02 20:45:35
55.6,21.6,10,13.3,9.1,-2.2918,-0.4579,0.1697,2022-02-02 20:45:45
55.5,21.6,10.4,13.9,9.5,-2.3847,-0.4579,0.1852,2022-02-02 20:45:55
55.5,21.6,10.4,13.9,9.5,-2.3963,-0.4579,0.1634,2022-02-02 20:46:05
55.5,21.5,10,13.3,9.1,-2.3266,-0.4579,0.1545,2022-02-02 20:46:15
57.4,23.9,11.1,14.2,10.2,-2.3499,-0.4579,-0.0068,2022-02-02 20:46:25
55.5,21.6,10,13.3,9.1,-2.4195,-0.4579,0.1459,2022-02-02 20:46:35
55.5,21.6,10,13.3,9.1,-2.3266,-0.4579,0.1535,2022-02-02 20:46:45
55.5,21.6,10.4,13.9,9.5,-2.3034,-0.4579,0.1492,2022-02-02 20:46:55
55.5,21.5,10.4,13.9,9.5,-2.3615,-0.459,0.1804,2022-02-02 20:47:05
55.5,21.6,10.4,13.9,9.5,-2.3847,-0.459,0.1626,2022-02-02 20:47:15
55.5,21.6,10.4,13.9,9.5,-2.4659,-0.459,0.1796,2022-02-02 20:47:25
55.5,21.5,10.7,14.2,9.5,-2.3847,-0.459,0.1626,2022-02-02 20:47:35
55.5,21.6,10.7,14.2,10,-2.3266,-0.4579,0.1713,2022-02-02 20:47:45
55.5,21.6,10.7,14.2,10,-2.3382,-0.4579,0.1444,2022-02-02 20:47:55
57.5,24,11.5,14.8,10.6,-2.4195,-0.4579,-0.0035,2022-02-02 20:48:05
55.5,21.6,10.4,13.9,9.5,-2.3499,-0.4579,0.1708,2022-02-02 20:48:15
55.5,21.5,10.7,14.2,9.9,-2.3847,-0.4579,0.1647,2022-02-02 20:48:25
55.5,21.5,10.4,13.9,9.5,-2.3731,-0.4579,0.156,2022-02-02 20:48:35
55.5,21.6,10.4,13.9,9.5,-2.3034,-0.4579,0.1375,2022-02-02 20:48:45
55.5,21.6,10.4,13.9,9.5,-2.3499,-0.4579,0.1756,2022-02-02 20:48:55
55.5,21.5,10.4,13.9,9.5,-2.2918,-0.459,0.1949,2022-02-02 20:49:05
55.6,21.6,10.4,13.9,9.6,-2.3963,-0.459,0.1652,2022-02-02 20:49:15
55.5,21.5,10.4,13.9,9.5,-2.4311,-0.459,0.1672,2022-02-02 20:49:25
55.5,21.6,10,13.3,9.1,-2.3266,-0.4579,0.1383,2022-02-02 20:49:35
57.5,24,11.5,14.8,10.6,-2.3731,-0.4579,-0.0111,2022-02-02 20:49:45
55.5,21.6,10,13.3,9.1,-2.3731,-0.459,0.136,2022-02-02 20:49:55
55.5,21.6,10,13.3,9.1,-2.4195,-0.459,0.1515,2022-02-02 20:50:05
55.5,21.5,10,13.3,9.1,-2.4079,-0.4579,0.1616,2022-02-02 20:50:15
55.5,21.6,10,13.3,9.1,-2.4659,-0.4579,0.1758,2022-02-02 20:50:25
55.5,21.6,10,13.3,9.1,-2.4659,-0.4579,0.1807,2022-02-02 20:50:35
55.4,21.6,10,13.3,9.1,-2.4311,-0.4579,0.1576,2022-02-02 20:50:45
55.4,21.6,10,13.3,9.1,-2.4195,-0.4579,0.1834,2022-02-02 20:50:55
55.4,21.6,10,13.3,9.1,-2.4775,-0.4579,0.1715,2022-02-02 20:51:05
55.4,21.6,10.4,13.9,9.5,-2.4079,-0.4579,0.1271,2022-02-02 20:51:15
57.4,24,11.5,14.8,10.6,-2.4427,-0.4579,-0.0393,2022-02-02 20:51:25
55.4,21.6,10.4,13.9,9.5,-2.4427,-0.459,0.1619,2022-02-02 20:51:35
55.4,21.6,10.4,13.9,9.5,-2.4659,-0.459,0.1573,2022-02-02 20:51:45
55.3,21.5,10.3,13.9,9.5,-2.3731,-0.459,0.1784,2022-02-02 20:51:55
55.3,21.5,10.3,13.9,9.5,-2.3847,-0.459,0.1774,2022-02-02 20:52:05
55.4,21.6,10,13.3,9.1,-2.4079,-0.459,0.1626,2022-02-02 20:52:15
55.4,21.5,10,13.3,9.1,-2.4311,-0.4579,0.1403,2022-02-02 20:52:25
55.4,21.5,10,13.3,9.1,-2.3382,-0.4568,0.1911,2022-02-02 20:52:35
55.5,21.6,10.4,13.9,9.5,-2.3615,-0.4579,0.1533,2022-02-02 20:52:45
55.5,21.6,10,13.3,9.1,-2.4311,-0.4579,0.1614,2022-02-02 20:52:55
57.4,24,11.2,14.2,10.2,-2.4195,-0.4579,-0.0038,2022-02-02 20:53:05
55.5,21.6,10,13.3,9.1,-2.3963,-0.4579,0.1251,2022-02-02 20:53:15
55.5,21.6,10,13.3,9.1,-2.3731,-0.4579,0.15,2022-02-02 20:53:25
55.5,21.6,10,13.3,9.1,-2.3499,-0.4579,0.171,2022-02-02 20:53:35
55.4,21.5,10,13.3,9.1,-2.4195,-0.4579,0.2043,2022-02-02 20:53:45
55.4,21.5,10,13.3,9.1,-2.3731,-0.459,0.1781,2022-02-02 20:53:55
55.4,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1515,2022-02-02 20:54:05
55.4,21.6,10,13.3,9.1,-2.3963,-0.459,0.1763,2022-02-02 20:54:15
55.3,21.5,10,13.3,9.1,-2.4543,-0.459,0.1659,2022-02-02 20:54:25
55.3,21.5,10,13.3,9.1,-2.3963,-0.459,0.1482,2022-02-02 20:54:35
57.4,23.9,11.1,14.2,10.2,-2.3963,-0.4579,0.0051,2022-02-02 20:54:45
55.3,21.5,10,13.3,9.1,-2.4427,-0.4579,0.1822,2022-02-02 20:54:55
55.4,21.6,9.7,13,8.7,-2.4311,-0.459,0.1593,2022-02-02 20:55:05
55.3,21.5,9.6,13,8.7,-2.4195,-0.4579,0.1398,2022-02-02 20:55:15
55.3,21.5,9.6,13,8.7,-2.4427,-0.4579,0.1781,2022-02-02 20:55:25
55.4,21.6,9.7,13,8.7,-2.4079,-0.459,0.1378,2022-02-02 20:55:35
55.4,21.6,10,13.3,9.1,-2.4427,-0.4579,0.1637,2022-02-02 20:55:45
55.4,21.6,10,13.3,9.1,-2.4195,-0.4579,0.1807,2022-02-02 20:55:55
55.3,21.5,10,13.3,9.1,-2.4427,-0.4579,0.171,2022-02-02 20:56:05
55.3,21.5,10,13.3,9.1,-2.4195,-0.4579,0.1583,2022-02-02 20:56:15
57.4,23.9,11.1,14.2,10.2,-2.4311,-0.4579,-0.0106,2022-02-02 20:56:25
55.3,21.6,10,13.3,9.1,-2.4311,-0.4579,0.1905,2022-02-02 20:56:35
55.3,21.5,10,13.3,9.1,-2.4195,-0.459,0.1908,2022-02-02 20:56:45
55.3,21.6,10,13.3,9.1,-2.4659,-0.459,0.1451,2022-02-02 20:56:55
55.3,21.5,10,13.3,9.1,-2.4543,-0.4579,0.1677,2022-02-02 20:57:05
55.3,21.5,10,13.3,9.1,-2.4543,-0.4579,0.1363,2022-02-02 20:57:15
55.3,21.6,10,13.3,9.1,-2.4659,-0.4579,0.1758,2022-02-02 20:57:25
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1571,2022-02-02 20:57:35
55.3,21.5,10,13.3,9.1,-2.4195,-0.4579,0.1936,2022-02-02 20:57:45
55.3,21.6,10,13.6,9.1,-2.4427,-0.4579,0.1634,2022-02-02 20:57:55
57.4,24,11.1,14.2,10.2,-2.3847,-0.4579,-0.0073,2022-02-02 20:58:05
55.3,21.6,10,13.3,9.1,-2.3963,-0.4579,0.1489,2022-02-02 20:58:15
55.3,21.5,10,13.3,9.1,-2.3847,-0.4579,0.1431,2022-02-02 20:58:25
55.4,21.6,10,13.3,9.1,-2.3731,-0.4579,0.1675,2022-02-02 20:58:35
55.4,21.6,10.4,13.9,9.5,-2.3963,-0.4579,0.1553,2022-02-02 20:58:45
55.3,21.5,10.3,13.9,9.5,-2.3847,-0.4579,0.185,2022-02-02 20:58:55
55.3,21.6,10,13.3,9.1,-2.4079,-0.4579,0.1809,2022-02-02 20:59:35
57.4,24,11.1,14.2,10.2,-2.3731,-0.4579,-0.0137,2022-02-02 20:59:45
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1469,2022-02-02 20:59:55
55.3,21.5,10,13.3,9.1,-2.3731,-0.4579,0.1807,2022-02-02 21:00:05
55.3,21.5,10,13.6,9.1,-2.3499,-0.4579,0.1644,2022-02-02 21:00:15
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1578,2022-02-02 21:00:25
55.3,21.5,10,13.3,9.1,-2.3266,-0.4579,0.1771,2022-02-02 21:00:35
55.3,21.5,10,13.3,9.1,-2.3731,-0.459,0.1573,2022-02-02 21:00:45
55.4,21.6,10,13.3,9.1,-2.3499,-0.4579,0.1593,2022-02-02 21:00:55
55.4,21.6,10,13.3,9.1,-2.3847,-0.459,0.1774,2022-02-02 21:01:05
57.4,24,11.1,14.2,10.2,-2.4195,-0.4579,-0.0159,2022-02-02 21:01:15
55.3,21.5,10,13.3,9.1,-2.3963,-0.459,0.1604,2022-02-02 21:01:25
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1314,2022-02-02 21:01:35
55.3,21.5,10,13.3,9.1,-2.3382,-0.4579,0.1644,2022-02-02 21:01:45
55.3,21.5,10,13.3,9.1,-2.3731,-0.4579,0.1705,2022-02-02 21:01:55
55.3,21.6,10,13.3,9.1,-2.3731,-0.4579,0.153,2022-02-02 21:02:05
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1801,2022-02-02 21:02:15
55.3,21.5,9.6,13,8.7,-2.3731,-0.4579,0.172,2022-02-02 21:02:25
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1512,2022-02-02 21:02:35
55.3,21.5,9.6,13,8.7,-2.3847,-0.4579,0.1604,2022-02-02 21:02:45
57.4,23.9,10.8,13.9,9.8,-2.3847,-0.4579,0.0198,2022-02-02 21:02:55
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1761,2022-02-02 21:03:05
55.3,21.5,9.6,13,8.7,-2.4311,-0.4579,0.1522,2022-02-02 21:03:15
55.3,21.5,10,13.3,9.1,-2.4195,-0.4579,0.1368,2022-02-02 21:03:25
55.3,21.5,10,13.3,9.1,-2.4427,-0.4579,0.1413,2022-02-02 21:03:35
55.3,21.5,10,13.3,9.1,-2.315,-0.4579,0.1736,2022-02-02 21:03:45
55.3,21.5,10,13.3,9.1,-2.4079,-0.459,0.1753,2022-02-02 21:03:55
55.3,21.5,10,13.3,9.1,-2.3499,-0.459,0.1581,2022-02-02 21:04:05
55.3,21.5,10,13.3,9.1,-2.3499,-0.4579,0.2101,2022-02-02 21:04:15
55.3,21.5,10,13.3,9.1,-2.3499,-0.4579,0.1677,2022-02-02 21:04:25
57.4,23.9,10.8,13.9,9.8,-2.3731,-0.4579,-0.0015,2022-02-02 21:04:35
55.3,21.5,10,13.3,9.1,-2.4311,-0.4579,0.1611,2022-02-02 21:04:45
55.3,21.5,10,13.3,9.1,-2.3382,-0.4579,0.1502,2022-02-02 21:04:55
55.3,21.5,9.6,13,8.7,-2.3847,-0.4579,0.1662,2022-02-02 21:05:05
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1746,2022-02-02 21:05:15
55.3,21.5,9.6,13,8.7,-2.3382,-0.4579,0.1396,2022-02-02 21:05:25
55.3,21.5,9.6,13,8.7,-2.3615,-0.4579,0.1662,2022-02-02 21:05:35
55.3,21.5,9.6,13,8.7,-2.3615,-0.459,0.1733,2022-02-02 21:05:45
55.3,21.5,10,13.3,9.1,-2.3847,-0.459,0.1781,2022-02-02 21:05:55
57.4,23.9,11.1,14.2,10.2,-2.4311,-0.459,-0.0071,2022-02-02 21:06:05
55.3,21.5,10,13.3,9.1,-2.3382,-0.4579,0.1751,2022-02-02 21:06:15
55.3,21.5,10,13.3,9.1,-2.3731,-0.4579,0.151,2022-02-02 21:06:25
55.3,21.5,10,13.3,9.1,-2.3615,-0.4579,0.1581,2022-02-02 21:06:35
55.3,21.5,10,13.3,9.1,-2.4311,-0.4579,0.1692,2022-02-02 21:06:45
55.3,21.5,10,13.3,9.1,-2.4079,-0.4579,0.1566,2022-02-02 21:06:55
55.3,21.5,10,13.3,9.1,-2.3963,-0.4579,0.1596,2022-02-02 21:07:05
55.3,21.5,9.6,13,8.7,-2.4311,-0.4579,0.169,2022-02-02 21:07:15
55.3,21.6,9.7,13,8.7,-2.3847,-0.4579,0.1609,2022-02-02 21:07:25
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1566,2022-02-02 21:07:35
57.4,23.9,10.8,13.9,9.8,-2.4775,-0.4579,0.0209,2022-02-02 21:07:45
55.3,21.5,9.6,13,8.7,-2.3731,-0.459,0.1657,2022-02-02 21:07:55
55.3,21.5,9.6,13,8.6,-2.4079,-0.459,0.1753,2022-02-02 21:08:05
55.3,21.5,10,13.3,9.1,-2.3847,-0.4579,0.1692,2022-02-02 21:08:15
55.3,21.5,10,13.3,9.1,-2.3963,-0.459,0.1659,2022-02-02 21:08:25
55.3,21.5,10,13.3,9.1,-2.3847,-0.4579,0.1327,2022-02-02 21:08:35
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.17,2022-02-02 21:08:45
55.3,21.5,9.6,13,8.7,-2.3615,-0.4579,0.1553,2022-02-02 21:08:55
55.3,21.5,9.6,13,8.7,-2.4195,-0.4568,0.1403,2022-02-02 21:09:05
55.3,21.5,9.3,12.7,8.7,-2.3963,-0.4579,0.1238,2022-02-02 21:09:15
57.4,23.9,10.4,13.5,9.8,-2.4891,-0.4579,-0.0101,2022-02-02 21:09:25
55.3,21.5,9.3,12.7,8.6,-2.4195,-0.4579,0.1652,2022-02-02 21:09:35
55.3,21.5,9.6,13,8.6,-2.4195,-0.4579,0.168,2022-02-02 21:09:45
55.3,21.5,9.6,13,8.6,-2.4311,-0.4579,0.1307,2022-02-02 21:09:55
55.3,21.5,9.6,13,8.6,-2.4891,-0.459,0.1522,2022-02-02 21:10:05
55.3,21.5,9.6,13,8.6,-2.4891,-0.459,0.1512,2022-02-02 21:10:15
55.3,21.5,9.6,13,8.6,-2.4311,-0.4579,0.1535,2022-02-02 21:10:25
55.3,21.5,9.6,13,8.6,-2.4195,-0.4579,0.1299,2022-02-02 21:10:35
55.3,21.5,9.6,13,8.6,-2.4079,-0.4579,0.1464,2022-02-02 21:10:45
55.3,21.6,9.7,13,8.7,-2.3963,-0.4579,0.184,2022-02-02 21:10:55
57.3,24,10.8,13.9,9.8,-2.3731,-0.4579,-0.006,2022-02-02 21:11:05
55.3,21.5,9.6,13,8.7,-2.3499,-0.4579,0.1883,2022-02-02 21:11:15
55.3,21.5,9.6,13,8.6,-2.3615,-0.4579,0.1606,2022-02-02 21:11:25
55.3,21.5,9.6,13,8.6,-2.4311,-0.4579,0.1682,2022-02-02 21:11:35
55.3,21.5,9.6,13,8.6,-2.3499,-0.4579,0.1517,2022-02-02 21:11:45
55.3,21.5,9.6,13,8.6,-2.3499,-0.4579,0.1659,2022-02-02 21:11:55
55.3,21.5,9.6,13,8.7,-2.3499,-0.4579,0.1393,2022-02-02 21:12:05
55.3,21.5,9.6,13,8.6,-2.3615,-0.4579,0.1479,2022-02-02 21:12:15
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1314,2022-02-02 21:12:25
57.4,23.9,10.8,13.9,9.8,-2.3615,-0.459,-0.0142,2022-02-02 21:12:35
55.3,21.5,9.6,13,8.7,-2.4543,-0.4579,0.1411,2022-02-02 21:12:45
55.3,21.5,9.6,13,8.6,-2.4311,-0.459,0.1505,2022-02-02 21:12:55
55.3,21.5,9.6,13,8.6,-2.4195,-0.4579,0.1578,2022-02-02 21:13:05
55.3,21.5,9.6,13,8.6,-2.4195,-0.459,0.1548,2022-02-02 21:13:15
55.3,21.5,9.6,13,8.6,-2.3847,-0.459,0.1654,2022-02-02 21:13:25
55.3,21.5,10,13.6,9.1,-2.3499,-0.4579,0.1436,2022-02-02 21:13:35
55.3,21.5,10,13.6,9.1,-2.3499,-0.4579,0.1573,2022-02-02 21:13:45
55.3,21.5,9.6,13,8.6,-2.3615,-0.4579,0.1664,2022-02-02 21:13:55
55.3,21.5,9.6,13,8.6,-2.3731,-0.4579,0.152,2022-02-02 21:14:05
57.3,23.9,10.8,13.8,9.8,-2.4195,-0.4579,-0.0154,2022-02-02 21:14:15
55.3,21.5,9.6,13,8.6,-2.3499,-0.4579,0.1538,2022-02-02 21:14:25
55.3,21.5,9.6,13,8.6,-2.3847,-0.4579,0.1779,2022-02-02 21:14:35
55.3,21.5,9.6,13,8.6,-2.4079,-0.4579,0.1578,2022-02-02 21:14:45
55.3,21.5,9.6,13,8.6,-2.3615,-0.4579,0.1878,2022-02-02 21:14:55
55.3,21.5,9.6,13,8.6,-2.4079,-0.459,0.121,2022-02-02 21:15:05
55.3,21.5,9.6,13,8.6,-2.3847,-0.4579,0.1601,2022-02-02 21:15:15
55.3,21.5,10,13.3,9.1,-2.3847,-0.4579,0.1591,2022-02-02 21:15:25
55.3,21.5,9.6,13,8.6,-2.3731,-0.4579,0.1895,2022-02-02 21:15:35
55.3,21.5,9.6,13,8.6,-2.3499,-0.4579,0.172,2022-02-02 21:15:45
57.3,23.9,10.8,13.8,9.8,-2.3615,-0.4579,-0.0104,2022-02-02 21:15:55
55.3,21.5,9.6,13,8.6,-2.4079,-0.4579,0.1723,2022-02-02 21:16:05
55.3,21.5,9.6,13,8.6,-2.315,-0.4579,0.1634,2022-02-02 21:16:15
55.3,21.5,9.6,13,8.6,-2.4079,-0.4579,0.1469,2022-02-02 21:16:25
55.3,21.5,9.6,13,8.6,-2.3382,-0.4579,0.1736,2022-02-02 21:16:35
55.3,21.5,9.6,13,8.6,-2.3963,-0.4579,0.1781,2022-02-02 21:16:45
55.3,21.5,9.6,13,8.6,-2.3615,-0.4579,0.1751,2022-02-02 21:16:55
55.3,21.5,9.3,12.7,8.6,-2.4195,-0.459,0.2106,2022-02-02 21:17:05
55.3,21.5,9.6,13,8.6,-2.3731,-0.459,0.1867,2022-02-02 21:17:15
55.3,21.5,9.6,13,8.6,-2.3382,-0.459,0.1538,2022-02-02 21:17:25
57.3,23.9,10.8,13.8,9.8,-2.3847,-0.4579,-0.021,2022-02-02 21:17:35
55.3,21.5,9.6,13,8.7,-2.4195,-0.459,0.1423,2022-02-02 21:17:45
55.3,21.5,9.6,13,8.6,-2.3963,-0.4579,0.1408,2022-02-02 21:17:55
55.3,21.5,9.6,13,8.6,-2.3731,-0.4579,0.1454,2022-02-02 21:18:05
55.3,21.5,9.6,13,8.6,-2.3499,-0.4579,0.1317,2022-02-02 21:18:15
55.3,21.5,9.6,13,8.6,-2.4079,-0.4568,0.1733,2022-02-02 21:18:25
55.3,21.5,9.3,12.7,8.2,-2.4427,-0.4568,0.1654,2022-02-02 21:18:35
55.3,21.5,9.3,12.7,8.7,-2.3615,-0.4579,0.1949,2022-02-02 21:18:45
55.3,21.5,9.6,13,8.7,-2.3499,-0.4579,0.1505,2022-02-02 21:18:55
55.3,21.5,9.3,12.7,8.7,-2.3499,-0.4579,0.1446,2022-02-02 21:19:05
57.4,23.9,10.4,13.5,9.8,-2.4311,-0.4579,-0.003,2022-02-02 21:19:15
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1667,2022-02-02 21:19:25
55.3,21.5,9.6,13,8.7,-2.3615,-0.459,0.1416,2022-02-02 21:19:35
55.3,21.5,9.6,13,8.7,-2.3266,-0.4579,0.1543,2022-02-02 21:19:45
55.3,21.5,9.3,12.7,8.2,-2.3615,-0.4579,0.1337,2022-02-02 21:19:55
55.3,21.5,9.3,12.7,8.7,-2.2802,-0.4579,0.1423,2022-02-02 21:20:05
55.3,21.5,9.3,12.7,8.2,-2.3382,-0.459,0.1477,2022-02-02 21:20:15
55.3,21.5,9.6,13,8.7,-2.3382,-0.4579,0.1827,2022-02-02 21:20:25
55.3,21.5,9.3,12.7,8.7,-2.3615,-0.4568,0.1642,2022-02-02 21:20:35
57.4,23.9,10.4,13.5,9.8,-2.3847,-0.4579,-0.0104,2022-02-02 21:20:45
55.3,21.5,9.3,12.7,8.7,-2.315,-0.4579,0.1588,2022-02-02 21:20:55
55.3,21.5,9.6,13,8.7,-2.3615,-0.4579,0.1692,2022-02-02 21:21:05
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1791,2022-02-02 21:21:15
55.3,21.5,9.6,13,8.7,-2.3499,-0.4579,0.1522,2022-02-02 21:21:25
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1332,2022-02-02 21:21:35
55.3,21.5,9.6,13,8.7,-2.3266,-0.459,0.1814,2022-02-02 21:21:45
55.3,21.5,10,13.3,9.1,-2.3731,-0.4579,0.1538,2022-02-02 21:21:55
55.3,21.5,9.6,13,8.7,-2.4079,-0.459,0.1817,2022-02-02 21:22:05
55.3,21.5,9.6,13,8.7,-2.3847,-0.4579,0.1774,2022-02-02 21:22:15
57.4,23.9,10.8,13.9,9.8,-2.4079,-0.459,0.012,2022-02-02 21:22:25
55.3,21.5,9.6,13,8.7,-2.3847,-0.4579,0.1439,2022-02-02 21:22:35
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1751,2022-02-02 21:22:45
55.3,21.5,9.6,13,8.7,-2.4543,-0.4579,0.1715,2022-02-02 21:22:55
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1319,2022-02-02 21:23:05
55.3,21.5,9.6,13,8.7,-2.4311,-0.4568,0.1505,2022-02-02 21:23:15
55.3,21.5,9.6,13,8.7,-2.4543,-0.4579,0.1621,2022-02-02 21:23:25
55.3,21.5,9.6,13,8.7,-2.4427,-0.4579,0.1591,2022-02-02 21:23:35
55.3,21.5,9.6,13,8.7,-2.4079,-0.4579,0.1708,2022-02-02 21:23:45
55.3,21.5,9.6,13,8.7,-2.3963,-0.4579,0.1461,2022-02-02 21:23:55
57.4,23.9,10.8,13.9,9.8,-2.3963,-0.459,-0.0175,2022-02-02 21:24:05
55.3,21.5,9.6,13,8.7,-2.4427,-0.4579,0.1609,2022-02-02 21:24:15
55.3,21.5,9.6,13,8.7,-2.5587,-0.4579,0.1799,2022-02-02 21:24:25
55.3,21.5,9.6,13,8.7,-2.4775,-0.4579,0.1421,2022-02-02 21:24:35
55.3,21.5,9.6,13.3,8.7,-2.5007,-0.459,0.1492,2022-02-02 21:24:45
55.3,21.5,10,13.3,9.1,-2.4775,-0.4579,0.1842,2022-02-02 21:24:55
55.3,21.5,10,13.3,9.1,-2.4543,-0.4579,0.1332,2022-02-02 21:25:05
55.3,21.5,10,13.3,9.1,-2.4079,-0.4579,0.1408,2022-02-02 21:25:15
55.3,21.5,10,13.3,9.1,-2.4427,-0.4579,0.167,2022-02-02 21:25:25
57.4,23.9,10.8,13.9,9.8,-2.4079,-0.4579,-0.0048,2022-02-02 21:25:35
55.3,21.4,9.6,12.9,8.6,-2.4775,-0.4579,0.1484,2022-02-02 21:25:45
55.4,21.5,9.6,13,8.7,-2.4543,-0.4579,0.155,2022-02-02 21:25:55
55.4,21.5,9.6,13,8.7,-2.4427,-0.459,0.1794,2022-02-02 21:26:05
55.3,21.5,9.6,13,8.7,-2.4311,-0.4579,0.1581,2022-02-02 21:26:15
55.4,21.5,9.6,13,8.7,-2.3963,-0.459,0.1598,2022-02-02 21:26:25
55.4,21.5,9.6,13,8.7,-2.4195,-0.459,0.1756,2022-02-02 21:26:35
55.3,21.5,9.6,13,8.7,-2.4195,-0.459,0.1667,2022-02-02 21:26:45
55.4,21.5,9.6,13,8.7,-2.3847,-0.459,0.1611,2022-02-02 21:26:55
55.4,21.5,9.3,12.7,8.7,-2.3382,-0.459,0.1604,2022-02-02 21:27:05
57.4,23.9,10.4,13.5,9.8,-2.3615,-0.459,-0.0126,2022-02-02 21:27:15
55.5,21.5,9.3,12.7,8.3,-2.4427,-0.4579,0.1512,2022-02-02 21:27:25
55.5,21.5,9.3,12.7,8.7,-2.4195,-0.4579,0.1926,2022-02-02 21:27:35
55.4,21.4,9.3,12.6,8.6,-2.4195,-0.4579,0.1581,2022-02-02 21:27:45
55.4,21.4,9.3,12.6,8.6,-2.4079,-0.4579,0.1675,2022-02-02 21:27:55
55.5,21.5,9.3,12.7,8.3,-2.3847,-0.4579,0.1461,2022-02-02 21:28:05
55.4,21.4,9.3,12.6,8.6,-2.4543,-0.4579,0.1845,2022-02-02 21:28:15
55.4,21.4,9.3,12.6,8.2,-2.4659,-0.4579,0.1682,2022-02-02 21:28:25
55.4,21.4,9.6,12.9,8.6,-2.4079,-0.4579,0.1451,2022-02-02 21:28:35
55.4,21.5,9.6,13,8.7,-2.4427,-0.459,0.1553,2022-02-02 21:28:45
57.4,23.9,10.8,13.9,9.8,-2.3847,-0.4579,0.0051,2022-02-02 21:28:55
55.4,21.5,9.6,13,8.7,-2.5355,-0.4579,0.1799,2022-02-02 21:29:05
55.3,21.4,9.6,12.9,8.6,-2.4427,-0.4579,0.1644,2022-02-02 21:29:15
55.3,21.4,9.6,12.9,8.6,-2.4311,-0.459,0.1527,2022-02-02 21:29:25
55.3,21.4,9.6,12.9,8.6,-2.5007,-0.4579,0.1406,2022-02-02 21:29:35
55.3,21.4,9.6,12.9,8.6,-2.4659,-0.4579,0.1611,2022-02-02 21:29:45
55.4,21.4,9.6,12.9,8.6,-2.4195,-0.4579,0.1631,2022-02-02 21:29:55
55.3,21.4,9.6,12.9,8.6,-2.4891,-0.4579,0.1938,2022-02-02 21:30:05
55.4,21.4,9.6,12.9,8.6,-2.4659,-0.459,0.1418,2022-02-02 21:30:15
55.3,21.4,9.6,12.9,8.6,-2.4659,-0.4579,0.1809,2022-02-02 21:30:25
55.3,21.4,9.6,12.9,8.6,-2.4427,-0.4579,0.1748,2022-02-02 21:30:35
55.3,21.4,9.3,12.6,8.6,-2.4775,-0.459,0.1484,2022-02-02 21:30:45
55.3,21.4,9.3,12.6,8.6,-2.4427,-0.4579,0.1375,2022-02-02 21:30:55
55.4,21.4,9.3,12.6,8.2,-2.4659,-0.4579,0.1768,2022-02-02 21:31:05
