humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5292,2022-02-02 09:38:14
66.4,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5553,2022-02-02 09:38:24
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5774,2022-02-02 09:38:34
63.5,22.2,10.6,12.7,10,-2.6516,-0.4746,1.5533,2022-02-02 09:38:44
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5391,2022-02-02 09:38:54
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5482,2022-02-02 09:39:04
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5728,2022-02-02 09:39:14
66.4,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.536,2022-02-02 09:39:24
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5472,2022-02-02 09:39:34
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5495,2022-02-02 09:39:44
66.4,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5769,2022-02-02 09:39:54
66.4,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5721,2022-02-02 09:40:04
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5632,2022-02-02 09:40:14
63.5,22.2,10.6,12.7,10,-2.64,-0.4746,1.5601,2022-02-02 09:40:24
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5809,2022-02-02 09:40:34
66.4,19.3,9.8,11.4,9.2,-2.64,-0.4746,1.531,2022-02-02 09:40:44
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5756,2022-02-02 09:40:54
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5414,2022-02-02 09:41:04
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5475,2022-02-02 09:41:14
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.585,2022-02-02 09:41:24
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5315,2022-02-02 09:41:34
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.537,2022-02-02 09:41:44
63.5,22.2,10.6,12.7,10,-2.64,-0.4746,1.5612,2022-02-02 09:41:54
66.4,19.3,10.1,11.7,9.2,-2.64,-0.4746,1.5363,2022-02-02 09:42:04
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5089,2022-02-02 09:42:14
66.4,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5305,2022-02-02 09:42:24
66.4,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5287,2022-02-02 09:42:34
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5442,2022-02-02 09:42:44
66.4,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5099,2022-02-02 09:42:54
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5515,2022-02-02 09:43:04
66.4,19.3,9.8,11.4,9.2,-2.64,-0.4746,1.5789,2022-02-02 09:43:14
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5693,2022-02-02 09:43:24
63.5,22.2,10.6,12.7,10,-2.64,-0.4746,1.4977,2022-02-02 09:43:34
66.4,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5809,2022-02-02 09:43:44
66.4,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5629,2022-02-02 09:43:54
66.4,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5677,2022-02-02 09:44:04
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5576,2022-02-02 09:44:14
66.4,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5398,2022-02-02 09:44:24
66.4,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5193,2022-02-02 09:44:34
66.4,19.3,10.5,12,9.6,-2.64,-0.4746,1.5776,2022-02-02 09:44:44
66.4,19.3,10.5,12,10,-2.6516,-0.4746,1.5705,2022-02-02 09:44:54
63.5,22.2,10.9,13,10.4,-2.64,-0.4746,1.5662,2022-02-02 09:45:04
66.4,19.3,10.5,12,10,-2.6516,-0.4746,1.5401,2022-02-02 09:45:14
66.4,19.3,10.5,12,10,-2.6516,-0.4746,1.5188,2022-02-02 09:45:24
66.3,19.3,10.8,12.7,10,-2.6632,-0.4746,1.535,2022-02-02 09:45:34
66.4,19.3,10.5,12,10,-2.6632,-0.4746,1.535,2022-02-02 09:45:44
66.3,19.3,10.5,12,10,-2.6632,-0.4746,1.5046,2022-02-02 09:45:54
66.3,19.3,10.8,12.3,10,-2.6632,-0.4746,1.5193,2022-02-02 09:46:04
66.3,19.3,10.5,12,10,-2.6516,-0.4746,1.5642,2022-02-02 09:46:14
66.3,19.3,10.8,12.3,10,-2.6516,-0.4746,1.5502,2022-02-02 09:46:24
66.3,19.3,10.5,12,10,-2.6516,-0.4746,1.5825,2022-02-02 09:46:34
63.5,22.2,10.9,13,10.4,-2.6516,-0.4746,1.5142,2022-02-02 09:46:44
66.3,19.3,10.5,12,9.6,-2.6516,-0.4735,1.5553,2022-02-02 09:46:54
66.3,19.3,10.1,11.7,9.2,-2.6632,-0.4746,1.5617,2022-02-02 09:47:04
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5642,2022-02-02 09:47:14
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5581,2022-02-02 09:47:24
66.3,19.3,10.5,12,10,-2.6516,-0.4746,1.567,2022-02-02 09:47:34
66.3,19.3,10.5,12,9.6,-2.6632,-0.4746,1.5338,2022-02-02 09:47:44
66.4,19.3,10.1,11.7,9.2,-2.6632,-0.4746,1.5639,2022-02-02 09:47:54
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5282,2022-02-02 09:48:04
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5373,2022-02-02 09:48:14
63.5,22.2,10.2,12.4,9.5,-2.6632,-0.4746,1.5419,2022-02-02 09:48:24
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5507,2022-02-02 09:48:34
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5743,2022-02-02 09:48:44
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5193,2022-02-02 09:48:54
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5325,2022-02-02 09:49:04
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5104,2022-02-02 09:49:14
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5424,2022-02-02 09:49:24
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5195,2022-02-02 09:49:34
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5414,2022-02-02 09:49:44
63.5,22.2,10.6,12.7,10,-2.6632,-0.4746,1.5624,2022-02-02 09:49:54
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5277,2022-02-02 09:50:04
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5558,2022-02-02 09:50:14
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5236,2022-02-02 09:50:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5198,2022-02-02 09:50:34
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5639,2022-02-02 09:50:44
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5343,2022-02-02 09:50:54
66.3,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5419,2022-02-02 09:51:04
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5434,2022-02-02 09:51:14
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5563,2022-02-02 09:51:24
63.5,22.2,10.6,12.7,10,-2.6748,-0.4746,1.5764,2022-02-02 09:51:34
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5665,2022-02-02 09:51:44
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5515,2022-02-02 09:51:54
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5327,2022-02-02 09:52:04
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5178,2022-02-02 09:52:14
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5358,2022-02-02 09:52:24
66.3,19.3,10.1,11.7,9.6,-2.6516,-0.4735,1.5764,2022-02-02 09:52:34
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4735,1.5561,2022-02-02 09:52:44
66.3,19.3,10.5,12,10,-2.6632,-0.4746,1.5259,2022-02-02 09:52:54
66.3,19.3,10.5,12,10,-2.6748,-0.4746,1.5289,2022-02-02 09:53:04
63.5,22.2,10.9,13,10.4,-2.6748,-0.4746,1.5398,2022-02-02 09:53:14
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5614,2022-02-02 09:53:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5391,2022-02-02 09:53:34
66.3,19.3,10.1,11.7,9.2,-2.6632,-0.4746,1.5477,2022-02-02 09:53:44
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5825,2022-02-02 09:53:54
66.3,19.3,10.1,11.7,9.2,-2.6748,-0.4746,1.5292,2022-02-02 09:54:04
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5459,2022-02-02 09:54:14
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5076,2022-02-02 09:54:24
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.519,2022-02-02 09:54:34
63.5,22.2,10.6,12.7,10,-2.6864,-0.4746,1.5274,2022-02-02 09:54:44
66.3,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.5403,2022-02-02 09:54:54
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5457,2022-02-02 09:55:04
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5208,2022-02-02 09:55:14
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5477,2022-02-02 09:55:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5312,2022-02-02 09:55:34
66.3,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5284,2022-02-02 09:55:44
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5436,2022-02-02 09:55:54
66.3,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.5368,2022-02-02 09:56:04
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.533,2022-02-02 09:56:14
63.5,22.2,10.2,12.4,9.5,-2.698,-0.4746,1.5452,2022-02-02 09:56:24
66.3,19.3,9.8,11.4,9.2,-2.6864,-0.4746,1.571,2022-02-02 09:56:34
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.569,2022-02-02 09:56:44
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5579,2022-02-02 09:56:54
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4735,1.5716,2022-02-02 09:57:04
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4735,1.5401,2022-02-02 09:57:14
66.3,19.3,10.5,12,10,-2.6864,-0.4746,1.5193,2022-02-02 09:57:24
66.3,19.3,10.5,12,9.6,-2.6748,-0.4746,1.567,2022-02-02 09:57:34
66.3,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.533,2022-02-02 09:57:44
66.3,19.3,10.5,12,10,-2.6864,-0.4746,1.5695,2022-02-02 09:57:54
63.5,22.2,10.6,12.7,10,-2.6864,-0.4746,1.5363,2022-02-02 09:58:04
66.3,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.5439,2022-02-02 09:58:14
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5594,2022-02-02 09:58:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5751,2022-02-02 09:58:34
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5256,2022-02-02 09:58:44
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5505,2022-02-02 09:58:54
66.3,19.3,10.1,11.7,9.2,-2.698,-0.4746,1.5477,2022-02-02 09:59:04
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5721,2022-02-02 09:59:14
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5424,2022-02-02 09:59:24
66.2,19.3,9.8,11.4,9.2,-2.6864,-0.4746,1.5832,2022-02-02 09:59:34
63.4,22.2,10.6,12.7,10,-2.6864,-0.4746,1.5604,2022-02-02 09:59:44
66.3,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.537,2022-02-02 09:59:54
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5249,2022-02-02 10:00:04
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5241,2022-02-02 10:00:14
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4735,1.5596,2022-02-02 10:00:24
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5365,2022-02-02 10:00:34
66.3,19.3,10.1,11.7,9.6,-2.698,-0.4746,1.5629,2022-02-02 10:00:44
66.3,19.3,9.8,11.4,9.2,-2.698,-0.4746,1.5284,2022-02-02 10:00:54
66.3,19.3,10.1,11.7,9.6,-2.698,-0.4746,1.5599,2022-02-02 10:01:04
63.5,22.2,10.2,12.4,9.5,-2.6864,-0.4746,1.5485,2022-02-02 10:01:14
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5147,2022-02-02 10:01:24
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5208,2022-02-02 10:01:34
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5233,2022-02-02 10:01:44
66.3,19.3,9.8,11.4,9.2,-2.6748,-0.4735,1.5317,2022-02-02 10:01:54
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5256,2022-02-02 10:02:04
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5165,2022-02-02 10:02:14
66.3,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5863,2022-02-02 10:02:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5381,2022-02-02 10:02:34
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5272,2022-02-02 10:02:44
63.4,22.2,10.9,13,10,-2.6632,-0.4746,1.548,2022-02-02 10:02:54
66.2,19.3,10.5,12,10,-2.6632,-0.4746,1.5449,2022-02-02 10:03:04
66.2,19.3,10.5,12,10,-2.6632,-0.4746,1.5261,2022-02-02 10:03:14
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5645,2022-02-02 10:03:24
66.3,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5327,2022-02-02 10:03:34
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5246,2022-02-02 10:03:44
66.2,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.518,2022-02-02 10:03:54
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5269,2022-02-02 10:04:04
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5023,2022-02-02 10:04:14
66.3,19.3,10.1,11.7,9.2,-2.6748,-0.4746,1.5307,2022-02-02 10:04:24
63.5,22.2,10.6,12.7,9.5,-2.6632,-0.4746,1.5355,2022-02-02 10:04:34
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5835,2022-02-02 10:04:44
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5728,2022-02-02 10:04:54
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5211,2022-02-02 10:05:04
66.2,19.3,10.1,11.7,9.2,-2.6864,-0.4746,1.5411,2022-02-02 10:05:14
66.2,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5627,2022-02-02 10:05:24
66.2,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5903,2022-02-02 10:05:34
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5487,2022-02-02 10:05:44
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5233,2022-02-02 10:05:54
63.5,22.2,10.2,12.4,9.5,-2.6748,-0.4746,1.5858,2022-02-02 10:06:04
66.3,19.3,10.1,12,9.6,-2.6748,-0.4746,1.569,2022-02-02 10:06:14
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.519,2022-02-02 10:06:24
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5345,2022-02-02 10:06:34
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5264,2022-02-02 10:06:44
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.4904,2022-02-02 10:06:54
66.2,19.3,10.1,11.7,9.6,-2.6864,-0.4746,1.5612,2022-02-02 10:07:04
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5284,2022-02-02 10:07:14
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5454,2022-02-02 10:07:24
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4735,1.5266,2022-02-02 10:07:34
63.4,22.2,10.6,12.7,10,-2.6632,-0.4746,1.5794,2022-02-02 10:07:44
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5581,2022-02-02 10:07:54
66.2,19.3,10.1,11.7,9.6,-2.6748,-0.4746,1.5596,2022-02-02 10:08:04
66.3,19.3,9.8,11.4,9.2,-2.6864,-0.4746,1.5287,2022-02-02 10:08:14
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5665,2022-02-02 10:08:24
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5266,2022-02-02 10:08:34
66.2,19.3,9.8,11.4,9.2,-2.6864,-0.4746,1.5129,2022-02-02 10:08:44
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5454,2022-02-02 10:08:54
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5358,2022-02-02 10:09:04
66.2,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5373,2022-02-02 10:09:14
63.4,22.2,10.2,12.4,9.5,-2.6748,-0.4735,1.5647,2022-02-02 10:09:24
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5162,2022-02-02 10:09:34
66.2,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5431,2022-02-02 10:09:44
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5264,2022-02-02 10:09:54
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5165,2022-02-02 10:10:04
66.2,19.3,9.8,11.4,9.2,-2.6748,-0.4746,1.5416,2022-02-02 10:10:14
66.2,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5835,2022-02-02 10:10:24
66.2,19.3,9.4,11.1,8.8,-2.6516,-0.4746,1.5396,2022-02-02 10:10:34
66.2,19.3,9.4,11.1,8.8,-2.6632,-0.4746,1.5586,2022-02-02 10:10:44
63.4,22.2,9.9,12.1,9.1,-2.6632,-0.4746,1.5096,2022-02-02 10:10:54
66.2,19.3,9.4,11.1,8.8,-2.6632,-0.4746,1.5563,2022-02-02 10:11:04
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5355,2022-02-02 10:11:14
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5261,2022-02-02 10:11:24
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5424,2022-02-02 10:11:34
66.3,19.3,9.4,11.1,8.8,-2.6748,-0.4746,1.5416,2022-02-02 10:11:44
66.3,19.3,9.8,11.4,9.2,-2.6632,-0.4746,1.5287,2022-02-02 10:11:54
66.2,19.3,9.8,11.4,9.2,-2.6516,-0.4735,1.5599,2022-02-02 10:12:04
66.3,19.3,9.8,11.4,9.2,-2.6516,-0.4746,1.5482,2022-02-02 10:12:14
66.3,19.4,9.8,11.4,9.2,-2.6632,-0.4746,1.534,2022-02-02 10:12:24
63.5,22.3,10.6,12.7,10,-2.6748,-0.4746,1.5429,2022-02-02 10:12:34
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5368,2022-02-02 10:12:44
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5505,2022-02-02 10:12:54
66.2,19.3,10.1,11.7,9.6,-2.6632,-0.4746,1.5135,2022-02-02 10:13:04
66.3,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.548,2022-02-02 10:13:14
66.2,19.3,10.5,12,10,-2.6516,-0.4746,1.5571,2022-02-02 10:13:24
66.2,19.4,10.5,12.1,10,-2.64,-0.4746,1.5386,2022-02-02 10:13:34
66.2,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5538,2022-02-02 10:13:44
66.2,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5464,2022-02-02 10:13:54
66.3,19.4,10.1,11.8,9.6,-2.64,-0.4746,1.5454,2022-02-02 10:14:04
63.5,22.3,10.6,12.7,10,-2.6516,-0.4746,1.5627,2022-02-02 10:14:14
66.2,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5472,2022-02-02 10:14:24
66.2,19.3,10.1,11.7,9.2,-2.6516,-0.4746,1.5546,2022-02-02 10:14:34
66.2,19.3,10.5,12,10,-2.6516,-0.4746,1.5685,2022-02-02 10:14:44
66.2,19.4,10.5,12.1,9.6,-2.64,-0.4746,1.5299,2022-02-02 10:14:54
66.2,19.4,10.5,12.1,10,-2.6284,-0.4746,1.5469,2022-02-02 10:15:04
66.2,19.3,10.5,12,10,-2.6284,-0.4746,1.5571,2022-02-02 10:15:14
66.2,19.4,10.5,12.1,10,-2.6284,-0.4746,1.5525,2022-02-02 10:15:24
66.2,19.3,10.5,12,9.6,-2.64,-0.4746,1.5368,2022-02-02 10:15:34
66.2,19.4,10.5,12.1,10,-2.6516,-0.4746,1.5099,2022-02-02 10:15:44
63.4,22.3,10.9,13,10.4,-2.6516,-0.4746,1.4952,2022-02-02 10:15:54
66.2,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5221,2022-02-02 10:16:04
66.2,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5743,2022-02-02 10:16:14
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.553,2022-02-02 10:16:24
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5629,2022-02-02 10:16:34
66.2,19.4,10.1,11.7,9.6,-2.6284,-0.4746,1.565,2022-02-02 10:16:44
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5312,2022-02-02 10:16:54
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5086,2022-02-02 10:17:04
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5792,2022-02-02 10:17:14
63.4,22.3,10.9,13,10.4,-2.6516,-0.4746,1.5231,2022-02-02 10:17:24
66.2,19.3,10.5,12,9.6,-2.6516,-0.4746,1.5332,2022-02-02 10:17:34
66.2,19.4,10.5,12.1,10,-2.6516,-0.4746,1.5436,2022-02-02 10:17:44
66.2,19.4,10.5,12.1,9.6,-2.64,-0.4746,1.554,2022-02-02 10:17:54
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5365,2022-02-02 10:18:04
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5502,2022-02-02 10:18:14
66.2,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5561,2022-02-02 10:18:24
66.2,19.4,9.8,11.4,9.2,-2.64,-0.4746,1.5538,2022-02-02 10:18:34
66.2,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5365,2022-02-02 10:18:44
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5274,2022-02-02 10:18:54
63.4,22.3,10.6,12.7,10,-2.6516,-0.4746,1.5254,2022-02-02 10:19:04
66.2,19.3,10.1,11.7,9.6,-2.64,-0.4746,1.5553,2022-02-02 10:19:14
66.2,19.4,10.5,12.1,10,-2.64,-0.4746,1.5269,2022-02-02 10:19:24
66.2,19.4,10.5,12.1,10,-2.6284,-0.4746,1.5173,2022-02-02 10:19:34
66.2,19.4,10.5,12.1,10,-2.64,-0.4735,1.5475,2022-02-02 10:19:44
66.2,19.4,10.5,12.1,10,-2.64,-0.4746,1.5825,2022-02-02 10:19:54
66.2,19.4,10.5,12.1,10,-2.6516,-0.4746,1.5261,2022-02-02 10:20:04
66.2,19.4,10.5,12.1,10,-2.6516,-0.4746,1.5475,2022-02-02 10:20:14
66.2,19.4,10.5,12.1,9.6,-2.6632,-0.4746,1.5492,2022-02-02 10:20:24
66.2,19.4,10.5,12.1,10,-2.6632,-0.4746,1.5591,2022-02-02 10:20:34
63.4,22.3,10.9,13,10,-2.6516,-0.4746,1.5538,2022-02-02 10:20:44
66.2,19.4,10.5,12.1,9.6,-2.6516,-0.4746,1.5563,2022-02-02 10:20:54
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5789,2022-02-02 10:21:04
66.2,19.4,10.5,12.1,9.6,-2.6516,-0.4735,1.5421,2022-02-02 10:21:14
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4735,1.5609,2022-02-02 10:21:24
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5421,2022-02-02 10:21:34
66.2,19.4,10.1,11.7,9.6,-2.6632,-0.4746,1.5505,2022-02-02 10:21:44
66.2,19.4,10.5,12.1,9.6,-2.6632,-0.4746,1.5548,2022-02-02 10:21:54
66.2,19.4,10.5,12.1,9.6,-2.6632,-0.4746,1.5173,2022-02-02 10:22:04
63.4,22.3,10.6,12.7,10,-2.6516,-0.4746,1.5589,2022-02-02 10:22:14
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5579,2022-02-02 10:22:24
66.2,19.4,10.1,11.7,9.6,-2.64,-0.4746,1.5525,2022-02-02 10:22:34
66.2,19.3,10.1,11.7,9.6,-2.6516,-0.4746,1.5386,2022-02-02 10:22:44
66.2,19.4,9.8,11.4,9.2,-2.6516,-0.4746,1.5302,2022-02-02 10:22:54
66.2,19.4,9.8,11.4,9.2,-2.6632,-0.4735,1.5553,2022-02-02 10:23:04
66.2,19.4,9.8,11.4,9.2,-2.6516,-0.4746,1.5272,2022-02-02 10:23:14
66.2,19.4,9.8,11.4,9.2,-2.6632,-0.4746,1.5282,2022-02-02 10:23:24
66.2,19.4,9.8,11.4,9.2,-2.6632,-0.4746,1.5647,2022-02-02 10:23:34
66.2,19.4,9.8,11.4,9.2,-2.6516,-0.4746,1.5548,2022-02-02 10:23:44
63.4,22.3,10.2,12.4,9.5,-2.6516,-0.4746,1.5627,2022-02-02 10:23:54
66.2,19.4,9.8,11.4,9.2,-2.6516,-0.4746,1.5452,2022-02-02 10:24:04
66.2,19.4,9.8,11.4,9.2,-2.6516,-0.4746,1.569,2022-02-02 10:24:14
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5419,2022-02-02 10:24:24
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5502,2022-02-02 10:24:34
66.2,19.4,10.1,11.7,9.6,-2.6632,-0.4746,1.5634,2022-02-02 10:24:44
66.2,19.4,10.1,11.7,9.6,-2.6632,-0.4746,1.5624,2022-02-02 10:24:54
66.2,19.4,10.1,11.7,9.6,-2.6632,-0.4746,1.5457,2022-02-02 10:25:04
66.2,19.4,10.1,11.7,9.6,-2.6516,-0.4746,1.5584,2022-02-02 10:25:14
