datetime,PM2_5,PM10_0,temp,humidity,PM2_5_cal,temp_cal,humidity_cal,PM10_0_cal
2021-09-26 14:15:00,18.27,21.12,34.56,62.08,27.0,30.37,73.51,28.0
2021-09-26 14:16:00,18.32,21.22,34.48,62.12,27.0,30.33,73.76,28.0
2021-09-26 14:18:00,18.12,20.96,34.45,62.38,27.0,30.3,73.99,28.0
2021-09-26 14:19:00,18.5,21.27,34.4,62.53,28.0,30.32,74.25,29.0
2021-09-26 14:20:00,18.18,20.97,34.32,62.52,28.0,30.2,74.48,29.0
2021-09-26 14:21:00,18.83,21.59,34.22,62.45,26.0,30.01,74.56,27.0
2021-09-26 14:23:00,19.22,21.88,34.01,62.96,26.0,29.83,74.55,27.0
2021-09-26 14:24:00,18.95,21.59,33.92,63.08,27.0,29.86,74.43,29.0
2021-09-26 14:25:00,18.82,21.44,33.88,63.36,25.0,29.8,74.59,27.0
2021-09-26 14:26:00,18.42,21.11,33.78,63.18,25.0,29.73,75.08,26.0
2021-09-26 14:28:00,17.66,20.17,33.69,63.27,23.0,29.71,75.09,24.0
2021-09-26 14:29:00,17.7,20.12,33.69,63.45,23.0,29.59,75.86,24.0
2021-09-26 14:30:00,18.05,20.58,33.63,63.71,25.0,29.39,77.02,26.0
2021-09-26 14:32:00,17.99,20.48,33.49,63.74,26.0,29.31,77.58,28.0
2021-09-26 14:33:00,17.57,19.9,33.49,63.82,28.0,29.28,77.85,30.0
2021-09-26 14:34:00,17.95,20.37,33.42,63.94,29.0,29.32,77.96,31.0
2021-09-26 14:35:00,18.22,20.78,33.38,63.96,29.0,29.36,77.91,30.0
2021-09-26 14:36:00,18.33,20.85,33.3,64.13,30.0,29.35,77.98,31.0
2021-09-26 14:38:00,18.18,20.73,33.28,64.19,30.0,29.33,78.13,31.0
2021-09-26 14:39:00,18.38,20.89,33.26,64.42,30.0,29.27,78.25,33.0
2021-09-26 14:40:00,17.51,19.77,33.17,64.36,28.0,29.21,77.99,29.0
2021-09-26 14:41:00,16.64,19.03,33.11,64.21,27.0,29.07,77.84,28.0
2021-09-26 14:43:00,15.88,18.32,32.99,64.37,26.0,28.93,78.53,26.0
2021-09-26 14:44:00,15.7,18.2,32.91,64.38,22.0,28.8,78.8,22.0
2021-09-26 14:45:00,15.58,17.98,32.9,64.33,20.0,28.63,79.28,20.0
2021-09-26 14:46:00,15.78,18.19,32.87,64.38,18.0,28.58,79.37,18.0
2021-09-26 14:48:00,15.72,17.98,32.68,64.9,17.0,28.4,80.18,18.0
2021-09-26 14:49:00,16.19,18.42,32.61,65.5,18.0,28.29,80.66,20.0
2021-09-26 14:50:00,16.36,18.58,32.6,65.4,18.0,28.07,81.75,19.0
2021-09-26 14:51:00,16.07,18.27,32.5,65.34,17.0,27.94,82.03,19.0
2021-09-26 14:53:00,16.42,18.5,32.35,66.11,17.0,27.88,82.24,18.0
2021-09-26 14:54:00,16.03,18.14,32.24,66.28,17.0,27.71,82.9,18.0
2021-09-26 14:55:00,16.32,18.37,32.23,66.41,16.0,27.6,83.1,17.0
2021-09-26 14:56:00,16.13,18.1,32.13,66.89,16.0,27.57,83.23,16.0
2021-09-26 14:58:00,15.6,17.57,31.93,66.69,16.0,27.54,82.82,17.0
2021-09-26 14:59:00,15.29,17.16,31.88,66.32,14.0,27.46,82.54,15.0
2021-09-26 15:00:00,14.99,16.83,31.83,66.62,13.0,27.47,81.98,13.0
2021-09-26 15:01:00,15.18,16.99,31.82,66.7,12.0,27.45,82.04,11.0
2021-09-26 15:03:00,15.01,16.81,31.69,66.68,12.0,27.36,82.14,11.0
2021-09-26 15:04:00,14.46,16.36,31.65,66.58,10.0,27.27,82.25,9.0
2021-09-26 15:05:00,14.76,16.53,31.52,66.95,9.0,27.16,82.49,9.0
2021-09-26 15:06:00,14.62,16.38,31.46,67.09,9.0,27.12,82.98,9.0
2021-09-26 15:07:00,14.95,16.61,31.43,67.32,10.0,27.08,83.38,11.0
2021-09-26 15:09:00,14.99,16.68,31.38,67.32,10.0,27.12,83.25,10.0
2021-09-26 15:10:00,14.76,16.46,31.33,67.53,10.0,27.11,83.31,10.0
2021-09-26 15:11:00,14.86,16.55,31.28,67.64,10.0,27.07,83.56,10.0
2021-09-26 15:12:00,14.92,16.62,31.28,67.39,10.0,27.06,83.73,10.0
2021-09-26 15:14:00,15.02,16.57,31.15,67.96,10.0,27.06,83.85,10.0
2021-09-26 15:15:00,15.46,17.08,31.14,68.17,10.0,27.03,83.86,10.0
2021-09-26 15:16:00,15.18,16.74,31.18,67.83,10.0,27.04,83.87,10.0
2021-09-26 15:17:00,15.37,16.91,31.13,68.21,10.0,27.07,83.91,11.0
2021-09-26 15:18:00,15.35,16.86,31.06,68.45,12.0,27.07,84.08,12.0
2021-09-26 15:20:00,15.78,17.43,31.02,68.97,11.0,27.07,84.35,12.0
2021-09-26 15:21:00,15.63,17.29,31.0,68.72,10.0,27.04,84.75,11.0
2021-09-26 15:22:00,15.73,17.36,30.94,69.23,12.0,27.07,85.15,12.0
2021-09-26 15:23:00,15.74,17.23,30.94,69.48,14.0,27.07,85.41,14.0
2021-09-26 15:25:00,15.85,17.49,30.94,69.04,14.0,27.09,85.44,15.0
2021-09-26 15:26:00,16.18,17.71,30.86,69.75,15.0,27.1,85.7,15.0
2021-09-26 15:27:00,16.42,17.86,30.84,69.89,15.0,27.16,85.59,15.0
2021-09-26 15:28:00,16.58,18.03,30.84,69.94,15.0,27.15,85.46,15.0
2021-09-26 15:30:00,16.62,18.03,30.8,70.07,16.0,27.09,85.46,16.0
2021-09-26 15:31:00,16.48,17.93,30.78,69.9,17.0,27.1,85.46,17.0
2021-09-26 15:32:00,16.39,17.86,30.79,69.92,20.0,27.15,85.23,21.0
2021-09-26 15:33:00,16.43,17.91,30.77,69.81,19.0,27.21,84.87,19.0
2021-09-26 15:35:00,16.55,18.01,30.77,69.73,17.0,27.26,84.65,17.0
2021-09-26 15:36:00,16.55,18.01,30.74,69.88,19.0,27.27,84.64,19.0
2021-09-26 15:37:00,16.98,18.36,30.74,70.14,19.0,27.27,84.91,19.0
2021-09-26 15:39:00,17.14,18.46,30.74,70.34,18.0,27.27,85.19,19.0
2021-09-26 15:40:00,17.08,18.41,30.74,70.37,18.0,27.27,85.25,19.0
2021-09-26 15:41:00,17.02,18.36,30.74,70.31,19.0,27.32,85.14,20.0
2021-09-26 15:42:00,16.97,18.31,30.74,70.4,20.0,27.33,85.27,21.0
2021-09-26 15:44:00,16.92,18.28,30.74,70.4,19.0,27.34,85.21,20.0
2021-09-26 15:45:00,16.74,18.08,30.74,70.61,21.0,27.36,85.39,21.0
2021-09-26 15:46:00,16.66,18.01,30.76,70.7,21.0,27.4,85.32,21.0
2021-09-26 15:47:00,16.98,18.32,30.8,70.27,20.0,27.46,85.21,20.0
2021-09-26 15:48:00,16.93,18.21,30.76,70.79,20.0,27.5,84.97,20.0
2021-09-26 15:50:00,17.9,19.06,30.76,70.93,22.0,27.54,84.81,22.0
2021-09-26 15:51:00,18.19,19.36,30.74,70.98,21.0,27.54,84.69,22.0
2021-09-26 15:52:00,17.97,19.12,30.78,70.57,22.0,27.57,84.63,23.0
2021-09-26 15:53:00,18.07,19.19,30.75,71.19,23.0,27.61,84.74,23.0
2021-09-26 15:55:00,18.69,19.94,30.76,71.52,24.0,27.65,84.68,24.0
2021-09-26 15:56:00,17.88,19.0,30.78,70.98,23.0,27.68,84.61,24.0
2021-09-26 15:57:00,17.66,18.78,30.78,71.25,22.0,27.7,84.24,23.0
2021-09-26 15:58:00,17.73,18.85,30.82,71.29,23.0,27.73,84.12,24.0
2021-09-26 15:59:00,18.58,19.92,30.86,70.89,24.0,27.74,83.96,26.0
2021-09-26 16:01:00,18.88,20.21,30.75,71.31,23.0,27.64,83.76,24.0
2021-09-26 16:02:00,18.65,20.01,30.74,71.32,24.0,27.63,83.86,26.0
2021-09-26 16:03:00,18.62,19.99,30.78,70.99,24.0,27.61,83.85,26.0
2021-09-26 16:04:00,18.77,20.04,30.74,71.23,25.0,27.54,83.77,26.0
2021-09-26 16:06:00,18.46,19.68,30.74,71.38,24.0,27.56,83.68,25.0
2021-09-26 16:07:00,18.54,19.82,30.74,71.59,26.0,27.62,83.59,27.0
2021-09-26 16:08:00,18.13,19.23,30.78,71.03,26.0,27.68,83.92,27.0
2021-09-26 16:09:00,17.88,18.93,30.74,71.36,27.0,27.72,84.13,28.0
2021-09-26 16:11:00,17.77,18.95,30.81,70.88,27.0,27.73,84.46,28.0
2021-09-26 16:12:00,18.42,19.66,30.82,71.36,26.0,27.77,84.58,28.0
2021-09-26 16:13:00,18.49,19.81,30.83,71.37,26.0,27.81,84.53,27.0
2021-09-26 16:14:00,18.47,19.63,30.84,71.62,26.0,27.84,84.5,28.0
2021-09-26 16:15:00,19.08,20.31,30.84,71.63,26.0,27.88,84.33,28.0
2021-09-26 16:17:00,18.61,19.96,30.85,71.38,25.0,27.91,84.16,27.0
2021-09-26 16:18:00,18.49,19.76,30.88,71.39,27.0,27.94,84.09,30.0
2021-09-26 16:19:00,18.4,19.64,30.98,70.95,29.0,27.96,84.08,31.0
2021-09-26 16:20:00,18.98,20.23,30.94,71.56,29.0,27.99,84.18,32.0
2021-09-26 16:22:00,20.17,21.31,30.94,71.84,29.0,28.02,84.17,31.0
2021-09-26 16:23:00,20.33,21.49,30.98,71.32,27.0,28.04,83.99,29.0
2021-09-26 16:24:00,19.42,20.62,30.94,71.64,28.0,28.07,83.8,31.0
2021-09-26 16:25:00,19.02,20.26,30.94,71.56,29.0,28.1,83.79,33.0
2021-09-26 16:27:00,19.13,20.41,31.03,71.58,30.0,28.1,83.91,33.0
2021-09-26 16:28:00,19.17,20.52,31.07,71.2,30.0,28.1,84.02,31.0
2021-09-26 16:29:00,19.63,20.86,31.03,71.65,32.0,28.11,84.11,34.0
2021-09-26 16:30:00,19.28,20.56,31.06,71.52,32.0,28.11,83.97,35.0
2021-09-26 16:32:00,19.53,20.84,31.17,70.77,31.0,28.1,83.7,35.0
2021-09-26 16:33:00,19.78,21.01,31.13,71.27,31.0,28.08,83.74,34.0
2021-09-26 16:34:00,19.9,21.11,31.13,71.27,33.0,28.09,83.7,36.0
2021-09-26 16:35:00,19.55,20.83,31.13,71.15,32.0,28.09,83.66,35.0
2021-09-26 16:37:00,19.27,20.58,31.14,71.13,32.0,28.11,83.7,35.0
2021-09-26 16:38:00,19.52,20.78,31.14,71.18,33.0,28.12,83.7,36.0
2021-09-26 16:39:00,19.54,20.81,31.14,71.17,32.0,28.13,83.79,35.0
2021-09-26 16:40:00,19.73,20.98,31.14,71.17,32.0,28.16,83.73,35.0
2021-09-26 16:42:00,19.66,20.92,31.15,71.18,33.0,28.2,83.69,37.0
2021-09-26 16:43:00,19.73,20.99,31.18,71.17,33.0,28.23,83.64,38.0
2021-09-26 16:44:00,20.47,21.7,31.18,71.17,33.0,28.26,83.57,38.0
2021-09-26 16:45:00,21.57,22.94,31.25,70.73,35.0,28.23,83.6,41.0
2021-09-26 16:46:00,20.8,21.96,31.23,71.17,35.0,28.25,83.52,41.0
2021-09-26 16:48:00,20.52,21.73,31.23,71.12,35.0,28.27,83.57,40.0
2021-09-26 16:49:00,20.47,21.72,31.28,70.73,35.0,28.29,83.79,41.0
2021-09-26 16:50:00,20.08,21.33,31.3,71.07,36.0,28.31,83.83,42.0
2021-09-26 16:51:00,19.94,21.21,31.33,70.98,37.0,28.34,83.78,43.0
2021-09-26 16:53:00,19.64,21.07,31.37,70.4,37.0,28.35,83.76,43.0
2021-09-26 16:54:00,20.17,21.43,31.33,70.79,37.0,28.36,83.71,43.0
2021-09-26 16:55:00,21.34,22.73,31.34,70.83,37.0,28.3,83.65,45.0
2021-09-26 16:56:00,20.72,21.98,31.36,70.88,37.0,28.27,83.82,45.0
2021-09-26 16:58:00,19.23,20.71,31.39,70.2,36.0,28.28,83.69,44.0
2021-09-26 16:59:00,19.43,20.83,31.37,70.51,36.0,28.28,83.45,44.0
2021-09-26 17:00:00,20.62,21.87,31.36,70.69,36.0,28.29,83.34,44.0
2021-09-26 17:01:00,21.21,22.51,31.36,70.75,36.0,28.27,83.36,43.0
2021-09-26 17:03:00,19.28,20.72,31.33,70.42,34.0,28.23,83.09,40.0
2021-09-26 17:04:00,19.29,20.76,31.35,70.32,33.0,28.2,82.87,38.0
2021-09-26 17:05:00,19.82,21.21,31.35,70.35,33.0,28.19,82.83,37.0
2021-09-26 17:06:00,20.03,21.41,31.34,70.32,32.0,28.18,82.64,36.0
2021-09-26 17:08:00,20.24,21.61,31.33,70.23,32.0,28.14,82.62,36.0
2021-09-26 17:09:00,19.94,21.36,31.33,70.02,32.0,28.07,82.31,36.0
2021-09-26 17:10:00,19.82,21.23,31.32,70.08,33.0,28.01,82.3,36.0
2021-09-26 17:11:00,20.12,21.58,31.28,69.63,34.0,27.96,82.16,38.0
2021-09-26 17:12:00,21.47,22.93,31.2,70.4,34.0,27.9,82.37,38.0
2021-09-26 17:14:00,20.97,22.38,31.23,70.17,34.0,27.87,82.65,40.0
2021-09-26 17:15:00,21.03,22.46,31.21,70.17,36.0,27.88,82.7,43.0
2021-09-26 17:16:00,21.71,23.24,31.25,69.84,36.0,27.8,82.85,43.0
2021-09-26 17:17:00,21.28,22.71,31.17,70.33,36.0,27.79,83.1,43.0
2021-09-26 17:19:00,20.0,21.31,31.14,70.67,34.0,27.82,83.18,39.0
2021-09-26 17:20:00,19.72,21.09,31.18,70.19,33.0,27.84,83.24,37.0
2021-09-26 17:21:00,19.54,20.88,31.14,70.64,33.0,27.85,83.27,36.0
2021-09-26 17:22:00,19.97,21.25,31.13,70.77,31.0,27.87,83.18,34.0
2021-09-26 17:24:00,20.15,21.41,31.13,70.75,30.0,27.87,83.29,32.0
2021-09-26 17:25:00,19.92,21.27,31.18,70.28,31.0,27.88,83.2,35.0
2021-09-26 17:26:00,19.68,21.01,31.13,70.77,30.0,27.89,83.19,33.0
2021-09-26 17:27:00,19.44,20.81,31.13,70.68,31.0,27.91,83.09,33.0
2021-09-26 17:28:00,19.27,20.63,31.13,70.68,32.0,27.92,83.03,36.0
2021-09-26 17:30:00,18.96,20.44,31.17,70.19,32.0,27.92,83.1,36.0
2021-09-26 17:31:00,19.45,20.81,31.13,70.56,32.0,27.91,83.08,35.0
2021-09-26 17:32:00,19.9,21.19,31.14,70.71,31.0,27.9,83.31,34.0
2021-09-26 17:33:00,20.38,21.61,31.13,70.69,32.0,27.87,83.31,36.0
2021-09-26 17:35:00,20.66,21.83,31.13,70.68,33.0,27.81,83.45,38.0
2021-09-26 17:36:00,20.47,21.68,31.13,70.68,33.0,27.76,83.64,38.0
2021-09-26 17:37:00,19.99,21.26,31.13,70.67,33.0,27.76,83.67,38.0
2021-09-26 17:38:00,20.09,21.36,31.13,70.73,33.0,27.8,83.57,38.0
2021-09-26 17:40:00,20.73,21.86,31.14,70.85,32.0,27.84,83.57,38.0
2021-09-26 17:41:00,21.22,22.45,31.14,70.81,33.0,27.84,83.63,39.0
2021-09-26 17:42:00,20.71,21.99,31.13,70.92,33.0,27.86,83.69,39.0
2021-09-26 17:43:00,19.78,21.12,31.17,70.42,33.0,27.84,83.75,39.0
2021-09-26 17:45:00,20.03,21.28,31.12,70.82,33.0,27.82,83.66,39.0
2021-09-26 17:46:00,20.42,21.61,31.12,70.87,35.0,27.78,83.79,40.0
2021-09-26 17:47:00,20.3,21.48,31.12,70.88,33.0,27.74,83.76,38.0
2021-09-26 17:48:00,20.59,21.82,31.14,70.46,33.0,27.72,83.82,38.0
2021-09-26 17:50:00,20.65,21.81,31.04,71.04,33.0,27.75,83.79,37.0
2021-09-26 17:51:00,20.63,21.81,31.03,70.96,33.0,27.76,83.74,37.0
2021-09-26 17:52:00,20.74,21.96,31.03,70.96,33.0,27.76,83.62,37.0
2021-09-26 17:53:00,20.46,21.74,31.07,70.55,33.0,27.74,83.63,38.0
2021-09-26 17:54:00,20.38,21.61,31.02,70.93,33.0,27.73,83.62,37.0
2021-09-26 17:56:00,20.13,21.38,31.02,70.92,33.0,27.74,83.61,37.0
2021-09-26 17:57:00,20.72,21.91,31.02,70.94,32.0,27.75,83.56,37.0
2021-09-26 17:58:00,19.96,21.29,31.05,70.43,33.0,27.77,83.47,39.0
2021-09-26 17:59:00,20.72,21.91,31.02,70.85,32.0,27.8,83.35,37.0
2021-09-26 18:01:00,20.7,21.91,30.98,71.08,33.0,27.81,83.42,37.0
2021-09-26 18:02:00,20.48,21.74,30.99,70.57,35.0,27.83,83.34,39.0
2021-09-26 18:03:00,20.6,21.78,30.98,70.93,35.0,27.85,83.31,40.0
2021-09-26 18:04:00,20.28,21.53,31.02,70.96,34.0,27.86,83.3,39.0
2021-09-26 18:06:00,20.22,21.54,31.02,70.46,34.0,27.88,83.26,39.0
2021-09-26 18:07:00,20.39,21.61,31.02,70.98,34.0,27.89,83.2,38.0
2021-09-26 18:08:00,20.78,22.03,31.02,70.99,35.0,27.89,83.34,40.0
2021-09-26 18:09:00,21.16,22.45,30.98,70.88,34.0,27.85,83.12,38.0
2021-09-26 18:11:00,20.46,21.72,30.99,70.58,34.0,27.85,83.2,39.0
2021-09-26 18:12:00,20.43,21.66,30.96,70.94,34.0,27.84,83.23,38.0
2021-09-26 18:13:00,20.47,21.68,30.94,70.88,34.0,27.84,83.27,40.0
2021-09-26 18:14:00,20.47,21.68,30.99,70.92,35.0,27.8,83.35,41.0
2021-09-26 18:16:00,21.02,22.21,31.0,70.98,35.0,27.78,83.56,39.0
2021-09-26 18:17:00,21.1,22.36,31.0,70.97,35.0,27.75,83.75,40.0
2021-09-26 18:18:00,20.79,21.96,30.98,70.92,35.0,27.73,83.84,40.0
2021-09-26 18:19:00,20.55,21.79,31.03,70.52,36.0,27.73,83.78,43.0
2021-09-26 18:21:00,21.12,22.36,31.02,70.98,36.0,27.74,83.78,44.0
2021-09-26 18:22:00,21.27,22.56,31.02,71.02,36.0,27.74,83.77,44.0
2021-09-26 18:23:00,21.31,22.57,31.02,71.14,37.0,27.76,83.71,44.0
2021-09-26 18:24:00,21.31,22.65,31.07,70.73,37.0,27.78,83.67,44.0
2021-09-26 18:26:00,21.18,22.36,30.98,71.23,36.0,27.79,83.71,43.0
2021-09-26 18:27:00,21.24,22.51,31.02,71.23,37.0,27.76,83.79,44.0
2021-09-26 18:28:00,20.62,21.84,31.04,70.72,36.0,27.76,83.84,43.0
2021-09-26 18:29:00,20.8,21.93,31.01,71.06,34.0,27.72,83.97,39.0
2021-09-26 18:31:00,21.41,22.77,31.02,71.22,35.0,27.72,83.97,41.0
2021-09-26 18:32:00,21.27,22.63,31.06,70.73,37.0,27.71,84.0,43.0
2021-09-26 18:33:00,21.46,22.83,31.01,71.16,36.0,27.72,83.97,41.0
2021-09-26 18:34:00,21.09,22.26,31.01,71.14,36.0,27.72,83.98,42.0
2021-09-26 18:35:00,20.89,22.01,31.01,71.12,37.0,27.73,83.98,44.0
2021-09-26 18:37:00,21.23,22.62,31.04,70.73,36.0,27.74,84.03,42.0
2021-09-26 18:38:00,21.58,22.93,31.0,71.28,35.0,27.75,84.05,41.0
2021-09-26 18:39:00,21.45,22.78,31.0,71.38,36.0,27.76,84.06,43.0
2021-09-26 18:40:00,21.29,22.51,31.02,71.45,36.0,27.78,84.07,43.0
2021-09-26 18:42:00,21.89,23.22,31.03,71.21,36.0,27.77,84.06,43.0
2021-09-26 18:43:00,21.07,22.21,30.98,71.27,36.0,27.78,84.04,43.0
2021-09-26 18:44:00,21.07,22.18,31.02,71.12,35.0,27.76,84.08,43.0
2021-09-26 18:45:00,21.12,22.26,31.0,71.23,35.0,27.77,84.05,41.0
2021-09-26 18:47:00,20.87,21.98,30.98,71.26,36.0,27.78,84.02,43.0
2021-09-26 18:48:00,21.04,22.21,31.02,71.26,35.0,27.78,83.99,43.0
2021-09-26 18:49:00,20.52,21.68,31.01,71.24,35.0,27.78,83.96,43.0
2021-09-26 18:50:00,20.78,21.97,31.07,70.81,36.0,27.76,84.11,43.0
2021-09-26 18:51:00,20.87,21.98,31.01,71.18,37.0,27.74,84.21,44.0
2021-09-26 18:53:00,20.91,22.01,31.03,71.17,36.0,27.72,84.29,43.0
2021-09-26 18:54:00,20.79,22.04,31.07,70.73,37.0,27.7,84.38,44.0
2021-09-26 18:55:00,21.02,22.16,31.04,71.17,37.0,27.65,84.53,44.0
2021-09-26 18:56:00,21.22,22.47,31.04,71.13,37.0,27.64,84.57,44.0
2021-09-26 18:58:00,21.34,22.72,31.04,71.08,37.0,27.65,84.54,44.0
2021-09-26 18:59:00,21.45,22.89,31.08,70.62,37.0,27.66,84.4,44.0
2021-09-26 19:00:00,20.64,21.91,31.03,70.93,37.0,27.62,84.24,44.0
2021-09-26 19:01:00,20.39,21.61,31.04,70.89,36.0,27.61,84.08,42.0
2021-09-26 19:03:00,20.47,21.79,31.06,70.45,36.0,27.61,84.09,41.0
2021-09-26 19:04:00,20.12,21.41,31.0,70.8,36.0,27.59,83.98,42.0
2021-09-26 19:05:00,20.78,21.96,31.02,70.78,35.0,27.59,83.91,40.0
2021-09-26 19:06:00,21.4,22.77,31.02,70.85,35.0,27.61,83.86,40.0
2021-09-26 19:08:00,20.95,22.22,31.02,70.5,36.0,27.61,83.94,41.0
2021-09-26 19:09:00,20.69,21.91,30.98,70.84,35.0,27.58,83.98,40.0
2021-09-26 19:10:00,20.38,21.61,30.99,70.9,35.0,27.56,84.05,40.0
2021-09-26 19:11:00,21.02,22.25,30.96,70.86,35.0,27.57,84.09,40.0
2021-09-26 19:13:00,21.12,22.38,30.94,70.98,35.0,27.59,84.06,41.0
2021-09-26 19:14:00,21.01,22.21,30.94,70.98,35.0,27.58,84.08,42.0
2021-09-26 19:15:00,20.87,22.03,30.94,70.92,35.0,27.56,84.11,42.0
2021-09-26 19:16:00,20.68,21.94,30.98,70.47,36.0,27.55,84.11,42.0
2021-09-26 19:17:00,20.74,21.91,30.94,70.89,37.0,27.55,84.18,44.0
2021-09-26 19:19:00,21.31,22.63,30.94,70.88,36.0,27.54,84.21,43.0
2021-09-26 19:20:00,20.92,22.11,30.96,70.79,37.0,27.57,84.11,44.0
2021-09-26 19:21:00,21.22,22.62,30.98,70.52,37.0,27.58,84.11,44.0
2021-09-26 19:22:00,21.62,22.98,30.94,70.9,37.0,27.55,84.15,44.0
2021-09-26 19:24:00,20.95,22.13,30.94,70.98,35.0,27.56,84.14,41.0
2021-09-26 19:25:00,21.02,22.32,30.98,70.55,36.0,27.56,84.13,43.0
2021-09-26 19:26:00,20.69,21.88,30.96,70.83,37.0,27.57,84.05,43.0
2021-09-26 19:27:00,20.77,21.93,30.92,71.07,36.0,27.59,84.0,44.0
2021-09-26 19:29:00,20.84,22.09,30.95,70.82,36.0,27.61,84.01,43.0
2021-09-26 19:30:00,21.13,22.41,30.92,71.24,36.0,27.61,84.11,44.0
2021-09-26 19:31:00,20.48,21.66,30.93,71.24,36.0,27.59,84.25,45.0
2021-09-26 19:32:00,20.93,22.12,30.93,70.73,36.0,27.56,84.36,44.0
2021-09-26 19:34:00,21.13,22.38,30.92,71.14,35.0,27.56,84.35,42.0
2021-09-26 19:35:00,21.13,22.41,30.93,71.13,36.0,27.51,84.37,44.0
2021-09-26 19:36:00,21.04,22.37,30.94,70.6,36.0,27.53,84.25,44.0
2021-09-26 19:37:00,20.52,21.72,30.92,70.98,37.0,27.53,84.14,44.0
2021-09-26 19:39:00,21.54,22.86,30.88,71.11,36.0,27.54,84.11,43.0
2021-09-26 19:40:00,21.57,22.93,30.85,71.17,35.0,27.57,83.99,41.0
2021-09-26 19:41:00,21.46,22.89,30.88,70.73,35.0,27.59,83.88,42.0
2021-09-26 19:42:00,21.3,22.66,30.84,71.17,34.0,27.59,83.83,41.0
2021-09-26 19:44:00,20.58,21.74,30.84,71.03,34.0,27.61,83.78,41.0
2021-09-26 19:45:00,20.27,21.52,30.88,70.55,33.0,27.61,83.75,41.0
2021-09-26 19:46:00,20.88,22.06,30.84,70.98,33.0,27.6,83.63,39.0
2021-09-26 19:47:00,20.76,21.96,30.84,70.98,33.0,27.6,83.47,40.0
2021-09-26 19:49:00,20.36,21.65,30.88,70.53,33.0,27.57,83.36,39.0
2021-09-26 19:50:00,20.22,21.43,30.84,70.88,34.0,27.5,83.41,40.0
2021-09-26 19:51:00,20.26,21.45,30.84,70.88,35.0,27.46,83.65,41.0
2021-09-26 19:52:00,19.83,21.08,30.84,70.88,36.0,27.41,83.77,42.0
2021-09-26 19:54:00,20.52,21.78,30.84,70.88,36.0,27.37,84.05,42.0
2021-09-26 19:55:00,20.18,21.41,30.84,70.88,35.0,27.36,84.12,41.0
2021-09-26 19:56:00,20.28,21.49,30.84,70.88,35.0,27.37,84.18,40.0
2021-09-26 19:57:00,20.49,21.74,30.84,70.88,35.0,27.33,84.24,41.0
2021-09-26 19:59:00,20.28,21.48,30.84,70.88,35.0,27.28,84.41,43.0
2021-09-26 20:00:00,20.27,21.47,30.82,70.88,34.0,27.27,84.35,41.0
2021-09-26 20:01:00,20.42,21.6,30.76,70.88,35.0,27.22,84.56,43.0
2021-09-26 20:02:00,20.06,21.34,30.78,70.49,35.0,27.21,84.61,43.0
2021-09-26 20:04:00,20.61,21.74,30.74,71.07,35.0,27.21,84.57,42.0
2021-09-26 20:05:00,20.84,22.09,30.74,71.12,35.0,27.18,84.63,42.0
2021-09-26 20:06:00,21.22,22.63,30.78,70.73,35.0,27.15,84.72,40.0
2021-09-26 20:07:00,21.18,22.44,30.74,71.17,35.0,27.13,84.92,41.0
2021-09-26 20:09:00,20.85,22.03,30.74,71.23,35.0,27.17,84.81,41.0
2021-09-26 20:10:00,21.24,22.64,30.8,70.74,36.0,27.17,84.85,43.0
2021-09-26 20:29:00,20.58,21.68,30.55,71.31,36.0,27.1,84.78,41.0
2021-09-26 20:30:00,20.39,21.48,30.56,71.28,35.0,27.07,84.87,41.0
2021-09-26 20:31:00,20.34,21.43,30.55,71.35,37.0,27.03,85.12,44.0
2021-09-26 20:33:00,21.32,22.61,30.54,71.46,37.0,27.03,85.2,45.0
2021-09-26 20:34:00,21.41,22.73,30.54,71.5,37.0,26.97,85.37,45.0
2021-09-26 20:35:00,21.93,23.13,30.54,71.64,37.0,26.99,85.38,44.0
2021-09-26 20:36:00,22.06,23.32,30.56,71.22,36.0,27.03,85.27,43.0
2021-09-26 20:38:00,22.14,23.33,30.52,71.75,36.0,27.06,85.19,43.0
2021-09-26 20:39:00,21.96,23.21,30.47,71.72,36.0,27.07,85.05,42.0
2021-09-26 20:40:00,20.76,21.92,30.5,71.2,35.0,27.06,84.95,41.0
2021-09-26 20:41:00,20.98,22.07,30.45,71.61,35.0,27.06,84.87,42.0
2021-09-26 20:43:00,20.72,21.83,30.45,71.53,34.0,27.06,84.78,40.0
2021-09-26 20:44:00,21.73,23.09,30.5,71.17,33.0,27.07,84.67,38.0
2021-09-26 20:45:00,21.64,22.94,30.46,71.56,33.0,27.05,84.74,38.0
2021-09-26 20:46:00,20.28,21.36,30.45,71.57,32.0,27.02,84.74,37.0
2021-09-26 20:48:00,20.28,21.3,30.38,71.98,32.0,26.99,84.77,36.0
2021-09-26 20:49:00,20.45,21.6,30.47,71.08,33.0,26.89,84.98,37.0
2021-09-26 20:50:00,20.36,21.46,30.38,71.52,33.0,26.85,85.12,37.0
2021-09-26 20:51:00,20.92,21.98,30.35,71.61,33.0,26.87,85.03,36.0
2021-09-26 20:53:00,20.06,21.27,30.4,71.15,34.0,26.87,85.04,38.0
2021-09-26 20:54:00,19.91,21.06,30.35,71.64,33.0,26.87,85.1,38.0
2021-09-26 20:55:00,20.06,21.18,30.35,71.62,33.0,26.86,85.0,38.0
