datetime,PM2_5,PM10_0,temp,humidity
2021-09-24 00:00:00,12.8,16.0,34.8,59.82
2021-09-24 00:01:00,12.98,16.18,34.75,59.82
2021-09-24 00:02:00,12.77,15.97,34.75,59.83
2021-09-24 00:03:00,12.7,15.9,34.8,59.8
2021-09-24 00:04:00,12.93,16.13,34.75,59.82
2021-09-24 00:05:00,12.93,16.13,34.75,59.82
2021-09-24 00:06:00,13.15,16.35,34.8,59.8
2021-09-24 00:07:00,12.82,16.02,34.75,59.82
2021-09-24 00:08:00,12.8,16.0,34.8,59.8
2021-09-24 00:09:00,12.67,15.87,34.75,59.82
2021-09-24 00:10:00,12.77,15.97,34.75,59.82
2021-09-24 00:11:00,12.75,15.95,34.8,59.8
2021-09-24 00:12:00,12.88,16.08,34.75,59.83
2021-09-24 00:13:00,12.75,15.95,34.8,59.8
2021-09-24 00:14:00,12.77,15.97,34.75,59.82
2021-09-24 00:15:00,12.98,16.18,34.75,59.85
2021-09-24 00:16:00,12.7,15.9,34.8,59.85
2021-09-24 00:17:00,12.67,15.87,34.75,59.9
2021-09-24 00:18:00,12.88,16.08,34.75,59.9
2021-09-24 00:19:00,12.75,15.95,34.8,59.88
2021-09-24 00:20:00,12.98,16.18,34.75,59.87
2021-09-24 00:21:00,13.2,16.35,34.82,59.9
2021-09-24 00:22:00,12.88,16.08,34.75,59.88
2021-09-24 00:23:00,12.67,15.87,34.75,59.9
2021-09-24 00:24:00,12.9,16.1,34.8,59.9
2021-09-24 00:25:00,12.78,15.98,34.75,59.9
2021-09-24 00:26:00,12.67,15.87,34.77,59.9
2021-09-24 00:27:00,12.75,15.95,34.82,59.9
2021-09-24 00:28:00,12.93,16.13,34.75,59.9
2021-09-24 00:29:00,12.7,15.9,34.8,59.9
2021-09-24 00:30:00,12.67,15.87,34.77,59.9
2021-09-24 00:31:00,12.83,16.03,34.77,59.9
2021-09-24 00:32:00,12.7,15.9,34.83,59.9
2021-09-24 00:33:00,13.58,16.68,34.8,59.9
2021-09-24 00:34:00,14.87,17.93,34.85,59.9
2021-09-24 00:35:00,15.5,18.7,34.9,59.9
2021-09-24 00:36:00,15.98,19.13,34.83,59.9
2021-09-24 00:37:00,16.0,19.15,34.9,59.9
2021-09-24 00:38:00,15.63,18.83,34.85,59.9
2021-09-24 00:39:00,15.33,18.48,34.85,59.9
2021-09-24 00:40:00,14.8,17.8,34.9,59.9
2021-09-24 00:41:00,14.33,17.38,34.83,59.88
2021-09-24 00:42:00,14.27,17.33,34.83,59.88
2021-09-24 00:43:00,14.2,17.2,34.82,59.88
2021-09-24 00:44:00,13.7,16.78,34.78,59.88
2021-09-24 00:45:00,13.65,16.75,34.8,59.9
2021-09-24 00:46:00,13.53,16.63,34.75,59.9
2021-09-24 00:47:00,13.52,16.63,34.75,59.9
2021-09-24 00:48:00,13.55,16.65,34.8,59.9
2021-09-24 00:49:00,13.42,16.53,34.75,59.9
2021-09-24 00:50:00,13.48,16.58,34.75,59.9
2021-09-24 00:51:00,13.6,16.7,34.8,59.9
2021-09-24 00:52:00,13.43,16.53,34.75,59.9
2021-09-24 00:53:00,13.4,16.5,34.8,59.9
2021-09-24 00:54:00,13.37,16.48,34.75,59.9
2021-09-24 00:55:00,13.53,16.63,34.75,59.9
2021-09-24 00:56:00,13.7,16.8,34.8,59.9
2021-09-24 00:57:00,13.48,16.58,34.75,59.9
2021-09-24 00:58:00,13.38,16.48,34.75,59.9
2021-09-24 00:59:00,13.4,16.6,34.8,59.9
2021-09-24 01:00:00,13.38,16.48,34.75,59.9
2021-09-24 01:01:00,13.7,16.8,34.8,59.9
2021-09-24 01:02:00,13.37,16.48,34.75,59.9
2021-09-24 01:03:00,13.38,16.48,34.75,59.9
2021-09-24 01:04:00,13.07,16.25,34.8,59.9
2021-09-24 01:05:00,13.42,16.53,34.75,59.9
2021-09-24 01:06:00,13.35,16.48,34.75,59.9
2021-09-24 01:07:00,13.4,16.55,34.8,59.9
2021-09-24 01:08:00,13.32,16.47,34.73,59.9
2021-09-24 01:09:00,13.03,16.23,34.8,59.9
2021-09-24 01:10:00,13.35,16.52,34.73,59.9
2021-09-24 01:11:00,13.28,16.47,34.73,59.9
2021-09-24 01:12:00,13.3,16.5,34.8,59.9
2021-09-24 01:13:00,13.23,16.42,34.73,59.9
2021-09-24 01:14:00,12.72,15.92,34.73,59.9
2021-09-24 01:15:00,12.6,15.8,34.8,59.9
2021-09-24 01:16:00,13.02,16.2,34.73,59.9
2021-09-24 01:17:00,13.25,16.45,34.8,59.9
2021-09-24 01:18:00,13.03,16.22,34.73,59.9
2021-09-24 01:19:00,12.72,15.9,34.73,59.9
2021-09-24 01:20:00,13.25,16.45,34.8,59.9
2021-09-24 01:21:00,13.08,16.27,34.73,59.9
2021-09-24 01:22:00,12.77,15.97,34.77,59.87
2021-09-24 01:23:00,12.85,16.03,34.72,59.9
2021-09-24 01:24:00,13.28,16.42,34.68,59.88
2021-09-24 01:25:00,13.0,16.18,34.78,59.9
2021-09-24 01:26:00,12.72,15.9,34.72,59.9
2021-09-24 01:27:00,12.92,16.07,34.68,59.9
2021-09-24 01:28:00,12.6,15.8,34.72,59.9
2021-09-24 01:29:00,12.92,16.05,34.67,59.9
2021-09-24 01:30:00,12.6,15.8,34.7,59.9
2021-09-24 01:31:00,12.72,15.88,34.65,59.9
2021-09-24 01:32:00,12.72,15.88,34.65,59.9
2021-09-24 01:33:00,12.78,15.95,34.7,59.85
2021-09-24 01:34:00,12.72,15.88,34.65,59.88
2021-09-24 01:35:00,12.65,15.83,34.65,59.9
2021-09-24 01:36:00,12.92,16.05,34.68,59.88
2021-09-24 01:37:00,13.13,16.23,34.65,59.88
2021-09-24 01:38:00,13.28,16.38,34.65,59.88
2021-09-24 01:39:00,13.23,16.35,34.62,59.8
2021-09-24 01:40:00,13.33,16.43,34.55,59.82
2021-09-24 01:41:00,13.35,16.45,34.6,59.8
2021-09-24 01:42:00,13.37,16.48,34.55,59.82
2021-09-24 01:43:00,12.88,16.08,34.55,59.82
2021-09-24 01:44:00,13.1,16.25,34.6,59.8
2021-09-24 01:45:00,13.22,16.33,34.55,59.82
2021-09-24 01:46:00,13.28,16.38,34.55,59.82
2021-09-24 01:47:00,13.28,16.4,34.58,59.8
2021-09-24 01:48:00,13.48,16.63,34.55,59.82
2021-09-24 01:49:00,13.22,16.35,34.6,59.82
2021-09-24 01:50:00,13.27,16.38,34.55,59.82
2021-09-24 01:51:00,13.42,16.53,34.53,59.8
2021-09-24 01:52:00,13.02,16.2,34.55,59.77
2021-09-24 01:53:00,13.22,16.38,34.47,59.77
2021-09-24 01:54:00,13.2,16.38,34.45,59.72
2021-09-24 01:55:00,13.15,16.35,34.5,59.72
2021-09-24 01:56:00,13.15,16.33,34.45,59.72
2021-09-24 01:57:00,13.18,16.4,34.52,59.75
2021-09-24 01:58:00,13.15,16.33,34.47,59.77
2021-09-24 01:59:00,12.87,16.08,34.47,59.77
2021-09-24 02:00:00,12.63,15.9,34.5,59.78
2021-09-24 02:01:00,12.98,16.18,34.45,59.82
2021-09-24 02:02:00,12.88,16.13,34.45,59.8
2021-09-24 02:03:00,13.1,16.3,34.5,59.77
2021-09-24 02:04:00,13.2,16.38,34.45,59.78
2021-09-24 02:05:00,12.83,16.03,34.45,59.75
2021-09-24 02:06:00,12.9,16.1,34.5,59.73
2021-09-24 02:07:00,13.2,16.48,34.45,59.73
2021-09-24 02:08:00,13.2,16.4,34.5,59.72
2021-09-24 02:09:00,12.88,16.08,34.45,59.73
2021-09-24 02:10:00,13.05,16.23,34.45,59.72
2021-09-24 02:11:00,13.05,16.23,34.5,59.7
2021-09-24 02:12:00,12.98,16.15,34.45,59.73
2021-09-24 02:13:00,13.15,16.35,34.5,59.72
2021-09-24 02:14:00,12.73,15.93,34.45,59.72
2021-09-24 02:15:00,12.62,15.8,34.45,59.72
2021-09-24 02:16:00,12.7,15.87,34.5,59.7
2021-09-24 02:17:00,12.75,15.88,34.45,59.72
2021-09-24 02:18:00,13.2,16.38,34.45,59.72
2021-09-24 02:19:00,13.1,16.28,34.5,59.7
2021-09-24 02:20:00,12.88,15.98,34.45,59.72
2021-09-24 02:21:00,12.5,15.73,34.5,59.7
2021-09-24 02:22:00,12.85,16.02,34.45,59.72
2021-09-24 02:23:00,13.25,16.43,34.45,59.72
2021-09-24 02:24:00,12.98,16.13,34.5,59.7
2021-09-24 02:25:00,12.82,15.93,34.45,59.72
2021-09-24 02:26:00,12.88,15.98,34.45,59.72
2021-09-24 02:27:00,12.77,15.97,34.5,59.7
2021-09-24 02:28:00,12.55,15.73,34.45,59.72
2021-09-24 02:29:00,12.75,15.92,34.5,59.7
2021-09-24 02:30:00,12.92,16.07,34.45,59.72
2021-09-24 02:31:00,12.48,15.68,34.45,59.72
2021-09-24 02:32:00,12.63,15.8,34.5,59.7
2021-09-24 02:33:00,12.5,15.7,34.5,59.7
2021-09-24 02:34:00,12.48,15.68,34.45,59.72
2021-09-24 02:35:00,12.57,15.75,34.5,59.7
2021-09-24 02:36:00,12.48,15.68,34.45,59.72
2021-09-24 02:37:00,12.5,15.7,34.48,59.7
2021-09-24 02:38:00,12.48,15.68,34.4,59.72
2021-09-24 02:39:00,12.48,15.68,34.4,59.72
2021-09-24 02:40:00,12.5,15.7,34.4,59.7
2021-09-24 02:41:00,12.48,15.68,34.35,59.72
2021-09-24 02:42:00,12.48,15.68,34.35,59.72
2021-09-24 02:43:00,12.5,15.7,34.4,59.7
2021-09-24 02:44:00,12.48,15.68,34.35,59.72
2021-09-24 02:45:00,12.5,15.7,34.4,59.7
2021-09-24 02:46:00,12.48,15.68,34.35,59.72
2021-09-24 02:47:00,12.48,15.68,34.35,59.72
2021-09-24 02:48:00,12.5,15.7,34.4,59.7
2021-09-24 02:49:00,12.48,15.68,34.35,59.72
2021-09-24 02:50:00,12.48,15.68,34.35,59.72
2021-09-24 02:51:00,12.5,15.7,34.4,59.7
2021-09-24 02:52:00,12.48,15.68,34.35,59.72
2021-09-24 02:53:00,12.5,15.7,34.4,59.7
2021-09-24 02:54:00,12.48,15.68,34.35,59.72
2021-09-24 02:55:00,12.48,15.68,34.35,59.72
2021-09-24 02:56:00,12.5,15.7,34.4,59.7
2021-09-24 02:57:00,12.48,15.68,34.35,59.72
2021-09-24 02:58:00,12.5,15.7,34.4,59.7
2021-09-24 02:59:00,12.48,15.68,34.35,59.72
2021-09-24 03:00:00,12.48,15.68,34.33,59.72
2021-09-24 03:01:00,12.5,15.7,34.4,59.7
2021-09-24 03:02:00,12.48,15.68,34.35,59.72
2021-09-24 03:03:00,12.48,15.68,34.35,59.72
2021-09-24 03:04:00,12.5,15.7,34.4,59.7
2021-09-24 03:05:00,12.48,15.68,34.35,59.72
2021-09-24 03:06:00,12.6,15.8,34.4,59.7
2021-09-24 03:07:00,12.75,15.93,34.3,59.72
2021-09-24 03:08:00,12.48,15.68,34.32,59.72
2021-09-24 03:09:00,12.5,15.7,34.35,59.7
2021-09-24 03:10:00,12.65,15.83,34.32,59.72
2021-09-24 03:11:00,12.63,15.83,34.3,59.72
2021-09-24 03:12:00,12.8,16.0,34.32,59.7
2021-09-24 03:13:00,12.78,15.98,34.28,59.72
2021-09-24 03:14:00,12.6,15.8,34.32,59.7
2021-09-24 03:15:00,12.48,15.68,34.27,59.72
2021-09-24 03:16:00,12.73,15.93,34.27,59.72
2021-09-24 03:17:00,12.55,15.75,34.3,59.7
2021-09-24 03:18:00,12.58,15.78,34.27,59.72
2021-09-24 03:19:00,12.7,15.9,34.3,59.7
2021-09-24 03:20:00,12.53,15.73,34.27,59.72
2021-09-24 03:21:00,12.58,15.78,34.27,59.72
2021-09-24 03:22:00,12.65,15.85,34.3,59.7
2021-09-24 03:23:00,12.63,15.83,34.27,59.72
2021-09-24 03:24:00,12.48,15.68,34.27,59.72
2021-09-24 03:25:00,12.5,15.7,34.3,59.7
2021-09-24 03:26:00,12.48,15.68,34.27,59.72
2021-09-24 03:27:00,12.6,15.8,34.3,59.7
2021-09-24 03:28:00,12.48,15.68,34.27,59.72
2021-09-24 03:29:00,12.48,15.68,34.27,59.72
2021-09-24 03:30:00,12.47,15.7,34.3,59.67
2021-09-24 03:31:00,12.48,15.68,34.27,59.72
2021-09-24 03:32:00,12.67,15.9,34.3,59.63
2021-09-24 03:33:00,12.47,15.67,34.25,59.7
2021-09-24 03:34:00,12.47,15.73,34.27,59.63
2021-09-24 03:35:00,12.85,16.05,34.3,59.63
2021-09-24 03:36:00,12.78,15.98,34.27,59.67
2021-09-24 03:37:00,12.57,15.78,34.27,59.7
2021-09-24 03:38:00,12.55,15.75,34.3,59.7
2021-09-24 03:39:00,12.48,15.68,34.27,59.72
2021-09-24 03:40:00,12.8,16.0,34.3,59.7
2021-09-24 03:41:00,12.78,15.98,34.27,59.72
2021-09-24 03:42:00,13.0,16.18,34.27,59.72
2021-09-24 03:43:00,13.1,16.3,34.3,59.68
2021-09-24 03:44:00,13.05,16.45,34.27,59.72
2021-09-24 03:45:00,12.68,15.88,34.27,59.72
2021-09-24 03:46:00,12.8,16.0,34.3,59.7
2021-09-24 03:47:00,12.73,15.93,34.27,59.72
2021-09-24 03:48:00,12.95,16.15,34.3,59.7
2021-09-24 03:49:00,12.73,15.93,34.27,59.72
2021-09-24 03:50:00,12.58,15.78,34.27,59.72
2021-09-24 03:51:00,12.5,15.7,34.3,59.7
2021-09-24 03:52:00,12.48,15.68,34.27,59.72
2021-09-24 03:53:00,12.5,15.7,34.3,59.7
2021-09-24 03:54:00,12.48,15.68,34.27,59.72
2021-09-24 03:55:00,12.48,15.68,34.27,59.72
2021-09-24 03:56:00,12.5,15.7,34.3,59.7
2021-09-24 03:57:00,12.48,15.68,34.27,59.72
2021-09-24 03:58:00,12.48,15.68,34.27,59.72
2021-09-24 03:59:00,12.6,15.8,34.3,59.7
2021-09-24 04:00:00,12.48,15.68,34.27,59.72
2021-09-24 04:01:00,12.55,15.75,34.3,59.7
2021-09-24 04:02:00,12.48,15.68,34.27,59.72
2021-09-24 04:03:00,12.48,15.68,34.27,59.72
2021-09-24 04:04:00,12.6,15.8,34.3,59.7
2021-09-24 04:05:00,12.48,15.68,34.27,59.72
2021-09-24 04:06:00,12.5,15.7,34.3,59.7
2021-09-24 04:07:00,12.47,15.67,34.25,59.7
2021-09-24 04:08:00,12.48,15.68,34.27,59.72
2021-09-24 04:09:00,12.47,15.67,34.27,59.67
2021-09-24 04:10:00,12.45,15.65,34.22,59.68
2021-09-24 04:11:00,12.45,15.65,34.17,59.63
2021-09-24 04:12:00,12.48,15.68,34.22,59.62
2021-09-24 04:13:00,12.43,15.65,34.2,59.68
2021-09-24 04:14:00,12.42,15.62,34.22,59.62
2021-09-24 04:15:00,12.4,15.6,34.17,59.63
2021-09-24 04:16:00,13.0,16.18,34.17,59.65
2021-09-24 04:17:00,12.95,16.15,34.22,59.67
2021-09-24 04:18:00,12.7,15.93,34.17,59.7
2021-09-24 04:19:00,12.77,15.97,34.17,59.7
2021-09-24 04:20:00,13.05,16.25,34.2,59.68
2021-09-24 04:21:00,13.05,16.23,34.17,59.72
2021-09-24 04:22:00,13.05,16.25,34.2,59.7
2021-09-24 04:23:00,13.1,16.33,34.18,59.72
2021-09-24 04:24:00,13.1,16.33,34.17,59.72
2021-09-24 04:25:00,13.12,16.3,34.22,59.7
2021-09-24 04:26:00,13.1,16.28,34.17,59.72
2021-09-24 04:27:00,13.1,16.33,34.17,59.72
2021-09-24 04:28:00,13.02,16.2,34.23,59.7
2021-09-24 04:29:00,13.12,16.28,34.18,59.72
2021-09-24 04:30:00,13.07,16.25,34.22,59.7
2021-09-24 04:31:00,13.05,16.23,34.18,59.72
2021-09-24 04:32:00,13.08,16.23,34.2,59.72
2021-09-24 04:33:00,13.07,16.25,34.22,59.7
2021-09-24 04:34:00,13.05,16.23,34.17,59.72
2021-09-24 04:35:00,12.47,15.73,34.17,59.72
2021-09-24 04:36:00,13.12,16.4,34.22,59.7
2021-09-24 04:37:00,12.72,15.93,34.17,59.72
2021-09-24 04:38:00,12.85,16.03,34.17,59.72
2021-09-24 04:39:00,12.8,16.0,34.22,59.7
2021-09-24 04:40:00,13.1,16.28,34.17,59.72
2021-09-24 04:41:00,12.9,16.2,34.2,59.7
2021-09-24 04:42:00,12.77,15.98,34.18,59.72
2021-09-24 04:43:00,12.52,15.78,34.17,59.72
2021-09-24 04:44:00,12.87,16.05,34.25,59.7
2021-09-24 04:45:00,13.02,16.18,34.22,59.72
2021-09-24 04:46:00,12.68,15.88,34.22,59.72
2021-09-24 04:47:00,12.53,15.8,34.22,59.7
2021-09-24 04:48:00,12.78,15.98,34.2,59.72
2021-09-24 04:49:00,12.8,16.0,34.25,59.7
2021-09-24 04:50:00,12.83,16.03,34.23,59.72
2021-09-24 04:51:00,12.85,16.03,34.27,59.72
2021-09-24 04:52:00,12.7,15.9,34.3,59.7
2021-09-24 04:53:00,12.63,15.88,34.27,59.72
2021-09-24 04:54:00,13.07,16.2,34.3,59.7
2021-09-24 04:55:00,12.75,15.93,34.27,59.72
2021-09-24 04:56:00,12.98,16.13,34.27,59.72
2021-09-24 04:57:00,13.2,16.3,34.3,59.7
2021-09-24 04:58:00,12.78,16.13,34.27,59.72
2021-09-24 04:59:00,12.6,15.8,34.3,59.7
2021-09-24 05:00:00,12.53,15.73,34.27,59.72
2021-09-24 05:01:00,12.87,16.03,34.27,59.72
2021-09-24 05:02:00,12.93,16.1,34.3,59.7
2021-09-24 05:03:00,12.98,16.13,34.27,59.72
2021-09-24 05:04:00,12.73,15.98,34.27,59.72
2021-09-24 05:05:00,12.65,15.85,34.3,59.7
2021-09-24 05:06:00,12.63,15.83,34.27,59.72
2021-09-24 05:07:00,12.5,15.7,34.3,59.7
2021-09-24 05:08:00,12.58,15.78,34.27,59.72
2021-09-24 05:09:00,12.68,15.88,34.27,59.72
2021-09-24 05:10:00,13.13,16.25,34.3,59.7
2021-09-24 05:11:00,12.78,15.98,34.28,59.72
2021-09-24 05:12:00,12.8,16.0,34.32,59.7
2021-09-24 05:13:00,12.85,16.03,34.28,59.73
2021-09-24 05:14:00,12.77,15.93,34.33,59.77
2021-09-24 05:15:00,12.9,16.05,34.38,59.75
2021-09-24 05:16:00,12.98,16.13,34.35,59.73
2021-09-24 05:17:00,12.75,15.93,34.35,59.73
2021-09-24 05:18:00,12.87,16.05,34.4,59.7
2021-09-24 05:19:00,13.12,16.23,34.35,59.72
2021-09-24 05:20:00,13.2,16.3,34.37,59.7
2021-09-24 05:21:00,12.98,16.18,34.35,59.72
2021-09-24 05:22:00,12.8,15.98,34.35,59.72
2021-09-24 05:23:00,12.75,15.95,34.4,59.7
2021-09-24 05:24:00,12.7,15.88,34.35,59.72
2021-09-24 05:25:00,12.88,16.03,34.35,59.72
2021-09-24 05:26:00,13.0,16.15,34.4,59.7
2021-09-24 05:27:00,12.83,15.98,34.35,59.72
2021-09-24 05:28:00,12.93,16.1,34.4,59.7
2021-09-24 05:29:00,12.65,15.88,34.35,59.72
2021-09-24 05:30:00,12.75,15.98,34.35,59.72
2021-09-24 05:31:00,12.75,15.95,34.38,59.7
2021-09-24 05:32:00,12.72,15.88,34.35,59.72
2021-09-24 05:33:00,13.2,16.3,34.4,59.7
2021-09-24 05:34:00,12.8,15.98,34.35,59.72
2021-09-24 05:35:00,13.05,16.23,34.35,59.72
2021-09-24 05:36:00,12.82,16.0,34.4,59.7
2021-09-24 05:37:00,13.18,16.28,34.35,59.72
2021-09-24 05:38:00,13.0,16.13,34.35,59.72
2021-09-24 05:39:00,12.68,15.9,34.35,59.65
2021-09-24 05:40:00,12.58,15.78,34.28,59.72
2021-09-24 05:41:00,12.65,15.85,34.3,59.68
2021-09-24 05:42:00,12.68,15.88,34.27,59.72
2021-09-24 05:43:00,12.48,15.68,34.27,59.72
2021-09-24 05:44:00,12.65,15.95,34.3,59.7
2021-09-24 05:45:00,12.48,15.68,34.27,59.72
2021-09-24 05:46:00,12.48,15.68,34.27,59.72
2021-09-24 05:47:00,12.5,15.7,34.3,59.7
2021-09-24 05:48:00,12.48,15.68,34.27,59.72
2021-09-24 05:49:00,12.5,15.7,34.3,59.7
2021-09-24 05:50:00,12.45,15.68,34.23,59.72
2021-09-24 05:51:00,12.47,15.68,34.25,59.72
2021-09-24 05:52:00,12.63,15.85,34.25,59.7
2021-09-24 05:53:00,12.47,15.73,34.17,59.72
2021-09-24 05:54:00,12.42,15.68,34.18,59.72
2021-09-24 05:55:00,12.43,15.7,34.23,59.7
2021-09-24 05:56:00,12.4,15.68,34.17,59.72
2021-09-24 05:57:00,12.53,15.8,34.2,59.7
2021-09-24 05:58:00,12.78,15.98,34.17,59.72
2021-09-24 05:59:00,12.85,16.03,34.17,59.72
2021-09-24 06:00:00,12.73,15.95,34.22,59.7
2021-09-24 06:01:00,12.72,15.93,34.17,59.72
2021-09-24 06:02:00,12.57,15.78,34.23,59.72
2021-09-24 06:03:00,12.42,15.7,34.22,59.7
2021-09-24 06:04:00,12.4,15.67,34.17,59.73
2021-09-24 06:05:00,12.42,15.7,34.22,59.7
2021-09-24 06:06:00,12.42,15.68,34.18,59.73
2021-09-24 06:07:00,12.4,15.68,34.17,59.72
2021-09-24 06:08:00,12.42,15.7,34.22,59.72
2021-09-24 06:09:00,12.4,15.68,34.17,59.72
2021-09-24 06:10:00,12.4,15.7,34.2,59.7
2021-09-24 06:11:00,12.4,15.68,34.17,59.72
2021-09-24 06:12:00,12.4,15.68,34.17,59.72
2021-09-24 06:13:00,12.4,15.7,34.2,59.7
2021-09-24 06:14:00,12.72,15.93,34.17,59.72
2021-09-24 06:15:00,12.73,15.95,34.2,59.7
2021-09-24 06:16:00,12.4,15.68,34.17,59.72
2021-09-24 06:17:00,12.47,15.73,34.17,59.72
2021-09-24 06:18:00,12.73,15.95,34.2,59.7
2021-09-24 06:19:00,12.83,16.03,34.17,59.72
2021-09-24 06:20:00,12.85,16.05,34.22,59.72
2021-09-24 06:21:00,12.88,16.08,34.17,59.72
2021-09-24 06:22:00,13.1,16.28,34.17,59.72
2021-09-24 06:23:00,12.95,16.15,34.2,59.7
2021-09-24 06:24:00,12.83,16.03,34.17,59.72
2021-09-24 06:25:00,13.0,16.18,34.17,59.73
2021-09-24 06:26:00,13.1,16.3,34.2,59.72
2021-09-24 06:27:00,12.95,16.13,34.17,59.75
2021-09-24 06:28:00,13.25,16.4,34.2,59.72
2021-09-24 06:29:00,12.72,15.93,34.17,59.72
2021-09-24 06:30:00,12.65,15.88,34.17,59.73
2021-09-24 06:31:00,12.8,16.0,34.2,59.78
2021-09-24 06:32:00,12.73,15.93,34.17,59.75
2021-09-24 06:33:00,12.6,15.85,34.2,59.78
2021-09-24 06:34:00,12.78,15.98,34.17,59.82
2021-09-24 06:35:00,12.83,16.03,34.17,59.82
2021-09-24 06:36:00,12.95,16.15,34.2,59.8
2021-09-24 06:37:00,12.47,15.72,34.15,59.8
2021-09-24 06:38:00,12.47,15.73,34.17,59.8
2021-09-24 06:39:00,12.53,15.8,34.2,59.78
2021-09-24 06:40:00,12.4,15.68,34.17,59.77
2021-09-24 06:41:00,12.6,15.85,34.2,59.8
2021-09-24 06:42:00,12.88,16.07,34.15,59.8
2021-09-24 06:43:00,13.05,16.22,34.13,59.78
2021-09-24 06:44:00,12.8,15.97,34.17,59.75
2021-09-24 06:45:00,12.93,16.08,34.12,59.78
2021-09-24 06:46:00,12.88,16.02,34.1,59.75
2021-09-24 06:47:00,12.53,15.72,34.12,59.72
2021-09-24 06:48:00,12.72,15.87,34.08,59.73
2021-09-24 06:49:00,12.8,15.92,34.12,59.77
2021-09-24 06:50:00,12.58,15.83,34.1,59.78
2021-09-24 06:51:00,12.4,15.65,34.13,59.82
2021-09-24 06:52:00,12.53,15.72,34.12,59.8
2021-09-24 06:53:00,13.02,16.13,34.12,59.83
2021-09-24 06:54:00,13.15,16.27,34.17,59.85
2021-09-24 06:55:00,12.95,16.05,34.08,59.82
2021-09-24 06:56:00,12.95,16.05,34.07,59.82
2021-09-24 06:57:00,12.8,15.9,34.1,59.8
2021-09-24 06:58:00,13.07,16.18,34.1,59.85
2021-09-24 06:59:00,13.1,16.2,34.1,59.8
2021-09-24 07:00:00,12.95,16.05,34.07,59.82
2021-09-24 07:01:00,12.85,15.95,34.07,59.82
2021-09-24 07:02:00,13.0,16.1,34.1,59.8
2021-09-24 07:03:00,12.93,16.05,34.07,59.82
2021-09-24 07:04:00,13.1,16.2,34.07,59.82
2021-09-24 07:05:00,13.0,16.1,34.1,59.8
2021-09-24 07:06:00,12.65,15.8,34.07,59.83
2021-09-24 07:07:00,13.05,16.15,34.1,59.87
2021-09-24 07:08:00,13.23,16.33,34.07,59.88
2021-09-24 07:09:00,13.23,16.33,34.07,59.9
2021-09-24 07:10:00,13.3,16.4,34.1,59.9
2021-09-24 07:11:00,13.1,16.2,34.07,59.9
2021-09-24 07:12:00,13.1,16.2,34.1,59.9
2021-09-24 07:13:00,13.1,16.2,34.07,59.9
2021-09-24 07:14:00,13.1,16.2,34.07,59.9
2021-09-24 07:15:00,13.1,16.2,34.1,59.9
2021-09-24 07:16:00,12.6,15.75,34.07,59.9
2021-09-24 07:17:00,12.83,15.95,34.07,59.9
2021-09-24 07:18:00,12.95,16.05,34.1,59.9
2021-09-24 07:19:00,12.83,15.95,34.07,59.9
2021-09-24 07:20:00,12.95,16.05,34.1,59.9
2021-09-24 07:21:00,12.78,15.9,34.07,59.9
2021-09-24 07:22:00,12.78,15.9,34.07,59.9
2021-09-24 07:23:00,12.73,15.85,34.1,59.9
2021-09-24 07:24:00,12.78,15.9,34.07,59.9
2021-09-24 07:25:00,12.95,16.05,34.1,59.9
2021-09-24 07:26:00,12.83,15.95,34.07,59.9
2021-09-24 07:27:00,12.65,15.8,34.07,59.9
2021-09-24 07:28:00,12.67,15.8,34.1,59.9
2021-09-24 07:29:00,12.83,15.95,34.07,59.9
2021-09-24 07:30:00,12.98,16.08,34.07,59.9
2021-09-24 07:31:00,13.2,16.3,34.1,59.9
2021-09-24 07:32:00,13.18,16.3,34.07,59.9
2021-09-24 07:33:00,13.05,16.15,34.1,59.9
2021-09-24 07:34:00,13.03,16.13,34.07,59.9
2021-09-24 07:35:00,13.22,16.3,34.07,59.9
2021-09-24 07:36:00,13.1,16.2,34.1,59.9
2021-09-24 07:37:00,13.1,16.2,34.07,59.9
2021-09-24 07:38:00,13.32,16.4,34.07,59.9
2021-09-24 07:39:00,13.23,16.3,34.1,59.9
2021-09-24 07:40:00,13.28,16.35,34.07,59.9
2021-09-24 07:41:00,13.28,16.35,34.07,59.9
2021-09-24 07:42:00,13.17,16.25,34.1,59.9
2021-09-24 07:43:00,13.35,16.4,34.07,59.9
2021-09-24 07:44:00,13.05,16.15,34.1,59.9
2021-09-24 07:45:00,13.08,16.2,34.07,59.9
2021-09-24 07:46:00,13.08,16.2,34.07,59.9
2021-09-24 07:47:00,12.95,16.05,34.1,59.9
2021-09-24 07:48:00,13.03,16.15,34.07,59.9
2021-09-24 07:49:00,12.52,15.68,34.07,59.9
2021-09-24 07:50:00,12.73,15.85,34.1,59.9
2021-09-24 07:51:00,12.78,15.88,34.07,59.9
2021-09-24 07:52:00,12.47,15.65,34.1,59.9
2021-09-24 07:53:00,12.4,15.58,34.07,59.9
2021-09-24 07:54:00,12.65,15.78,34.07,59.9
2021-09-24 07:55:00,12.73,15.85,34.1,59.9
2021-09-24 07:56:00,12.4,15.58,34.07,59.9
2021-09-24 07:57:00,12.4,15.58,34.07,59.9
2021-09-24 07:58:00,12.4,15.6,34.1,59.9
2021-09-24 07:59:00,12.47,15.63,34.07,59.9
2021-09-24 08:00:00,12.45,15.63,34.07,59.9
