humidity,temp,PM2_5,PM10_0,datetime
56.2,32.9,15.6,19.2,2021-09-24 15:37:16
56.2,32.9,15.6,19.2,2021-09-24 15:37:26
56.3,33,15.6,19.2,2021-09-24 15:37:36
57.9,33.1,15.6,19,2021-09-24 15:37:46
56.2,32.9,15.6,19.2,2021-09-24 15:37:56
56.2,32.9,15.6,19.2,2021-09-24 15:38:06
56.3,32.9,15.6,19.2,2021-09-24 15:38:16
56.3,33,15.6,19.2,2021-09-24 15:38:26
56.2,32.9,15.6,19.2,2021-09-24 15:38:36
56.2,32.9,15.6,19.2,2021-09-24 15:38:46
56.2,32.9,15.6,19.2,2021-09-24 15:38:56
56.2,32.9,15.6,19.2,2021-09-24 15:39:06
56.3,32.9,15.6,19.2,2021-09-24 15:39:16
57.9,33,15.9,19.2,2021-09-24 15:39:26
56.3,33,15.6,19.2,2021-09-24 15:39:36
56.3,33,15.6,19.2,2021-09-24 15:39:46
56.4,32.9,15.6,19.2,2021-09-24 15:39:56
56.4,32.9,15.6,19.2,2021-09-24 15:40:06
56.4,32.9,15.6,19.2,2021-09-24 15:40:16
56.4,32.9,15.6,19.2,2021-09-24 15:40:26
56.3,32.9,15.6,19.2,2021-09-24 15:40:36
56.3,32.9,15.3,18.9,2021-09-24 15:40:46
56.4,33,15.7,19.2,2021-09-24 15:40:56
58,33.1,15.6,19,2021-09-24 15:41:06
56.5,32.9,15.3,18.9,2021-09-24 15:41:16
56.5,32.9,15.3,18.9,2021-09-24 15:41:26
56.5,32.9,15.3,18.9,2021-09-24 15:41:36
56.6,32.9,15.7,19.2,2021-09-24 15:41:46
56.6,32.9,15.7,19.2,2021-09-24 15:41:56
56.6,32.9,15.7,19.2,2021-09-24 15:42:06
56.6,32.9,15.7,19.2,2021-09-24 15:42:16
56.6,32.9,15.7,19.2,2021-09-24 15:42:26
56.5,32.9,15.6,19.2,2021-09-24 15:42:36
58,33,15.9,19.2,2021-09-24 15:42:46
56.4,32.9,15.6,19.2,2021-09-24 15:42:56
56.3,32.9,15.6,19.2,2021-09-24 15:43:06
56.3,32.9,15.6,19.2,2021-09-24 15:43:16
56.2,32.9,15.6,19.2,2021-09-24 15:43:26
56.2,32.9,15.3,18.9,2021-09-24 15:43:36
56.2,32.9,15.3,18.9,2021-09-24 15:43:46
56.3,32.9,15.3,18.9,2021-09-24 15:43:56
56.3,32.9,15.3,18.9,2021-09-24 15:44:06
56.4,32.9,15.3,18.9,2021-09-24 15:44:16
58,33,15.6,18.9,2021-09-24 15:44:26
56.4,32.9,15.6,19.2,2021-09-24 15:44:36
56.3,33,15.6,19.2,2021-09-24 15:44:46
56.3,32.9,15.6,19.2,2021-09-24 15:44:56
56.3,32.9,15.6,19.2,2021-09-24 15:45:06
56.2,32.9,15.6,19.2,2021-09-24 15:45:16
56.2,32.9,15.6,19.2,2021-09-24 15:45:26
56.2,32.9,15.3,18.9,2021-09-24 15:45:36
56.2,32.9,15.3,18.9,2021-09-24 15:45:46
56.2,32.9,15.3,18.9,2021-09-24 15:45:56
57.9,33,15.9,19.2,2021-09-24 15:46:06
56.2,32.9,15.6,19.2,2021-09-24 15:46:16
56.2,32.9,15.6,19.2,2021-09-24 15:46:26
56.2,32.9,15.6,19.2,2021-09-24 15:46:36
56.2,33,15.6,19.2,2021-09-24 15:46:46
56.2,33,15.6,19.2,2021-09-24 15:46:56
56.2,32.9,15.6,19.2,2021-09-24 15:47:06
56.2,33,15.6,19.2,2021-09-24 15:47:16
56.2,33,15.6,19.2,2021-09-24 15:47:26
56.2,33,15.6,19.2,2021-09-24 15:47:36
57.8,33.1,15.9,19.3,2021-09-24 15:47:46
56.1,32.9,15.6,19.2,2021-09-24 15:47:56
56.2,33,15.6,19.2,2021-09-24 15:48:06
56.2,32.9,15.6,19.2,2021-09-24 15:48:16
56.3,33,15.6,19.2,2021-09-24 15:48:26
56.3,33,15.6,19.2,2021-09-24 15:48:36
56.3,32.9,15.6,19.2,2021-09-24 15:48:46
56.3,32.9,15.3,18.9,2021-09-24 15:48:56
56.3,32.9,15.3,18.9,2021-09-24 15:49:06
56.5,33,15.7,19.2,2021-09-24 15:49:16
58,33.1,15.9,19.3,2021-09-24 15:49:26
56.3,32.9,15.6,19.2,2021-09-24 15:49:36
56.3,33,15.3,18.9,2021-09-24 15:49:46
56.3,33,15.6,19.2,2021-09-24 15:49:56
56.3,33,15.3,18.9,2021-09-24 15:50:06
56.3,33,15.6,19.2,2021-09-24 15:50:16
56.3,33,15.3,18.9,2021-09-24 15:50:26
56.2,32.9,15.2,18.9,2021-09-24 15:50:36
56.2,33,15.6,19.2,2021-09-24 15:50:46
56.2,33,15.6,19.2,2021-09-24 15:50:56
57.8,33.1,15.9,19.3,2021-09-24 15:51:06
56.2,33,15.6,19.2,2021-09-24 15:51:16
56.2,33,16,19.5,2021-09-24 15:51:26
56.2,33,16.3,19.9,2021-09-24 15:51:36
56.1,33,16.3,19.9,2021-09-24 15:51:46
56.1,33,16,19.5,2021-09-24 15:51:56
56.1,33,15.9,19.5,2021-09-24 15:52:06
56.1,33,15.6,19.2,2021-09-24 15:52:16
56,32.9,15.6,19.2,2021-09-24 15:52:26
56.1,33,15.2,18.9,2021-09-24 15:52:36
57.8,33.1,15.6,18.9,2021-09-24 15:52:46
56.1,32.9,15.6,19.2,2021-09-24 15:52:56
56.2,33,15.6,19.2,2021-09-24 15:53:06
56.1,32.9,15.6,19.2,2021-09-24 15:53:16
56.1,32.9,15.6,19.2,2021-09-24 15:53:26
56.2,33,15.6,19.2,2021-09-24 15:53:36
56.2,32.9,15.6,19.2,2021-09-24 15:53:46
56.2,33,15.3,18.9,2021-09-24 15:53:56
56.2,32.9,15.2,18.9,2021-09-24 15:54:06
56.2,32.9,15.2,18.9,2021-09-24 15:54:16
57.8,33,15.5,18.9,2021-09-24 15:54:26
56.2,32.9,15.6,19.2,2021-09-24 15:54:36
56.1,32.9,15.2,18.9,2021-09-24 15:54:46
56.1,32.9,15.2,18.9,2021-09-24 15:54:56
56.1,32.9,15.6,19.2,2021-09-24 15:55:06
56.1,32.9,15.6,19.2,2021-09-24 15:55:16
56.1,32.9,15.6,19.2,2021-09-24 15:55:26
56.2,32.9,15.6,19.2,2021-09-24 15:55:36
56.2,32.9,15.6,19.2,2021-09-24 15:55:46
56.1,32.9,15.6,19.2,2021-09-24 15:55:56
57.8,33,15.9,19.2,2021-09-24 15:56:06
56.1,32.9,15.6,19.2,2021-09-24 15:56:16
56.1,32.9,15.2,18.9,2021-09-24 15:56:26
56.1,32.9,15.2,18.9,2021-09-24 15:56:36
56.2,32.9,15.2,18.9,2021-09-24 15:56:46
56.2,32.9,15.6,19.2,2021-09-24 15:56:56
56.2,32.9,15.6,19.2,2021-09-24 15:57:06
56.2,32.9,15.6,19.2,2021-09-24 15:57:16
56.2,32.9,15.6,19.2,2021-09-24 15:57:26
56.2,32.9,15.6,19.2,2021-09-24 15:57:36
57.8,33,15.9,19.2,2021-09-24 15:57:46
56.2,32.9,15.6,19.2,2021-09-24 15:57:56
56.1,32.9,15.6,19.2,2021-09-24 15:58:06
56.1,32.9,15.2,18.9,2021-09-24 15:58:16
56,32.9,15.2,18.9,2021-09-24 15:58:26
56,32.9,15.2,18.9,2021-09-24 15:58:36
56,32.9,15.2,18.9,2021-09-24 15:58:46
56,32.9,15.2,18.9,2021-09-24 15:58:56
55.9,32.9,15.2,18.9,2021-09-24 15:59:06
55.9,32.9,15.2,18.9,2021-09-24 15:59:16
57.7,33,15.5,18.9,2021-09-24 15:59:26
55.9,32.9,15.2,18.9,2021-09-24 15:59:36
56,32.9,15.2,18.9,2021-09-24 15:59:46
56,32.9,15.2,18.9,2021-09-24 15:59:56
56,32.9,15.6,19.2,2021-09-24 16:00:06
56.1,32.9,15.2,18.9,2021-09-24 16:00:16
56.2,32.9,15.2,18.9,2021-09-24 16:00:26
56.2,32.9,15.2,18.9,2021-09-24 16:00:36
56.1,32.9,15.2,18.9,2021-09-24 16:00:46
56.1,32.9,15.2,18.9,2021-09-24 16:00:56
57.8,33,15.5,18.9,2021-09-24 16:01:06
56,32.9,15.2,18.9,2021-09-24 16:01:16
56,32.9,15.2,18.9,2021-09-24 16:01:26
56.1,32.9,15.2,18.9,2021-09-24 16:01:36
56.1,32.9,15.2,18.9,2021-09-24 16:01:46
56.1,32.9,15.2,18.9,2021-09-24 16:01:56
56.2,32.9,15.2,19.2,2021-09-24 16:02:06
56.2,32.9,15.3,18.9,2021-09-24 16:02:16
56.2,32.9,15.3,18.9,2021-09-24 16:02:26
56.2,32.9,15.3,18.9,2021-09-24 16:02:36
57.9,33,15.5,18.9,2021-09-24 16:02:46
56.2,32.9,15.3,18.9,2021-09-24 16:02:56
56.3,32.9,15.3,18.9,2021-09-24 16:03:06
56.2,32.9,15.6,19.2,2021-09-24 16:03:16
56.2,32.9,15.6,19.2,2021-09-24 16:03:26
56.2,32.9,15.6,19.2,2021-09-24 16:03:36
56.2,32.9,15.6,19.2,2021-09-24 16:03:46
56.2,32.9,15.6,19.2,2021-09-24 16:03:56
56.2,32.9,15.2,18.9,2021-09-24 16:04:06
56.2,32.9,15.2,18.9,2021-09-24 16:04:16
57.8,33,15.5,18.9,2021-09-24 16:04:26
56.1,32.9,15.2,18.9,2021-09-24 16:04:36
56.1,32.9,15.2,18.9,2021-09-24 16:04:46
56.1,32.9,15.5,19.2,2021-09-24 16:04:56
56.1,32.9,15.6,19.2,2021-09-24 16:05:06
56.2,32.9,15.6,19.2,2021-09-24 16:05:16
56.2,32.9,15.6,19.2,2021-09-24 16:05:26
56.2,32.9,15.6,19.2,2021-09-24 16:05:36
56.2,32.9,15.6,19.2,2021-09-24 16:05:46
56.2,32.9,15.2,18.9,2021-09-24 16:05:56
57.8,33,15.9,19.2,2021-09-24 16:06:06
56.2,32.9,15.2,18.9,2021-09-24 16:06:16
56.2,32.9,15.2,18.9,2021-09-24 16:06:26
56.2,32.9,15.2,18.9,2021-09-24 16:06:36
56.3,32.9,15.2,18.9,2021-09-24 16:06:46
56.3,32.9,15.2,18.9,2021-09-24 16:06:56
56.4,32.9,15.3,18.9,2021-09-24 16:07:06
56.4,32.9,15.6,19.2,2021-09-24 16:07:16
56.5,32.9,15.6,19.2,2021-09-24 16:07:26
56.5,32.9,15.6,19.2,2021-09-24 16:07:36
58,33,15.9,19.2,2021-09-24 16:07:46
56.5,32.9,15.6,19.2,2021-09-24 16:07:56
56.5,32.9,15.6,19.2,2021-09-24 16:08:06
56.3,32.9,15.6,19.2,2021-09-24 16:08:16
56.3,32.9,15.6,19.2,2021-09-24 16:08:26
56.4,32.9,15.3,18.9,2021-09-24 16:08:36
56.4,32.9,15.6,19.2,2021-09-24 16:08:46
56.4,32.9,15.6,19.2,2021-09-24 16:08:56
56.3,32.9,15.6,19.2,2021-09-24 16:09:06
56.3,32.9,15.6,19.2,2021-09-24 16:09:16
57.9,33,15.9,19.2,2021-09-24 16:09:26
56.3,32.9,15.6,19.2,2021-09-24 16:09:36
56.3,32.9,15.6,19.2,2021-09-24 16:09:46
56.3,32.9,15.6,19.2,2021-09-24 16:09:56
56.3,32.9,15.6,19.2,2021-09-24 16:10:06
56.4,32.9,15.3,18.9,2021-09-24 16:10:16
56.4,32.9,15.6,19.2,2021-09-24 16:10:26
56.5,32.9,15.6,19.2,2021-09-24 16:10:36
56.5,32.9,15.6,19.2,2021-09-24 16:10:46
56.4,32.9,15.3,18.9,2021-09-24 16:10:56
58,33,15.9,19.2,2021-09-24 16:11:06
56.3,32.9,15.6,19.2,2021-09-24 16:11:16
56.3,32.9,15.6,19.2,2021-09-24 16:11:26
56.3,32.9,15.6,19.2,2021-09-24 16:11:36
56.3,32.9,15.6,19.2,2021-09-24 16:12:16
56.3,32.9,15.6,19.2,2021-09-24 16:12:26
56.4,32.9,15.6,19.2,2021-09-24 16:12:36
58,33,15.9,19.2,2021-09-24 16:12:46
56.4,32.9,15.6,19.2,2021-09-24 16:12:56
56.5,32.9,15.6,19.2,2021-09-24 16:13:06
56.4,32.9,15.3,18.9,2021-09-24 16:13:16
56.4,32.9,15.3,18.9,2021-09-24 16:13:26
56.4,32.9,15.3,18.9,2021-09-24 16:13:36
56.4,32.9,15.3,18.9,2021-09-24 16:13:46
56.4,32.9,15.3,18.9,2021-09-24 16:13:56
56.3,32.9,15.3,18.9,2021-09-24 16:14:06
56.3,32.9,15.3,18.9,2021-09-24 16:14:16
57.9,33,15.6,18.9,2021-09-24 16:14:26
56.3,32.9,15.3,18.9,2021-09-24 16:14:36
56.3,32.9,15.3,18.9,2021-09-24 16:14:46
56.3,32.9,15.3,18.9,2021-09-24 16:14:56
56.2,32.9,15.2,18.9,2021-09-24 16:15:06
56.1,32.9,15.2,18.9,2021-09-24 16:15:16
56,32.9,15.2,18.9,2021-09-24 16:15:26
56,32.9,15.6,19.2,2021-09-24 16:15:36
55.9,32.9,15.5,19.2,2021-09-24 16:15:46
55.9,32.9,15.5,19.2,2021-09-24 16:15:56
57.7,33,16.2,19.5,2021-09-24 16:16:06
56,32.9,15.9,19.5,2021-09-24 16:16:16
56,32.9,15.9,19.5,2021-09-24 16:16:26
56,32.9,15.9,19.5,2021-09-24 16:16:36
56,32.9,15.9,19.5,2021-09-24 16:16:46
56,32.9,15.9,19.5,2021-09-24 16:16:56
56,32.9,15.6,19.2,2021-09-24 16:17:06
56,32.9,15.6,19.2,2021-09-24 16:17:16
56,32.9,15.6,19.2,2021-09-24 16:17:26
56,32.9,15.6,19.2,2021-09-24 16:17:36
57.7,33,15.9,19.2,2021-09-24 16:17:46
56,32.9,15.6,19.2,2021-09-24 16:17:56
56,32.9,15.6,19.2,2021-09-24 16:18:06
55.9,32.9,15.5,19.2,2021-09-24 16:18:16
56,32.9,15.6,19.2,2021-09-24 16:18:26
56,32.9,15.6,19.2,2021-09-24 16:18:36
56,32.9,15.6,19.2,2021-09-24 16:18:46
56,32.9,15.6,19.2,2021-09-24 16:18:56
56,32.9,15.6,19.2,2021-09-24 16:19:06
56,32.9,15.9,19.5,2021-09-24 16:19:16
57.7,33,16.2,19.5,2021-09-24 16:19:26
56,32.9,15.6,19.2,2021-09-24 16:19:36
56.1,32.9,15.9,19.5,2021-09-24 16:19:46
56,32.9,15.9,19.5,2021-09-24 16:19:56
56,32.9,15.9,19.5,2021-09-24 16:20:06
56.1,32.9,15.9,19.5,2021-09-24 16:20:16
56.1,32.9,15.9,19.5,2021-09-24 16:20:26
56.1,32.9,15.9,19.5,2021-09-24 16:20:36
56.1,32.9,15.6,19.2,2021-09-24 16:20:46
56.2,32.9,15.6,19.2,2021-09-24 16:20:56
57.8,32.9,15.9,19.2,2021-09-24 16:21:06
56.2,32.9,15.2,18.9,2021-09-24 16:21:16
56.2,32.9,15.2,18.9,2021-09-24 16:21:26
56.2,32.9,15.2,18.9,2021-09-24 16:21:36
56.2,32.9,15.6,19.5,2021-09-24 16:21:46
56.2,32.9,15.6,19.2,2021-09-24 16:21:56
56.2,32.9,15.6,19.2,2021-09-24 16:22:06
56.2,32.9,15.6,19.2,2021-09-24 16:22:16
56.1,32.9,15.6,19.2,2021-09-24 16:22:26
56.1,32.9,15.2,18.9,2021-09-24 16:22:36
57.8,32.9,15.5,18.9,2021-09-24 16:22:46
56.1,32.9,15.2,18.9,2021-09-24 16:22:56
56.1,32.9,15.2,18.9,2021-09-24 16:23:06
56.1,32.9,15.2,18.9,2021-09-24 16:23:16
56.1,32.9,15.2,18.9,2021-09-24 16:23:26
56.1,32.9,15.5,19.2,2021-09-24 16:23:36
56.1,32.9,15.2,18.9,2021-09-24 16:23:46
56.1,32.9,15.2,18.9,2021-09-24 16:23:56
56.1,32.9,15.5,19.2,2021-09-24 16:24:06
56.1,32.9,15.6,19.2,2021-09-24 16:24:16
57.8,32.9,15.9,19.2,2021-09-24 16:24:26
56.2,32.9,15.9,19.5,2021-09-24 16:24:36
56.2,32.9,15.9,19.5,2021-09-24 16:24:46
56.2,32.9,15.9,19.5,2021-09-24 16:24:56
56.2,32.9,15.9,19.5,2021-09-24 16:25:06
56.3,32.9,15.9,19.5,2021-09-24 16:25:16
56.3,32.9,15.6,19.2,2021-09-24 16:25:26
56.3,32.9,15.9,19.5,2021-09-24 16:25:36
56.3,32.9,15.6,19.2,2021-09-24 16:25:46
56.3,32.9,15.9,19.5,2021-09-24 16:25:56
57.9,32.9,16.2,19.5,2021-09-24 16:26:06
56.3,32.9,15.6,19.2,2021-09-24 16:26:16
56.3,32.9,15.9,19.5,2021-09-24 16:26:26
56.3,32.9,15.9,19.5,2021-09-24 16:26:36
56.2,32.9,15.9,19.5,2021-09-24 16:26:46
56.3,32.9,15.6,19.2,2021-09-24 16:26:56
56.3,32.9,15.6,19.2,2021-09-24 16:27:06
56.3,32.9,15.6,19.2,2021-09-24 16:27:16
56.3,32.9,15.6,19.2,2021-09-24 16:27:26
56.3,32.9,15.6,19.2,2021-09-24 16:27:36
57.9,32.9,15.9,19.2,2021-09-24 16:27:46
56.2,32.9,15.9,19.8,2021-09-24 16:27:56
56.2,32.9,15.9,19.8,2021-09-24 16:28:06
56.1,32.9,15.9,19.5,2021-09-24 16:28:16
56.2,32.9,15.9,19.5,2021-09-24 16:28:26
56.2,32.9,15.9,19.5,2021-09-24 16:28:36
56.2,32.9,15.9,19.5,2021-09-24 16:28:46
56.2,32.9,15.9,19.5,2021-09-24 16:28:56
56.2,32.9,16.3,19.8,2021-09-24 16:29:06
56.2,32.9,15.9,19.5,2021-09-24 16:29:16
57.9,32.9,16.6,19.8,2021-09-24 16:29:26
56.2,32.9,16.3,19.8,2021-09-24 16:29:36
56.2,32.9,15.9,19.5,2021-09-24 16:29:46
56.2,32.9,15.9,19.5,2021-09-24 16:29:56
56.2,32.9,15.9,19.5,2021-09-24 16:30:06
56.2,32.9,15.9,19.5,2021-09-24 16:30:16
56.2,32.9,15.9,19.5,2021-09-24 16:30:26
56.2,32.9,15.9,19.8,2021-09-24 16:30:36
56.2,32.9,15.9,19.5,2021-09-24 16:30:46
56.2,32.9,15.9,19.5,2021-09-24 16:30:56
57.9,32.9,16.2,19.5,2021-09-24 16:31:06
56.3,32.9,15.9,19.5,2021-09-24 16:31:16
56.3,32.9,15.9,19.5,2021-09-24 16:31:26
56.3,32.9,15.9,19.5,2021-09-24 16:31:36
56.3,32.9,15.9,19.5,2021-09-24 16:31:46
56.3,32.9,15.9,19.5,2021-09-24 16:31:56
56.3,32.9,15.9,19.5,2021-09-24 16:32:06
56.3,32.9,15.9,19.5,2021-09-24 16:32:16
56.3,32.9,15.9,19.5,2021-09-24 16:32:26
56.3,32.9,16.3,19.8,2021-09-24 16:32:36
57.9,32.9,16.2,19.5,2021-09-24 16:32:46
56.2,32.8,15.9,19.5,2021-09-24 16:32:56
56.2,32.9,15.9,19.5,2021-09-24 16:33:06
56.1,32.9,15.6,19.2,2021-09-24 16:33:16
56.1,32.9,15.9,19.8,2021-09-24 16:33:26
56.1,32.8,15.5,19.1,2021-09-24 16:33:36
56.1,32.9,15.6,19.2,2021-09-24 16:33:46
56.1,32.8,15.9,19.5,2021-09-24 16:33:56
56.2,32.9,15.9,19.8,2021-09-24 16:34:06
56.2,32.8,15.9,19.5,2021-09-24 16:34:16
57.8,32.9,16.2,19.5,2021-09-24 16:34:26
56.2,32.8,15.9,19.5,2021-09-24 16:34:36
56.2,32.8,15.5,19.1,2021-09-24 16:34:46
56.1,32.8,15.5,19.1,2021-09-24 16:34:56
56.1,32.8,15.5,19.1,2021-09-24 16:35:06
56.1,32.8,15.5,19.1,2021-09-24 16:35:16
56.1,32.8,15.5,19.1,2021-09-24 16:35:26
56.2,32.9,15.9,19.5,2021-09-24 16:35:36
56.2,32.9,15.6,19.2,2021-09-24 16:35:46
56.2,32.9,15.6,19.2,2021-09-24 16:35:56
57.8,32.9,16.2,19.5,2021-09-24 16:36:06
56.2,32.8,15.9,19.5,2021-09-24 16:36:16
56.2,32.8,15.9,19.5,2021-09-24 16:36:26
56.3,32.8,15.9,19.5,2021-09-24 16:36:36
56.3,32.8,15.9,19.5,2021-09-24 16:36:46
56.3,32.8,15.9,19.5,2021-09-24 16:36:56
56.3,32.8,15.9,19.5,2021-09-24 16:37:06
56.3,32.8,15.9,19.8,2021-09-24 16:37:16
56.3,32.9,15.6,19.2,2021-09-24 16:37:26
56.2,32.8,15.5,19.1,2021-09-24 16:37:36
57.9,32.9,15.9,19.2,2021-09-24 16:37:46
56.2,32.9,15.6,19.2,2021-09-24 16:37:56
56.2,32.8,15.5,19.1,2021-09-24 16:38:06
56.2,32.8,15.5,19.1,2021-09-24 16:38:16
56.1,32.8,15.9,19.5,2021-09-24 16:38:26
56.1,32.8,15.9,19.5,2021-09-24 16:38:36
56,32.8,15.9,19.5,2021-09-24 16:38:46
56,32.8,15.9,19.5,2021-09-24 16:38:56
56,32.8,15.9,19.5,2021-09-24 16:39:06
57.7,32.9,16.2,19.5,2021-09-24 16:39:16
56,32.8,15.9,19.5,2021-09-24 16:39:26
56,32.8,15.9,19.5,2021-09-24 16:39:36
56,32.8,15.5,19.1,2021-09-24 16:39:46
56.1,32.8,15.9,19.5,2021-09-24 16:39:56
56.1,32.8,15.9,19.5,2021-09-24 16:40:06
56.1,32.8,16.2,19.8,2021-09-24 16:40:16
56.1,32.8,16.6,20.4,2021-09-24 16:40:26
56.1,32.8,16.6,20.4,2021-09-24 16:40:36
56.2,32.8,16.6,20.4,2021-09-24 16:40:46
57.8,32.9,16.9,20.4,2021-09-24 16:40:56
56.1,32.8,16.6,20.4,2021-09-24 16:41:06
56.2,32.8,16.6,20.4,2021-09-24 16:41:16
56.2,32.8,16.2,19.8,2021-09-24 16:41:26
56.2,32.8,16.6,20.4,2021-09-24 16:41:36
56.2,32.8,16.6,20.4,2021-09-24 16:41:46
56.1,32.8,16.6,20.4,2021-09-24 16:41:56
56.1,32.8,16.2,19.8,2021-09-24 16:42:06
56.1,32.8,16.2,19.8,2021-09-24 16:42:16
56.1,32.8,16.2,19.8,2021-09-24 16:42:26
57.8,32.9,16.2,19.5,2021-09-24 16:42:36
56,32.8,16.2,19.8,2021-09-24 16:42:46
56,32.8,15.8,19.5,2021-09-24 16:42:56
55.9,32.8,15.8,19.5,2021-09-24 16:43:06
55.8,32.8,15.8,19.5,2021-09-24 16:43:16
55.8,32.7,16.1,19.7,2021-09-24 16:43:26
55.8,32.7,16.1,19.7,2021-09-24 16:43:36
55.8,32.8,16.2,19.8,2021-09-24 16:43:46
55.8,32.8,16.2,19.8,2021-09-24 16:43:56
55.8,32.7,16.5,20.4,2021-09-24 16:44:06
57.6,32.8,16.8,20.4,2021-09-24 16:44:16
56,32.8,16.5,20.4,2021-09-24 16:44:26
56,32.8,16.5,20.4,2021-09-24 16:44:36
56,32.8,16.6,20.4,2021-09-24 16:44:46
56.1,32.8,16.6,20.4,2021-09-24 16:44:56
56.1,32.8,16.6,20.4,2021-09-24 16:45:06
56.1,32.7,16.2,19.7,2021-09-24 16:45:16
56.1,32.7,16.2,19.7,2021-09-24 16:45:26
56.1,32.7,16.2,19.7,2021-09-24 16:45:36
56.1,32.7,16.2,19.7,2021-09-24 16:45:46
57.8,32.8,16.9,20.4,2021-09-24 16:45:56
56.1,32.7,16.2,19.7,2021-09-24 16:46:06
56.1,32.7,16.5,20.4,2021-09-24 16:46:16
56.1,32.7,16.5,20.4,2021-09-24 16:46:26
56.1,32.7,16.5,20.4,2021-09-24 16:46:36
56.1,32.7,16.5,20.4,2021-09-24 16:46:46
56.1,32.7,16.5,20.4,2021-09-24 16:46:56
56.1,32.7,16.5,20.4,2021-09-24 16:47:06
56.1,32.7,16.5,20.4,2021-09-24 16:47:16
56,32.7,16.5,20.4,2021-09-24 16:47:26
57.7,32.8,16.9,20.4,2021-09-24 16:47:36
55.9,32.7,16.5,20.4,2021-09-24 16:47:46
55.8,32.7,16.5,20.4,2021-09-24 16:47:56
55.8,32.7,16.5,20.4,2021-09-24 16:48:06
55.8,32.7,16.5,20.4,2021-09-24 16:48:16
55.8,32.7,16.5,20.4,2021-09-24 16:48:26
55.9,32.7,16.5,20.4,2021-09-24 16:48:36
55.9,32.7,16.5,20.4,2021-09-24 16:48:46
55.9,32.7,16.2,19.7,2021-09-24 16:48:56
56,32.7,16.2,19.7,2021-09-24 16:49:06
57.7,32.8,16.5,19.8,2021-09-24 16:49:16
56,32.7,16.2,19.7,2021-09-24 16:49:26
56.1,32.7,16.5,20.4,2021-09-24 16:49:36
56.1,32.7,16.5,20.4,2021-09-24 16:49:46
56.1,32.7,16.5,20.4,2021-09-24 16:49:56
56.1,32.7,16.5,20.4,2021-09-24 16:50:06
56.2,32.7,16.6,20.4,2021-09-24 16:50:16
56.2,32.6,16.5,20.3,2021-09-24 16:50:26
56.2,32.7,16.2,19.7,2021-09-24 16:50:36
56.2,32.7,15.9,19.4,2021-09-24 16:50:46
57.9,32.8,16.2,19.5,2021-09-24 16:50:56
56.3,32.6,15.9,19.4,2021-09-24 16:51:06
56.3,32.6,15.9,19.4,2021-09-24 16:51:16
56.3,32.6,15.9,19.4,2021-09-24 16:51:26
56.3,32.6,16.2,19.7,2021-09-24 16:51:36
56.4,32.6,16.2,19.7,2021-09-24 16:51:46
56.5,32.6,16.2,19.7,2021-09-24 16:51:56
56.5,32.6,16.2,19.7,2021-09-24 16:52:06
56.5,32.6,16.2,19.7,2021-09-24 16:52:16
58,32.7,16.5,19.8,2021-09-24 16:52:26
56.5,32.6,16.2,19.7,2021-09-24 16:52:36
56.5,32.6,16.2,19.7,2021-09-24 16:52:46
56.5,32.6,15.9,19.4,2021-09-24 16:52:56
56.5,32.6,15.9,19.4,2021-09-24 16:53:06
56.5,32.6,15.9,19.4,2021-09-24 16:53:16
56.4,32.6,15.9,19.4,2021-09-24 16:53:26
56.3,32.6,15.5,19.1,2021-09-24 16:53:36
56.3,32.6,15.9,19.4,2021-09-24 16:53:46
56.3,32.6,15.5,19.1,2021-09-24 16:53:56
57.9,32.7,16.2,19.5,2021-09-24 16:54:06
56.3,32.6,15.9,19.4,2021-09-24 16:54:16
56.3,32.6,15.9,19.4,2021-09-24 16:54:26
56.3,32.6,16.2,19.7,2021-09-24 16:54:36
56.4,32.6,16.2,19.7,2021-09-24 16:54:46
56.4,32.6,16.6,20.3,2021-09-24 16:54:56
56.4,32.6,16.6,20.3,2021-09-24 16:55:06
56.3,32.6,16.6,20.3,2021-09-24 16:55:16
56.3,32.6,16.6,20.3,2021-09-24 16:55:26
56.2,32.6,16.2,19.7,2021-09-24 16:55:36
57.8,32.7,16.9,20.4,2021-09-24 16:55:46
56.2,32.6,16.2,19.7,2021-09-24 16:55:56
56.2,32.6,16.2,19.7,2021-09-24 16:56:06
56.1,32.6,16.5,20.3,2021-09-24 16:56:16
56.1,32.6,16.5,20.3,2021-09-24 16:56:26
56,32.6,16.5,20.3,2021-09-24 16:56:36
56,32.6,16.5,20.3,2021-09-24 16:56:46
56,32.6,16.5,20.3,2021-09-24 16:56:56
56,32.6,16.5,20.3,2021-09-24 16:57:06
56,32.6,16.1,19.7,2021-09-24 16:57:16
57.7,32.7,16.5,19.8,2021-09-24 16:57:26
56,32.6,15.8,19.7,2021-09-24 16:57:36
56,32.6,15.8,19.4,2021-09-24 16:57:46
56,32.6,15.8,19.4,2021-09-24 16:57:56
55.9,32.6,15.4,19.1,2021-09-24 16:58:06
55.8,32.6,15.8,19.4,2021-09-24 16:58:16
55.8,32.6,15.8,19.4,2021-09-24 16:58:26
55.8,32.6,15.8,19.4,2021-09-24 16:58:36
55.8,32.6,15.8,19.4,2021-09-24 16:58:46
55.9,32.6,15.8,19.4,2021-09-24 16:58:56
57.7,32.7,16.1,19.5,2021-09-24 16:59:06
55.9,32.6,15.8,19.4,2021-09-24 16:59:16
