datetime,PM2_5_e,PM10_e,temp_e,humidity_e,CO_e,NO2_e,SO2_e,PM2_5_1,PM10_1,temp_1,humidity_1,CO_1,NO2_1,SO2_1,PM2_5_14,PM10_14,temp_14,humidity_14,CO_14,NO2_14,SO2_14,PM2_5_20,PM10_20,temp_20,humidity_20,CO_20,NO2_20,SO2_20,PM2_5_27,PM10_27,temp_27,humidity_27,CO_27,NO2_27,SO2_27,PM2_5_30,PM10_30,temp_30,humidity_30,CO_30,NO2_30,SO2_30
2022-02-13 05:11:00,10.0,12.0,14.76,94.48,0.25,0.0,0.0,10.65,12.15,21.78,68.15,41.4,-0.46,0.23,13.65,12.85,19.78,80.55,-2.7900000000000005,-0.54,0.19,11.87,12.1,20.27,74.82,-170.52,-0.48,0.18,11.449999999999998,11.65,19.78,75.47,-3.14,-0.43,0.24,11.87,12.35,20.93,73.53,-2.11,-0.43,0.24
2022-02-13 05:12:00,9.0,10.0,14.77,94.34,0.25,0.0,0.0,10.62,11.949999999999998,21.350000000000005,68.8,41.39,-0.46,0.27,13.63,12.85,19.78,80.55,-2.78,-0.54,0.19,11.78,12.050000000000002,20.27,74.82,-170.53,-0.48,0.19,11.57,11.550000000000002,19.3,76.7,-3.14,-0.43,0.23,11.9,12.199999999999998,20.5,74.6,-2.11,-0.43,0.28
2022-02-13 05:13:00,9.0,10.0,14.76,94.21,0.25,0.0,0.0,10.07,11.550000000000002,21.78,68.15,41.41,-0.46,0.23,13.77,12.75,19.3,82.2,-2.7999999999999994,-0.54,0.19,12.1,12.15,19.78,75.98,-170.51,-0.48,0.18,11.72,11.85,19.77,75.5,-3.14,-0.43,0.23,11.9,12.35,20.93,73.68,-2.12,-0.43,0.24
2022-02-13 05:14:00,9.0,10.0,14.74,94.11,0.25,0.0,0.0,10.699999999999998,12.12,21.77,68.15,41.4,-0.46,0.23,13.82,13.050000000000002,19.78,80.55,-2.78,-0.54,0.19,12.15,12.449999999999998,20.17,74.63,-170.43,-0.48,0.19,11.85,11.97,19.78,75.55,-3.14,-0.43,0.23,12.07,12.5,20.93,73.7,-2.11,-0.43,0.24
2022-02-13 05:16:00,9.0,10.0,14.75,94.04,0.25,0.0,0.0,10.52,12.0,21.77,68.05,41.42,-0.46,0.23,13.75,13.0,19.78,80.55,-2.7999999999999994,-0.54,0.19,12.23,12.25,19.7,75.92,-170.36,-0.48,0.19,12.23,12.27,19.78,75.55,-3.12,-0.43,0.23,12.07,12.5,20.93,73.62,-2.11,-0.43,0.24
2022-02-13 05:17:00,9.0,10.0,14.76,93.96,0.26,0.0,0.0,10.52,12.02,21.8,68.05,41.42,-0.46,0.23,13.63,12.85,19.78,80.55,-2.7900000000000005,-0.54,0.19,11.85,12.15,20.17,74.72,-170.36,-0.48,0.19,11.97,11.85,19.3,76.8,-3.11,-0.43,0.24,11.93,12.4,20.93,73.53,-2.1,-0.43,0.24
2022-02-13 05:18:00,9.0,10.0,14.79,93.89,0.26,0.0,0.0,10.45,11.85,21.37,68.7,41.42,-0.46,0.27,13.9,12.800000000000002,19.3,82.2,-2.7900000000000005,-0.54,0.19,12.23,12.25,19.72,75.92,-170.36,-0.48,0.19,11.75,11.87,19.77,75.55,-3.11,-0.43,0.24,11.92,12.199999999999998,20.5,74.62,-2.1,-0.43,0.29
2022-02-13 05:19:00,9.0,10.0,14.78,93.76,0.26,0.0,0.0,10.65,12.1,21.77,68.05,41.42,-0.46,0.23,14.02,13.449999999999998,19.78,80.55,-2.7999999999999994,-0.54,0.19,11.85,12.15,20.17,74.67,-170.34,-0.48,0.19,11.58,11.699999999999998,19.78,75.55,-3.12,-0.43,0.23,11.9,12.4,20.93,73.45,-2.1,-0.43,0.24
2022-02-13 05:21:00,9.0,10.0,14.79,93.72,0.26,0.0,0.0,10.5,11.9,21.399999999999995,68.7,41.43,-0.46,0.28,13.5,12.5,19.3,82.2,-2.7900000000000005,-0.54,0.19,11.85,11.949999999999998,19.78,75.92,-170.36,-0.48,0.2,11.52,11.699999999999998,19.77,75.48,-3.11,-0.43,0.24,12.23,12.72,20.95,73.45,-2.1,-0.43,0.24
2022-02-13 05:22:00,11.0,11.0,14.81,93.64,0.26,0.0,0.0,10.52,12.03,21.820000000000004,68.05,41.44,-0.46,0.23,13.77,12.949999999999998,19.78,80.55,-2.78,-0.54,0.2,11.68,12.0,20.25,74.73,-170.38,-0.48,0.2,11.5,11.5,19.3,76.7,-3.12,-0.43,0.24,12.33,13.0,20.95,73.38,-2.1,-0.43,0.23
2022-02-13 05:23:00,10.0,12.0,14.76,93.54,0.26,0.0,0.0,10.88,12.33,21.820000000000004,68.05,41.44,-0.46,0.23,14.15,13.300000000000002,19.3,82.2,-2.76,-0.54,0.19,12.18,12.449999999999998,20.27,74.82,-170.4,-0.48,0.19,11.65,11.800000000000002,19.78,75.47,-3.12,-0.43,0.24,12.35,12.699999999999998,20.5,74.58,-2.09,-0.43,0.28
2022-02-13 05:24:00,12.0,13.0,14.78,93.58,0.26,0.0,0.0,11.15,12.449999999999998,21.399999999999995,68.72,41.45,-0.46,0.28,14.4,13.88,19.78,80.55,-2.76,-0.54,0.19,12.449999999999998,12.5,19.8,76.0,-170.43,-0.48,0.19,12.050000000000002,12.17,19.78,75.47,-3.1,-0.43,0.24,12.48,12.92,20.95,73.55,-2.08,-0.43,0.24
2022-02-13 05:26:00,12.0,13.0,14.8,93.55,0.26,0.0,0.0,11.1,12.4,21.399999999999995,68.7,41.45,-0.46,0.27,14.92,14.1,19.3,82.2,-2.74,-0.54,0.19,12.87,12.800000000000002,19.8,75.88,-170.47,-0.48,0.19,12.37,12.42,19.78,75.52,-3.08,-0.43,0.23,12.68,13.18,20.95,73.58,-2.08,-0.43,0.24
2022-02-13 05:27:00,14.0,15.0,14.83,93.47,0.27,0.0,0.0,11.22,12.63,21.820000000000004,68.05,41.47,-0.46,0.23,15.15,14.550000000000002,19.78,80.55,-2.74,-0.54,0.19,12.75,13.08,20.27,74.63,-170.48,-0.48,0.2,12.6,12.4,19.3,76.8,-3.08,-0.43,0.23,12.82,13.28,20.95,73.52,-2.07,-0.43,0.24
2022-02-13 05:28:00,15.0,17.0,14.83,93.4,0.27,0.0,0.0,11.13,12.53,21.820000000000004,68.05,41.47,-0.46,0.22,15.67,15.0,19.78,80.55,-2.73,-0.54,0.19,13.38,13.78,20.27,74.62,-170.49,-0.48,0.2,12.82,12.83,19.78,75.55,-3.07,-0.43,0.23,13.0,13.199999999999998,20.5,74.68,-2.05,-0.43,0.28
2022-02-13 05:29:00,17.0,19.0,14.86,93.31,0.27,0.0,0.0,11.5,12.800000000000002,21.399999999999995,68.7,41.48,-0.46,0.28,15.800000000000002,14.85,19.3,82.2,-2.74,-0.54,0.19,13.449999999999998,13.75,19.8,75.7,-170.47,-0.48,0.2,12.88,12.9,19.78,75.57,-3.06,-0.43,0.24,13.22,13.85,20.95,73.53,-2.06,-0.43,0.24
2022-02-13 05:30:00,17.0,18.0,14.84,93.28,0.28,0.0,0.0,11.1,12.53,21.820000000000004,68.03,41.5,-0.46,0.24,15.03,14.5,19.78,80.55,-2.72,-0.54,0.2,12.98,13.23,20.27,74.58,-170.49,-0.48,0.2,12.93,12.83,19.3,76.8,-3.0499999999999994,-0.43,0.23,13.050000000000002,13.65,20.95,73.38,-2.03,-0.43,0.24
2022-02-13 05:32:00,17.0,18.0,14.82,93.26,0.29,0.0,0.0,11.300000000000002,12.6,21.399999999999995,68.7,41.51,-0.46,0.28,15.73,14.800000000000002,19.3,82.2,-2.7099999999999995,-0.54,0.19,13.37,13.65,19.8,75.83,-170.5,-0.48,0.19,13.199999999999998,13.199999999999998,19.3,76.8,-3.03,-0.43,0.23,13.33,14.0,20.95,73.42,-2.01,-0.43,0.24
2022-02-13 05:33:00,18.0,19.0,14.81,93.3,0.29,0.0,0.0,11.6,13.03,21.820000000000004,67.97,41.5,-0.46,0.23,15.73,15.050000000000002,19.78,80.55,-2.7099999999999995,-0.54,0.19,13.15,13.52,20.27,74.7,-170.54,-0.48,0.2,12.93,13.0,19.78,75.57,-3.03,-0.43,0.23,13.5,13.949999999999998,20.52,74.47,-2.03,-0.43,0.28
2022-02-13 05:34:00,19.0,21.0,14.85,93.28,0.29,0.0,0.0,12.03,13.33,21.83,67.97,41.51,-0.46,0.23,15.33,14.449999999999998,19.3,82.2,-2.72,-0.54,0.2,13.0,12.97,19.8,75.8,-170.58,-0.48,0.2,12.75,12.77,19.78,75.57,-3.03,-0.43,0.24,13.5,14.199999999999998,21.0,73.27,-2.03,-0.43,0.24
2022-02-13 05:35:00,19.0,21.0,14.83,93.32,0.29,0.0,0.0,11.53,12.800000000000002,21.43,68.68,41.51,-0.46,0.27,15.38,14.75,19.78,80.55,-2.7000000000000006,-0.54,0.2,13.17,13.449999999999998,20.27,74.67,-170.63,-0.48,0.19,12.9,12.800000000000002,19.3,76.8,-3.0499999999999994,-0.43,0.23,13.4,14.050000000000002,21.03,73.35,-2.02,-0.43,0.24
2022-02-13 05:37:00,23.0,25.0,14.8,93.45,0.29,0.0,0.0,12.13,13.35,21.45,68.7,41.52,-0.46,0.28,16.05,15.050000000000002,19.3,82.2,-2.69,-0.54,0.2,13.699999999999998,13.9,19.85,75.92,-170.76,-0.48,0.19,13.300000000000002,13.4,19.28,76.8,-3.0400000000000005,-0.43,0.24,13.6,14.199999999999998,21.03,73.28,-2.01,-0.43,0.24
2022-02-13 05:38:00,24.0,25.0,14.7,93.57,0.3,0.0,0.0,12.03,13.35,21.820000000000004,68.05,41.52,-0.46,0.24,16.55,15.98,19.78,80.55,-2.69,-0.54,0.2,14.050000000000002,14.4,20.33,74.82,-170.83,-0.48,0.19,13.93,14.15,19.78,75.48,-3.03,-0.43,0.24,14.050000000000002,14.47,20.58,74.28,-1.99,-0.43,0.29
2022-02-13 05:39:00,25.0,26.0,14.69,93.76,0.29,0.0,0.0,12.38,13.73,21.83,67.95,41.52,-0.46,0.24,17.3,16.8,19.78,80.55,-2.7000000000000006,-0.54,0.19,14.87,15.57,20.83,73.63,-170.86,-0.48,0.19,14.78,14.92,19.78,75.47,-3.0400000000000005,-0.43,0.24,14.67,15.28,21.02,73.15,-2.02,-0.43,0.24
2022-02-13 05:40:00,27.0,30.0,14.66,93.81,0.3,0.0,0.0,12.550000000000002,14.07,21.48,68.55,41.51,-0.46,0.27,17.9,17.05,19.3,82.2,-2.7000000000000006,-0.54,0.19,14.85,14.9,19.9,75.87,-170.92,-0.48,0.2,14.9,14.800000000000002,19.3,76.7,-3.02,-0.43,0.23,15.0,15.63,21.03,73.05,-1.99,-0.43,0.24
2022-02-13 05:42:00,28.0,33.0,14.66,93.82,0.3,0.0,0.0,12.72,14.27,21.899999999999995,67.85,41.5,-0.46,0.22,18.65,17.75,19.3,82.2,-2.67,-0.54,0.21,15.300000000000002,15.4,19.9,75.65,-171.01,-0.48,0.21,15.32,15.27,19.3,76.7,-2.98,-0.43,0.23,15.22,15.88,21.02,72.87,-1.96,-0.43,0.24
2022-02-13 05:43:00,29.0,34.0,14.61,93.92,0.3,0.0,0.0,13.03,14.5,21.5,68.38,41.51,-0.46,0.27,19.12,18.5,19.78,80.55,-2.67,-0.54,0.2,15.78,16.35,20.37,74.35,-171.04,-0.48,0.21,16.17,16.5,19.7,75.42,-2.99,-0.43,0.23,15.52,16.33,21.0,72.67,-1.98,-0.43,0.24
2022-02-13 05:44:00,29.0,34.0,14.61,94.05,0.3,0.0,0.0,12.88,14.47,21.88,67.72,41.51,-0.46,0.23,18.83,18.2,19.78,80.55,-2.68,-0.54,0.19,15.72,16.3,20.37,74.35,-171.07000000000002,-0.48,0.2,15.68,16.0,19.68,75.47,-2.99,-0.43,0.24,15.300000000000002,15.699999999999998,20.6,73.7,-1.99,-0.43,0.29
2022-02-13 05:45:00,30.0,34.0,14.65,94.11,0.3,0.0,0.0,12.28,13.65,21.87,67.73,41.51,-0.46,0.23,19.18,18.38,19.3,82.2,-2.69,-0.54,0.2,16.02,16.4,19.9,75.28,-171.09,-0.48,0.2,15.4,15.4,19.2,76.7,-2.99,-0.43,0.24,15.32,15.93,21.03,72.7,-2.0,-0.43,0.24
2022-02-13 05:47:00,30.0,34.0,14.61,94.07,0.3,0.0,0.0,12.800000000000002,14.37,21.83,67.68,41.51,-0.46,0.23,18.88,18.2,19.78,80.55,-2.69,-0.54,0.2,15.63,16.0,19.9,75.2,-171.11,-0.48,0.21,15.4,15.57,19.68,75.47,-3.01,-0.43,0.24,15.300000000000002,15.699999999999998,20.6,73.68,-1.99,-0.43,0.28
2022-02-13 05:48:00,30.0,34.0,14.64,94.08,0.3,0.0,0.0,12.48,13.93,21.43,68.3,41.52,-0.46,0.28,19.23,18.3,19.3,82.2,-2.67,-0.54,0.21,15.82,16.4,20.37,74.0,-171.12,-0.48,0.2,15.4,15.199999999999998,19.2,76.7,-3.01,-0.43,0.23,15.32,15.98,21.03,72.72,-1.99,-0.43,0.24
2022-02-13 05:49:00,31.0,36.0,14.65,93.98,0.3,0.0,0.0,12.97,14.53,21.83,67.68,41.53,-0.46,0.23,19.38,18.85,19.78,80.55,-2.67,-0.54,0.2,15.300000000000002,15.73,20.37,73.98,-171.14,-0.48,0.21,15.83,16.1,19.68,75.52,-2.98,-0.43,0.24,15.57,16.1,20.6,73.8,-1.98,-0.43,0.28
2022-02-13 05:50:00,32.0,37.0,14.66,93.91,0.31,0.0,0.0,12.78,14.35,21.820000000000004,67.68,41.52,-0.46,0.23,19.5,19.02,19.78,80.55,-2.67,-0.54,0.2,15.5,15.9,19.9,75.07,-171.13,-0.48,0.21,15.9,15.949999999999998,19.2,76.77,-3.01,-0.43,0.23,15.53,16.23,21.03,72.78,-1.98,-0.43,0.24
2022-02-13 05:52:00,32.0,37.0,14.64,93.84,0.31,0.0,0.0,13.02,14.58,21.820000000000004,67.72,41.53,-0.46,0.24,20.23,19.75,19.78,80.55,-2.65,-0.54,0.19,16.15,16.55,19.9,75.0,-171.1,-0.48,0.21,15.97,16.28,19.68,75.55,-2.99,-0.43,0.24,15.699999999999998,16.3,20.6,73.9,-1.97,-0.43,0.29
2022-02-13 05:53:00,33.0,40.0,14.68,93.81,0.31,0.0,0.0,12.9,14.47,21.820000000000004,67.73,41.55,-0.46,0.24,20.1,19.4,19.3,82.2,-2.66,-0.54,0.2,16.12,16.7,20.37,73.88,-171.07000000000002,-0.48,0.2,16.03,16.13,19.2,76.8,-2.99,-0.43,0.24,15.92,16.7,21.03,72.87,-1.97,-0.43,0.24
2022-02-13 05:54:00,33.0,39.0,14.69,93.79,0.31,0.0,0.0,13.15,14.63,21.399999999999995,68.4,41.55,-0.46,0.28,19.68,19.22,19.78,80.55,-2.64,-0.54,0.2,15.97,16.6,20.32,73.88,-171.05000000000004,-0.48,0.21,15.48,15.72,19.68,75.55,-2.9599999999999995,-0.43,0.23,15.699999999999998,16.3,20.6,73.88,-1.96,-0.43,0.28
2022-02-13 05:55:00,33.0,38.0,14.7,93.78,0.32,0.0,0.0,12.73,14.300000000000002,21.820000000000004,67.77,41.56,-0.46,0.23,19.97,19.48,19.78,80.55,-2.65,-0.54,0.19,16.25,16.65,19.8,75.0,-170.97,-0.48,0.19,15.97,16.07,19.2,76.8,-2.9500000000000006,-0.43,0.24,15.87,16.65,21.03,72.85,-1.96,-0.43,0.24
2022-02-13 05:56:00,34.0,38.0,14.63,93.87,0.32,0.0,0.0,13.0,14.52,21.820000000000004,67.78,41.55,-0.46,0.23,20.5,19.7,19.3,82.2,-2.64,-0.54,0.19,16.52,17.05,20.27,73.98,-170.9,-0.48,0.2,15.85,16.17,19.68,75.55,-2.9500000000000006,-0.43,0.24,15.83,16.6,21.03,72.8,-1.94,-0.43,0.24
2022-02-13 05:58:00,34.0,39.0,14.59,93.97,0.32,0.0,0.0,13.67,15.18,21.820000000000004,67.77,41.52,-0.46,0.23,19.57,19.1,19.78,80.55,-2.66,-0.54,0.19,15.68,16.28,20.27,74.07,-170.80000000000004,-0.48,0.2,16.2,16.3,19.2,76.72,-2.9599999999999995,-0.43,0.23,15.699999999999998,16.5,21.02,72.77,-1.97,-0.43,0.24
2022-02-13 05:59:00,35.0,41.0,14.58,94.12,0.32,0.0,0.0,13.07,14.48,21.399999999999995,68.4,41.52,-0.46,0.28,19.95,19.25,19.3,82.2,-2.65,-0.54,0.2,15.77,16.35,20.27,74.07,-170.75,-0.48,0.2,16.28,16.6,19.68,75.47,-2.99,-0.43,0.24,16.0,16.6,20.6,73.73,-1.98,-0.43,0.29
2022-02-13 06:00:00,35.0,40.0,14.59,94.17,0.31,0.0,0.0,13.08,14.63,21.820000000000004,67.77,41.53,-0.46,0.23,19.95,19.5,19.78,80.55,-2.66,-0.54,0.2,16.2,16.6,19.8,75.2,-170.68999999999997,-0.48,0.2,16.1,16.2,19.2,76.7,-2.98,-0.43,0.24,16.37,17.05,21.03,72.87,-1.98,-0.43,0.24
2022-02-13 06:02:00,35.0,39.0,14.58,94.14,0.31,0.0,0.0,12.83,14.25,21.350000000000005,68.35,41.5,-0.46,0.28,19.72,19.3,19.78,80.55,-2.66,-0.54,0.2,16.12,16.65,20.22,74.08,-170.56,-0.48,0.2,15.9,16.22,19.68,75.55,-3.01,-0.43,0.23,15.800000000000002,16.4,20.57,74.02,-1.98,-0.43,0.29
2022-02-13 06:03:00,34.0,39.0,14.53,94.03,0.31,0.0,0.0,12.9,14.43,21.75,67.7,41.49,-0.46,0.23,19.37,18.85,19.78,80.55,-2.7000000000000006,-0.54,0.2,16.2,16.5,19.7,75.27,-170.49,-0.48,0.2,16.03,16.13,19.2,76.7,-3.03,-0.43,0.24,15.92,16.68,20.98,72.87,-2.01,-0.43,0.24
2022-02-13 06:04:00,33.0,38.0,14.54,94.01,0.3,0.0,0.0,12.67,14.23,21.78,67.68,41.48,-0.46,0.23,19.23,18.3,19.3,82.2,-2.7099999999999995,-0.54,0.2,15.58,16.1,20.17,74.17,-170.42,-0.48,0.2,15.6,15.87,19.68,75.47,-3.02,-0.43,0.24,15.62,16.3,20.52,73.82,-2.02,-0.43,0.29
2022-02-13 06:05:00,33.0,40.0,14.57,93.91,0.3,0.0,0.0,12.88,14.300000000000002,21.38,68.3,41.48,-0.46,0.28,19.17,18.55,19.77,80.55,-2.7000000000000006,-0.54,0.19,15.35,15.5,19.7,75.3,-170.39,-0.48,0.2,15.38,15.5,19.68,75.47,-3.02,-0.43,0.23,15.42,16.13,20.97,72.68,-2.02,-0.43,0.24
2022-02-13 06:06:00,33.0,39.0,14.61,93.81,0.3,0.0,0.0,12.87,14.449999999999998,21.77,67.68,41.47,-0.46,0.23,18.25,17.6,19.78,80.55,-2.7099999999999995,-0.54,0.2,14.88,15.25,20.17,74.17,-170.36,-0.48,0.2,14.63,14.550000000000002,19.2,76.7,-3.0400000000000005,-0.43,0.24,15.199999999999998,15.83,21.03,72.68,-2.02,-0.43,0.24
2022-02-13 06:08:00,31.0,36.0,14.65,93.67,0.31,0.0,0.0,12.52,13.949999999999998,21.32,68.3,41.49,-0.46,0.28,17.57,17.0,19.78,80.55,-2.69,-0.54,0.2,14.53,14.75,19.7,75.2,-170.33,-0.48,0.2,14.0,14.0,19.2,76.7,-3.0400000000000005,-0.43,0.23,14.82,15.48,21.03,72.45,-2.01,-0.43,0.24
2022-02-13 06:09:00,31.0,35.0,14.68,93.62,0.32,0.0,0.0,12.92,14.43,21.72,67.77,41.52,-0.46,0.23,17.48,16.95,19.78,80.55,-2.64,-0.54,0.2,14.82,15.199999999999998,20.17,74.15,-170.32,-0.48,0.19,14.18,14.4,19.68,75.47,-3.02,-0.43,0.24,14.68,15.32,21.02,72.73,-1.97,-0.43,0.24
2022-02-13 06:10:00,31.0,34.0,14.62,93.59,0.32,0.0,0.0,12.65,14.050000000000002,21.3,68.47,41.53,-0.46,0.27,18.2,17.3,19.3,82.2,-2.65,-0.54,0.2,14.93,15.1,19.7,75.35,-170.31,-0.48,0.2,14.63,14.75,19.68,75.47,-3.0,-0.43,0.24,14.67,15.1,20.55,73.88,-1.97,-0.43,0.29
2022-02-13 06:11:00,30.0,32.0,14.61,93.66,0.31,0.0,0.0,12.0,13.33,21.72,67.87,41.5,-0.46,0.23,18.35,17.7,19.78,80.55,-2.66,-0.54,0.2,15.199999999999998,15.5,20.17,74.35,-170.29,-0.48,0.21,14.800000000000002,14.699999999999998,19.2,76.75,-3.02,-0.43,0.23,14.82,15.37,20.97,72.87,-1.99,-0.43,0.24
2022-02-13 06:13:00,28.0,30.0,14.64,93.68,0.3,0.0,0.0,12.25,13.5,21.3,68.5,41.49,-0.46,0.28,17.97,17.35,19.78,80.55,-2.68,-0.54,0.2,14.6,14.800000000000002,19.7,75.47,-170.25,-0.48,0.2,14.9,14.800000000000002,19.2,76.8,-3.03,-0.43,0.24,14.68,15.27,20.97,72.85,-2.0,-0.43,0.24
2022-02-13 06:14:00,28.0,30.0,14.65,93.66,0.31,0.0,0.0,12.02,13.38,21.72,67.87,41.52,-0.46,0.23,17.97,17.35,19.78,80.55,-2.66,-0.54,0.2,14.550000000000002,14.949999999999998,20.17,74.35,-170.23,-0.48,0.19,14.63,14.75,19.68,75.55,-3.0,-0.43,0.24,14.57,15.22,21.02,72.85,-1.98,-0.43,0.24
2022-02-13 06:15:00,28.0,30.0,14.66,93.6,0.31,0.0,0.0,11.62,13.03,21.72,67.87,41.52,-0.46,0.23,17.9,17.03,19.28,82.2,-2.65,-0.54,0.2,14.6,14.800000000000002,19.7,75.45,-170.22,-0.48,0.2,14.13,14.35,19.68,75.55,-3.0,-0.43,0.24,14.449999999999998,14.93,20.58,73.83,-1.97,-0.43,0.29
2022-02-13 06:16:00,27.0,30.0,14.62,93.61,0.3,0.0,0.0,11.83,13.050000000000002,21.3,68.5,41.49,-0.46,0.28,17.18,16.7,19.78,80.55,-2.67,-0.54,0.2,14.25,14.65,20.17,74.35,-170.22,-0.48,0.2,14.1,14.1,19.2,76.8,-3.0,-0.43,0.24,14.13,14.82,21.02,72.85,-1.98,-0.43,0.24
2022-02-13 06:18:00,27.0,30.0,14.58,93.48,0.28,0.0,0.0,11.73,13.13,21.73,67.7,41.38,-0.46,0.23,16.77,16.03,19.27,82.2,-2.75,-0.54,0.19,14.15,14.43,19.7,75.25,-170.09,-0.48,0.2,14.300000000000002,14.300000000000002,19.2,76.8,-3.1,-0.43,0.23,13.800000000000002,14.550000000000002,20.95,72.45,-2.08,-0.43,0.24
2022-02-13 06:19:00,25.0,28.0,14.55,93.31,0.27,0.0,0.0,11.800000000000002,13.1,21.350000000000005,68.2,41.35,-0.46,0.27,17.02,16.55,19.78,80.55,-2.7900000000000005,-0.54,0.2,13.800000000000002,14.300000000000002,20.17,73.98,-170.02,-0.48,0.19,14.1,14.300000000000002,19.68,75.57,-3.14,-0.43,0.24,13.53,14.35,20.95,72.22,-2.09,-0.43,0.24
2022-02-13 06:20:00,23.0,26.0,14.54,93.06,0.27,0.0,0.0,11.58,13.08,21.73,67.42,41.35,-0.46,0.23,16.27,15.300000000000002,19.28,82.2,-2.7900000000000005,-0.54,0.2,13.75,14.050000000000002,19.7,75.0,-169.94,-0.48,0.19,13.550000000000002,13.85,19.68,75.53,-3.1300000000000003,-0.43,0.23,13.35,14.050000000000002,20.5,73.1,-2.09,-0.43,0.28
2022-02-13 06:21:00,22.0,24.0,14.55,92.92,0.27,0.0,0.0,11.47,12.85,21.3,68.0,41.38,-0.46,0.28,16.18,15.449999999999998,19.77,80.55,-2.77,-0.54,0.19,13.449999999999998,13.949999999999998,20.17,73.83,-169.88,-0.48,0.2,13.6,13.67,19.17,76.7,-3.1,-0.43,0.23,13.28,14.15,20.98,72.05,-2.08,-0.43,0.24
2022-02-13 06:23:00,20.0,21.0,14.54,92.78,0.26,0.0,0.0,11.38,12.92,21.72,67.4,41.37,-0.46,0.23,15.92,15.0,19.2,82.2,-2.7900000000000005,-0.54,0.2,13.5,13.800000000000002,19.7,74.95,-169.76,-0.48,0.19,13.23,13.33,19.13,76.7,-3.09,-0.43,0.24,13.15,13.9,20.58,72.78,-2.1,-0.43,0.29
2022-02-13 06:24:00,22.0,23.0,14.55,92.7,0.26,0.0,0.0,11.17,12.53,21.27,68.02,41.38,-0.46,0.27,15.47,14.85,19.68,80.55,-2.77,-0.54,0.2,13.32,13.85,20.17,73.82,-169.73,-0.48,0.19,13.07,13.28,19.63,75.47,-3.1,-0.43,0.24,12.78,13.53,21.03,71.83,-2.09,-0.43,0.24
2022-02-13 06:25:00,22.0,23.0,14.53,92.63,0.26,0.0,0.0,11.12,12.6,21.63,67.42,41.37,-0.46,0.23,15.57,14.949999999999998,19.68,80.55,-2.78,-0.54,0.19,13.42,13.75,19.7,74.9,-169.7,-0.48,0.19,12.949999999999998,13.07,19.6,75.47,-3.09,-0.43,0.24,12.88,13.75,21.03,71.83,-2.07,-0.43,0.24
2022-02-13 06:26:00,21.0,22.0,14.55,92.64,0.26,0.0,0.0,11.27,12.62,21.22,68.02,41.37,-0.46,0.28,15.75,14.85,19.2,82.2,-2.77,-0.54,0.19,13.37,13.949999999999998,20.17,73.7,-169.65,-0.48,0.2,13.53,13.550000000000002,19.1,76.7,-3.11,-0.43,0.24,13.27,14.0,20.58,72.78,-2.1,-0.43,0.29
2022-02-13 06:28:00,19.0,20.0,14.57,92.59,0.26,0.0,0.0,11.42,12.85,21.62,67.4,41.36,-0.46,0.23,15.68,15.050000000000002,19.68,80.55,-2.77,-0.54,0.19,13.1,13.5,19.7,74.7,-169.5,-0.48,0.19,13.12,13.17,19.13,76.7,-3.1,-0.43,0.24,13.15,13.9,20.6,72.75,-2.09,-0.43,0.28
2022-02-13 06:29:00,19.0,20.0,14.56,92.48,0.26,0.0,0.0,11.38,12.699999999999998,21.2,68.0,41.37,-0.46,0.28,15.699999999999998,14.800000000000002,19.2,82.2,-2.7900000000000005,-0.54,0.19,13.27,13.85,20.17,73.6,-169.43,-0.48,0.19,13.12,13.37,19.6,75.47,-3.1300000000000003,-0.43,0.23,12.98,13.85,21.02,71.85,-2.11,-0.43,0.24
2022-02-13 06:30:00,18.0,20.0,14.54,92.39,0.26,0.0,0.0,11.300000000000002,12.800000000000002,21.62,67.4,41.35,-0.46,0.23,15.52,14.9,19.68,80.55,-2.81,-0.54,0.2,13.03,13.4,19.7,74.7,-169.38,-0.48,0.2,13.17,13.48,19.6,75.47,-3.14,-0.43,0.24,12.83,13.63,21.03,71.8,-2.1,-0.43,0.24
2022-02-13 06:31:00,16.0,18.0,14.52,92.4,0.26,0.0,0.0,11.17,12.65,21.62,67.4,41.37,-0.46,0.23,15.4,14.550000000000002,19.2,82.2,-2.78,-0.54,0.19,12.93,13.449999999999998,20.17,73.6,-169.37,-0.48,0.19,13.0,12.9,19.1,76.7,-3.14,-0.43,0.24,12.949999999999998,13.699999999999998,20.57,72.68,-2.09,-0.43,0.29
2022-02-13 06:32:00,17.0,19.0,14.54,92.39,0.26,0.0,0.0,11.07,12.449999999999998,21.2,68.0,41.36,-0.46,0.28,15.47,14.85,19.68,80.55,-2.7900000000000005,-0.54,0.19,13.07,13.65,20.17,73.6,-169.33,-0.48,0.2,13.33,13.4,19.1,76.7,-3.1,-0.43,0.23,12.75,13.53,21.0,71.72,-2.09,-0.43,0.24
2022-02-13 06:34:00,17.0,18.0,14.51,92.25,0.26,0.0,0.0,11.07,12.449999999999998,21.2,68.0,41.35,-0.46,0.28,15.6,14.699999999999998,19.2,82.2,-2.7900000000000005,-0.54,0.19,12.72,13.199999999999998,20.17,73.38,-169.26,-0.48,0.2,13.0,13.17,19.58,75.47,-3.12,-0.43,0.24,12.63,13.199999999999998,20.52,72.58,-2.1,-0.43,0.28
