O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,datetime,PM2_5,humidity,temp,NO2,O3
160.4,Valid,ug/m3,1.0,5.0,21.82,Valid,ug/m3,2.155,0.0,35.8,Valid,C,1,0,119.2,Valid,ug/m3,1.0,0.0,68.3,Valid,%,1,0,2021-06-25 17:00:00,47.022099999999995,68.3,35.8,119.2,165.4
154.7,Valid,ug/m3,1.0,5.0,23.86,Valid,ug/m3,2.155,0.0,35.4,Valid,C,1,0,117.9,Valid,ug/m3,1.0,0.0,69.1,Valid,%,1,0,2021-06-25 17:15:00,51.418299999999995,69.1,35.4,117.9,159.7
144.7,Valid,ug/m3,1.0,5.0,23.63,Valid,ug/m3,2.155,0.0,34.9,Valid,C,1,0,112.3,Valid,ug/m3,1.0,0.0,70.4,Valid,%,1,0,2021-06-25 17:30:00,50.92264999999999,70.4,34.9,112.3,149.7
122.6,Valid,ug/m3,1.0,5.0,24.21,Valid,ug/m3,2.155,0.0,34.5,Valid,C,1,0,116.1,Valid,ug/m3,1.0,0.0,71.4,Valid,%,1,0,2021-06-25 17:45:00,52.172549999999994,71.4,34.5,116.1,127.6
107.3,Valid,ug/m3,1.0,5.0,23.28,Valid,ug/m3,2.155,0.0,34.2,Valid,C,1,0,117.9,Valid,ug/m3,1.0,0.0,72.3,Valid,%,1,0,2021-06-25 18:00:00,50.1684,72.3,34.2,117.9,112.3
85.2,Valid,ug/m3,1.0,5.0,22.64,Valid,ug/m3,2.155,0.0,34.0,Valid,C,1,0,134.1,Valid,ug/m3,1.0,0.0,72.8,Valid,%,1,0,2021-06-25 18:15:00,48.789199999999994,72.8,34.0,134.1,90.2
62.2,Valid,ug/m3,1.0,5.0,22.26,Valid,ug/m3,2.155,0.0,33.7,Valid,C,1,0,152.1,Valid,ug/m3,1.0,0.0,73.2,Valid,%,1,0,2021-06-25 18:30:00,47.9703,73.2,33.7,152.1,67.2
78.8,Valid,ug/m3,1.0,5.0,19.88,Valid,ug/m3,2.155,0.0,33.5,Valid,C,1,0,122.4,Valid,ug/m3,1.0,0.0,73.6,Valid,%,1,0,2021-06-25 18:45:00,42.84139999999999,73.6,33.5,122.4,83.8
39.0,Valid,ug/m3,1.0,5.0,17.88,Valid,ug/m3,2.155,0.0,33.3,Valid,C,1,0,128.6,Valid,ug/m3,1.0,0.0,74.3,Valid,%,1,0,2021-06-25 19:00:00,38.5314,74.3,33.3,128.6,44.0
49.6,Valid,ug/m3,1.0,5.0,12.77,Valid,ug/m3,2.155,0.0,33.1,Valid,C,1,0,104.6,Valid,ug/m3,1.0,0.0,75.0,Valid,%,1,0,2021-06-25 19:15:00,27.519349999999996,75.0,33.1,104.6,54.6
40.3,Valid,ug/m3,1.0,5.0,12.51,Valid,ug/m3,2.155,0.0,32.9,Valid,C,1,0,103.4,Valid,ug/m3,1.0,0.0,75.7,Valid,%,1,0,2021-06-25 19:30:00,26.959049999999998,75.7,32.9,103.4,45.3
51.9,Valid,ug/m3,1.0,5.0,10.58,Valid,ug/m3,2.155,0.0,32.7,Valid,C,1,0,81.7,Valid,ug/m3,1.0,0.0,75.7,Valid,%,1,0,2021-06-25 19:45:00,22.799899999999997,75.7,32.7,81.7,56.9
87.2,Valid,ug/m3,1.0,5.0,3.48,Valid,ug/m3,2.155,0.0,32.4,Valid,C,1,0,57.4,Valid,ug/m3,1.0,0.0,70.9,Valid,%,1,0,2021-06-25 20:00:00,7.4994,70.9,32.4,57.4,92.2
78.1,Valid,ug/m3,1.0,5.0,2.82,Valid,ug/m3,2.155,0.0,31.4,Valid,C,1,0,60.1,Valid,ug/m3,1.0,0.0,71.5,Valid,%,1,0,2021-06-25 20:15:00,6.077099999999999,71.5,31.4,60.1,83.1
75.4,Valid,ug/m3,1.0,5.0,2.68,Valid,ug/m3,2.155,0.0,30.4,Valid,C,1,0,53.5,Valid,ug/m3,1.0,0.0,73.5,Valid,%,1,0,2021-06-25 20:30:00,5.775399999999999,73.5,30.4,53.5,80.4
62.8,Valid,ug/m3,1.0,5.0,2.78,Valid,ug/m3,2.155,0.0,29.3,Valid,C,1,0,51.9,Valid,ug/m3,1.0,0.0,75.8,Valid,%,1,0,2021-06-25 20:45:00,5.990899999999999,75.8,29.3,51.9,67.8
56.2,Valid,ug/m3,1.0,5.0,3.26,Valid,ug/m3,2.155,0.0,28.5,Valid,C,1,0,45.9,Valid,ug/m3,1.0,0.0,77.8,Valid,%,1,0,2021-06-25 21:00:00,7.025299999999999,77.8,28.5,45.9,61.2
48.3,Valid,ug/m3,1.0,5.0,3.39,Valid,ug/m3,2.155,0.0,27.8,Valid,C,1,0,46.2,Valid,ug/m3,1.0,0.0,79.4,Valid,%,1,0,2021-06-25 21:15:00,7.3054499999999996,79.4,27.8,46.2,53.3
33.7,Valid,ug/m3,1.0,5.0,3.37,Valid,ug/m3,2.155,0.0,27.3,Valid,C,1,0,57.7,Valid,ug/m3,1.0,0.0,81.3,Valid,%,1,0,2021-06-25 21:30:00,7.26235,81.3,27.3,57.7,38.7
33.5,Valid,ug/m3,1.0,5.0,3.12,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,53.4,Valid,ug/m3,1.0,0.0,82.6,Valid,%,1,0,2021-06-25 21:45:00,6.723599999999999,82.6,26.9,53.4,38.5
38.4,Valid,ug/m3,1.0,5.0,2.63,Valid,ug/m3,2.155,0.0,26.8,Valid,C,1,0,45.2,Valid,ug/m3,1.0,0.0,82.6,Valid,%,1,0,2021-06-25 22:00:00,5.667649999999999,82.6,26.8,45.2,43.4
41.3,Valid,ug/m3,1.0,5.0,2.41,Valid,ug/m3,2.155,0.0,26.7,Valid,C,1,0,43.2,Valid,ug/m3,1.0,0.0,82.9,Valid,%,1,0,2021-06-25 22:15:00,5.19355,82.9,26.7,43.2,46.3
29.8,Valid,ug/m3,1.0,5.0,2.66,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,47.1,Valid,ug/m3,1.0,0.0,83.6,Valid,%,1,0,2021-06-25 22:30:00,5.7322999999999995,83.6,26.6,47.1,34.8
26.6,Valid,ug/m3,1.0,5.0,2.67,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,48.0,Valid,ug/m3,1.0,0.0,84.1,Valid,%,1,0,2021-06-25 22:45:00,5.753849999999999,84.1,26.6,48.0,31.6
25.4,Valid,ug/m3,1.0,5.0,2.88,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,51.3,Valid,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-06-25 23:00:00,6.2063999999999995,84.5,26.5,51.3,30.4
12.8,Valid,ug/m3,1.0,5.0,3.04,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,58.4,Valid,ug/m3,1.0,0.0,84.9,Valid,%,1,0,2021-06-25 23:15:00,6.5512,84.9,26.5,58.4,17.8
8.4,Valid,ug/m3,1.0,5.0,3.12,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,62.0,Valid,ug/m3,1.0,0.0,85.4,Valid,%,1,0,2021-06-25 23:30:00,6.723599999999999,85.4,26.5,62.0,13.4
8.8,Valid,ug/m3,1.0,5.0,3.14,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,59.3,Valid,ug/m3,1.0,0.0,85.7,Valid,%,1,0,2021-06-25 23:45:00,6.766699999999999,85.7,26.5,59.3,13.8
13.2,Valid,ug/m3,1.0,5.0,2.77,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,48.1,Valid,ug/m3,1.0,0.0,85.7,Valid,%,1,0,2021-06-26 00:00:00,5.9693499999999995,85.7,26.5,48.1,18.2
5.6,Valid,ug/m3,1.0,5.0,2.71,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,50.2,Valid,ug/m3,1.0,0.0,86.0,Valid,%,1,0,2021-06-26 00:15:00,5.84005,86.0,26.6,50.2,10.6
8.7,Valid,ug/m3,1.0,5.0,2.83,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,45.7,Valid,ug/m3,1.0,0.0,86.4,Valid,%,1,0,2021-06-26 00:30:00,6.098649999999999,86.4,26.6,45.7,13.7
-2.1,Valid,ug/m3,1.0,5.0,3.38,Valid,ug/m3,2.155,0.0,26.7,Valid,C,1,0,55.1,Valid,ug/m3,1.0,0.0,86.7,Valid,%,1,0,2021-06-26 00:45:00,7.283899999999999,86.7,26.7,55.1,2.9
-5.5,Valid,ug/m3,1.0,5.0,3.74,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,56.9,Valid,ug/m3,1.0,0.0,86.7,Valid,%,1,0,2021-06-26 01:00:00,8.0597,86.7,26.9,56.9,-0.5
-3.9,Valid,ug/m3,1.0,5.0,3.96,Valid,ug/m3,2.155,0.0,27.0,Valid,C,1,0,58.8,Valid,ug/m3,1.0,0.0,86.6,Valid,%,1,0,2021-06-26 01:15:00,8.5338,86.6,27.0,58.8,1.1
-5.4,Valid,ug/m3,1.0,5.0,3.76,Valid,ug/m3,2.155,0.0,27.0,Valid,C,1,0,61.2,Valid,ug/m3,1.0,0.0,86.3,Valid,%,1,0,2021-06-26 01:30:00,8.102799999999998,86.3,27.0,61.2,-0.40000000000000036
-4.7,Valid,ug/m3,1.0,5.0,8.84,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,53.5,Valid,ug/m3,1.0,0.0,86.5,Valid,%,1,0,2021-06-26 01:45:00,19.050199999999997,86.5,26.9,53.5,0.2999999999999998
-10.0,Valid,ug/m3,1.0,5.0,14.18,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,58.9,Valid,ug/m3,1.0,0.0,86.6,Valid,%,1,0,2021-06-26 02:00:00,30.557899999999997,86.6,26.9,58.9,-5.0
-13.2,Less Than Concentration Limit,ug/m3,1.0,5.0,16.6,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,59.3,Valid,ug/m3,1.0,0.0,86.7,Valid,%,1,0,2021-06-26 02:15:00,35.773,86.7,26.9,59.3,-8.2
-4.5,Valid,ug/m3,1.0,5.0,17.54,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,53.0,Valid,ug/m3,1.0,0.0,86.7,Valid,%,1,0,2021-06-26 02:30:00,37.7987,86.7,26.9,53.0,0.5
-13.1,Less Than Concentration Limit,ug/m3,1.0,5.0,18.87,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,57.3,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 02:45:00,40.66485,86.8,26.9,57.3,-8.1
-7.9,Valid,ug/m3,1.0,5.0,16.7,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,50.4,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 03:00:00,35.988499999999995,86.9,26.9,50.4,-2.9000000000000004
-4.6,Valid,ug/m3,1.0,5.0,19.45,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,51.1,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 03:15:00,41.91475,86.8,26.9,51.1,0.40000000000000036
-3.7,Valid,ug/m3,1.0,5.0,21.86,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,47.6,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 03:30:00,47.10829999999999,86.9,26.9,47.6,1.2999999999999998
3.9,Valid,ug/m3,1.0,5.0,16.9,Valid,ug/m3,2.155,0.0,26.8,Valid,C,1,0,45.4,Valid,ug/m3,1.0,0.0,87.0,Valid,%,1,0,2021-06-26 03:45:00,36.41949999999999,87.0,26.8,45.4,8.9
0.2,Valid,ug/m3,1.0,5.0,15.79,Valid,ug/m3,2.155,0.0,26.8,Valid,C,1,0,44.6,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 04:00:00,34.027449999999995,86.9,26.8,44.6,5.2
3.9,Valid,ug/m3,1.0,5.0,13.97,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,43.7,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 04:15:00,30.105349999999998,86.9,26.9,43.7,8.9
5.3,Valid,ug/m3,1.0,5.0,12.77,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,43.9,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 04:30:00,27.519349999999996,86.8,26.9,43.9,10.3
-4.4,Valid,ug/m3,1.0,5.0,14.64,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,49.5,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 04:45:00,31.5492,86.8,26.9,49.5,0.5999999999999996
-0.5,Valid,ug/m3,1.0,5.0,18.0,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,47.8,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 05:00:00,38.79,86.8,26.9,47.8,4.5
-0.3,Valid,ug/m3,1.0,5.0,16.86,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,48.6,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 05:15:00,36.333299999999994,86.9,26.9,48.6,4.7
1.2,Valid,ug/m3,1.0,5.0,12.25,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,47.1,Valid,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-06-26 05:30:00,26.398749999999996,86.9,26.9,47.1,6.2
-3.0,Valid,ug/m3,1.0,5.0,12.2,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,49.6,Valid,ug/m3,1.0,0.0,87.0,Valid,%,1,0,2021-06-26 05:45:00,26.290999999999997,87.0,26.9,49.6,2.0
-2.1,Valid,ug/m3,1.0,5.0,9.97,Valid,ug/m3,2.155,0.0,27.0,Valid,C,1,0,48.6,Valid,ug/m3,1.0,0.0,87.1,Valid,%,1,0,2021-06-26 06:00:00,21.48535,87.1,27.0,48.6,2.9
-2.8,Valid,ug/m3,1.0,5.0,10.5,Valid,ug/m3,2.155,0.0,27.0,Valid,C,1,0,49.2,Valid,ug/m3,1.0,0.0,87.2,Valid,%,1,0,2021-06-26 06:15:00,22.627499999999998,87.2,27.0,49.2,2.2
-6.7,Valid,ug/m3,1.0,5.0,12.03,Valid,ug/m3,2.155,0.0,27.1,Valid,C,1,0,49.4,Valid,ug/m3,1.0,0.0,87.4,Valid,%,1,0,2021-06-26 06:30:00,25.924649999999996,87.4,27.1,49.4,-1.7000000000000002
3.2,Valid,ug/m3,1.0,5.0,9.35,Valid,ug/m3,2.155,0.0,27.3,Valid,C,1,0,47.9,Valid,ug/m3,1.0,0.0,87.0,Valid,%,1,0,2021-06-26 06:45:00,20.14925,87.0,27.3,47.9,8.2
-6.1,Valid,ug/m3,1.0,5.0,8.15,Valid,ug/m3,2.155,0.0,27.6,Valid,C,1,0,51.3,Valid,ug/m3,1.0,0.0,86.8,Valid,%,1,0,2021-06-26 07:00:00,17.56325,86.8,27.6,51.3,-1.0999999999999996
-0.9,Valid,ug/m3,1.0,5.0,7.51,Valid,ug/m3,2.155,0.0,28.0,Valid,C,1,0,51.1,Valid,ug/m3,1.0,0.0,86.4,Valid,%,1,0,2021-06-26 07:15:00,16.18405,86.4,28.0,51.1,4.1
-2.9,Valid,ug/m3,1.0,5.0,7.77,Valid,ug/m3,2.155,0.0,28.5,Valid,C,1,0,57.4,Valid,ug/m3,1.0,0.0,85.5,Valid,%,1,0,2021-06-26 07:30:00,16.744349999999997,85.5,28.5,57.4,2.1
22.5,Valid,ug/m3,1.0,5.0,5.3,Valid,ug/m3,2.155,0.0,28.8,Valid,C,1,0,49.7,Valid,ug/m3,1.0,0.0,83.9,Valid,%,1,0,2021-06-26 07:45:00,11.421499999999998,83.9,28.8,49.7,27.5
25.8,Valid,ug/m3,1.0,5.0,5.03,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,52.8,Valid,ug/m3,1.0,0.0,82.7,Valid,%,1,0,2021-06-26 08:00:00,10.839649999999999,82.7,29.1,52.8,30.8
27.8,Valid,ug/m3,1.0,5.0,5.86,Valid,ug/m3,2.155,0.0,29.3,Valid,C,1,0,55.4,Valid,ug/m3,1.0,0.0,82.6,Valid,%,1,0,2021-06-26 08:15:00,12.6283,82.6,29.3,55.4,32.8
22.9,Valid,ug/m3,1.0,5.0,6.23,Valid,ug/m3,2.155,0.0,29.6,Valid,C,1,0,55.9,Valid,ug/m3,1.0,0.0,82.9,Valid,%,1,0,2021-06-26 08:30:00,13.42565,82.9,29.6,55.9,27.9
21.8,Valid,ug/m3,1.0,5.0,8.19,Valid,ug/m3,2.155,0.0,30.0,Valid,C,1,0,59.2,Valid,ug/m3,1.0,0.0,82.4,Valid,%,1,0,2021-06-26 08:45:00,17.649449999999998,82.4,30.0,59.2,26.8
24.9,Valid,ug/m3,1.0,5.0,8.99,Valid,ug/m3,2.155,0.0,30.4,Valid,C,1,0,59.1,Valid,ug/m3,1.0,0.0,82.3,Valid,%,1,0,2021-06-26 09:00:00,19.37345,82.3,30.4,59.1,29.9
29.9,Valid,ug/m3,1.0,5.0,9.89,Valid,ug/m3,2.155,0.0,31.0,Valid,C,1,0,61.7,Valid,ug/m3,1.0,0.0,81.8,Valid,%,1,0,2021-06-26 09:15:00,21.31295,81.8,31.0,61.7,34.9
38.8,Valid,ug/m3,1.0,5.0,10.51,Valid,ug/m3,2.155,0.0,31.5,Valid,C,1,0,69.6,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-06-26 09:30:00,22.64905,80.5,31.5,69.6,43.8
26.9,Valid,ug/m3,1.0,5.0,11.46,Valid,ug/m3,2.155,0.0,31.9,Valid,C,1,0,81.2,Valid,ug/m3,1.0,0.0,80.0,Valid,%,1,0,2021-06-26 09:45:00,24.6963,80.0,31.9,81.2,31.9
40.4,Valid,ug/m3,1.0,5.0,12.02,Valid,ug/m3,2.155,0.0,32.3,Valid,C,1,0,79.0,Valid,ug/m3,1.0,0.0,79.4,Valid,%,1,0,2021-06-26 10:00:00,25.9031,79.4,32.3,79.0,45.4
59.3,Valid,ug/m3,1.0,5.0,12.18,Valid,ug/m3,2.155,0.0,32.7,Valid,C,1,0,74.0,Valid,ug/m3,1.0,0.0,78.7,Valid,%,1,0,2021-06-26 10:15:00,26.247899999999998,78.7,32.7,74.0,64.3
72.1,Valid,ug/m3,1.0,5.0,13.56,Valid,ug/m3,2.155,0.0,33.2,Valid,C,1,0,79.0,Valid,ug/m3,1.0,0.0,77.4,Valid,%,1,0,2021-06-26 10:30:00,29.221799999999998,77.4,33.2,79.0,77.1
80.4,Valid,ug/m3,1.0,5.0,13.03,Valid,ug/m3,2.155,0.0,33.5,Valid,C,1,0,83.5,Valid,ug/m3,1.0,0.0,76.6,Valid,%,1,0,2021-06-26 10:45:00,28.079649999999997,76.6,33.5,83.5,85.4
77.8,Valid,ug/m3,1.0,5.0,12.28,Valid,ug/m3,2.155,0.0,33.8,Valid,C,1,0,88.7,Valid,ug/m3,1.0,0.0,76.0,Valid,%,1,0,2021-06-26 11:00:00,26.463399999999996,76.0,33.8,88.7,82.8
74.1,Valid,ug/m3,1.0,5.0,11.47,Valid,ug/m3,2.155,0.0,34.0,Valid,C,1,0,92.6,Valid,ug/m3,1.0,0.0,75.5,Valid,%,1,0,2021-06-26 11:15:00,24.71785,75.5,34.0,92.6,79.1
92.4,Valid,ug/m3,1.0,5.0,10.93,Valid,ug/m3,2.155,0.0,34.3,Valid,C,1,0,89.1,Valid,ug/m3,1.0,0.0,74.8,Valid,%,1,0,2021-06-26 11:30:00,23.554149999999996,74.8,34.3,89.1,97.4
91.4,Valid,ug/m3,1.0,5.0,10.31,Valid,ug/m3,2.155,0.0,34.6,Valid,C,1,0,95.2,Valid,ug/m3,1.0,0.0,74.2,Valid,%,1,0,2021-06-26 11:45:00,22.218049999999998,74.2,34.6,95.2,96.4
101.1,Valid,ug/m3,1.0,5.0,9.8,Valid,ug/m3,2.155,0.0,34.9,Valid,C,1,0,95.0,Valid,ug/m3,1.0,0.0,73.2,Valid,%,1,0,2021-06-26 12:00:00,21.119,73.2,34.9,95.0,106.1
95.6,Valid,ug/m3,1.0,5.0,9.03,Valid,ug/m3,2.155,0.0,35.1,Valid,C,1,0,98.4,Valid,ug/m3,1.0,0.0,72.7,Valid,%,1,0,2021-06-26 12:15:00,19.459649999999996,72.7,35.1,98.4,100.6
97.0,Valid,ug/m3,1.0,5.0,8.9,Valid,ug/m3,2.155,0.0,35.4,Valid,C,1,0,104.5,Valid,ug/m3,1.0,0.0,72.0,Valid,%,1,0,2021-06-26 12:30:00,19.179499999999997,72.0,35.4,104.5,102.0
103.2,Valid,ug/m3,1.0,5.0,7.73,Valid,ug/m3,2.155,0.0,35.8,Valid,C,1,0,106.3,Valid,ug/m3,1.0,0.0,71.2,Valid,%,1,0,2021-06-26 12:45:00,16.65815,71.2,35.8,106.3,108.2
114.6,Valid,ug/m3,1.0,5.0,7.35,Valid,ug/m3,2.155,0.0,36.3,Valid,C,1,0,113.5,Valid,ug/m3,1.0,0.0,70.1,Valid,%,1,0,2021-06-26 13:00:00,15.839249999999998,70.1,36.3,113.5,119.6
142.4,Valid,ug/m3,1.0,5.0,7.59,Valid,ug/m3,2.155,0.0,36.6,Valid,C,1,0,112.6,Valid,ug/m3,1.0,0.0,69.3,Valid,%,1,0,2021-06-26 13:15:00,16.35645,69.3,36.6,112.6,147.4
159.1,Valid,ug/m3,1.0,5.0,7.36,Valid,ug/m3,2.155,0.0,36.8,Valid,C,1,0,114.7,Valid,ug/m3,1.0,0.0,68.7,Valid,%,1,0,2021-06-26 13:30:00,15.8608,68.7,36.8,114.7,164.1
156.3,Valid,ug/m3,1.0,5.0,5.84,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,111.9,Valid,ug/m3,1.0,0.0,67.9,Valid,%,1,0,2021-06-26 13:45:00,12.585199999999999,67.9,36.9,111.9,161.3
141.2,Valid,ug/m3,1.0,5.0,5.46,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,116.1,Valid,ug/m3,1.0,0.0,67.0,Valid,%,1,0,2021-06-26 14:00:00,11.7663,67.0,36.9,116.1,146.2
126.0,Valid,ug/m3,1.0,5.0,5.23,Valid,ug/m3,2.155,0.0,36.8,Valid,C,1,0,116.7,Valid,ug/m3,1.0,0.0,67.0,Valid,%,1,0,2021-06-26 14:15:00,11.27065,67.0,36.8,116.7,131.0
110.1,Valid,ug/m3,1.0,5.0,5.47,Valid,ug/m3,2.155,0.0,36.8,Valid,C,1,0,126.5,Valid,ug/m3,1.0,0.0,67.1,Valid,%,1,0,2021-06-26 14:30:00,11.787849999999999,67.1,36.8,126.5,115.1
113.5,Valid,ug/m3,1.0,5.0,5.25,Valid,ug/m3,2.155,0.0,36.8,Valid,C,1,0,122.2,Valid,ug/m3,1.0,0.0,66.8,Valid,%,1,0,2021-06-26 14:45:00,11.313749999999999,66.8,36.8,122.2,118.5
123.0,Valid,ug/m3,1.0,5.0,5.82,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,127.7,Valid,ug/m3,1.0,0.0,66.7,Valid,%,1,0,2021-06-26 15:00:00,12.5421,66.7,36.9,127.7,128.0
132.7,Valid,ug/m3,1.0,5.0,6.04,Valid,ug/m3,2.155,0.0,37.0,Valid,C,1,0,123.2,Valid,ug/m3,1.0,0.0,66.1,Valid,%,1,0,2021-06-26 15:15:00,13.0162,66.1,37.0,123.2,137.7
98.3,Valid,ug/m3,1.0,5.0,6.18,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,134.0,Valid,ug/m3,1.0,0.0,66.0,Valid,%,1,0,2021-06-26 15:30:00,13.317899999999998,66.0,36.9,134.0,103.3
100.4,Valid,ug/m3,1.0,5.0,5.11,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,129.5,Valid,ug/m3,1.0,0.0,65.1,Valid,%,1,0,2021-06-26 15:45:00,11.01205,65.1,36.9,129.5,105.4
121.9,Valid,ug/m3,1.0,5.0,4.83,Valid,ug/m3,2.155,0.0,37.0,Valid,C,1,0,122.9,Valid,ug/m3,1.0,0.0,64.5,Valid,%,1,0,2021-06-26 16:00:00,10.40865,64.5,37.0,122.9,126.9
132.6,Valid,ug/m3,1.0,5.0,4.71,Valid,ug/m3,2.155,0.0,37.3,Valid,C,1,0,121.5,Valid,ug/m3,1.0,0.0,64.0,Valid,%,1,0,2021-06-26 16:15:00,10.150049999999998,64.0,37.3,121.5,137.6
113.7,Valid,ug/m3,1.0,5.0,4.2,Valid,ug/m3,2.155,0.0,37.8,Valid,C,1,0,130.1,Valid,ug/m3,1.0,0.0,63.2,Valid,%,1,0,2021-06-26 16:30:00,9.051,63.2,37.8,130.1,118.7
104.1,Valid,ug/m3,1.0,5.0,4.33,Valid,ug/m3,2.155,0.0,38.3,Valid,C,1,0,139.5,Valid,ug/m3,1.0,0.0,62.3,Valid,%,1,0,2021-06-26 16:45:00,9.33115,62.3,38.3,139.5,109.1
136.1,Valid,ug/m3,1.0,5.0,4.88,Valid,ug/m3,2.155,0.0,38.5,Valid,C,1,0,143.5,Valid,ug/m3,1.0,0.0,61.6,Valid,%,1,0,2021-06-26 17:00:00,10.516399999999999,61.6,38.5,143.5,141.1
132.1,Valid,ug/m3,1.0,5.0,5.83,Valid,ug/m3,2.155,0.0,38.4,Valid,C,1,0,154.6,Valid,ug/m3,1.0,0.0,61.7,Valid,%,1,0,2021-06-26 17:15:00,12.563649999999999,61.7,38.4,154.6,137.1
123.6,Valid,ug/m3,1.0,5.0,5.9,Valid,ug/m3,2.155,0.0,38.0,Valid,C,1,0,149.7,Valid,ug/m3,1.0,0.0,62.1,Valid,%,1,0,2021-06-26 17:30:00,12.7145,62.1,38.0,149.7,128.6
109.3,Valid,ug/m3,1.0,5.0,5.51,Valid,ug/m3,2.155,0.0,37.5,Valid,C,1,0,132.6,Valid,ug/m3,1.0,0.0,62.3,Valid,%,1,0,2021-06-26 17:45:00,11.874049999999999,62.3,37.5,132.6,114.3
92.2,Valid,ug/m3,1.0,5.0,5.02,Valid,ug/m3,2.155,0.0,37.0,Valid,C,1,0,125.9,Valid,ug/m3,1.0,0.0,62.5,Valid,%,1,0,2021-06-26 18:00:00,10.818099999999998,62.5,37.0,125.9,97.2
97.5,Valid,ug/m3,1.0,5.0,5.46,Valid,ug/m3,2.155,0.0,36.7,Valid,C,1,0,121.9,Valid,ug/m3,1.0,0.0,62.8,Valid,%,1,0,2021-06-26 18:15:00,11.7663,62.8,36.7,121.9,102.5
129.6,Valid,ug/m3,1.0,5.0,3.32,Valid,ug/m3,2.155,0.0,36.0,Valid,C,1,0,93.7,Valid,ug/m3,1.0,0.0,60.9,Valid,%,1,0,2021-06-26 18:30:00,7.154599999999999,60.9,36.0,93.7,134.6
145.0,Valid,ug/m3,1.0,5.0,2.41,Valid,ug/m3,2.155,0.0,34.2,Valid,C,1,0,80.4,Valid,ug/m3,1.0,0.0,61.9,Valid,%,1,0,2021-06-26 18:45:00,5.19355,61.9,34.2,80.4,150.0
104.9,Valid,ug/m3,1.0,5.0,2.66,Valid,ug/m3,2.155,0.0,32.0,Valid,C,1,0,70.9,Valid,ug/m3,1.0,0.0,66.0,Valid,%,1,0,2021-06-26 19:00:00,5.7322999999999995,66.0,32.0,70.9,109.9
