Unnamed: 0,datetime,cntErrSD,cntErrLte,cntErrWifi,humidity,temp,perBat,CO,NO2,SO2,PM10_0,PM2_5,PM1_0
4538,2021-07-13 03:19:24,23408,159,7802,64.7,32.0,68.35,-138.2491,-0.4623,-0.1735,14.9,12.6,11.9
4539,2021-07-13 03:19:14,23407,159,7802,64.8,32.0,68.32,-138.4929,-0.4623,-0.1715,14.9,12.6,11.9
4540,2021-07-13 03:19:04,23406,159,7802,64.7,32.0,68.41,-138.458,-0.4623,-0.1727,14.9,12.6,11.9
4541,2021-07-13 03:18:54,23405,159,7801,64.7,32.0,68.35,-137.5064,-0.4623,-0.1743,14.9,12.6,11.9
4542,2021-07-13 03:18:44,23404,159,7801,62.6,32.2,68.36,-137.8313,-0.4623,-0.1722,15.0,12.3,11.6
4543,2021-07-13 03:18:34,23403,159,7801,64.7,32.0,68.41,-137.8778,-0.4623,-0.1725,14.9,12.6,11.9
4544,2021-07-13 03:18:24,23402,159,7800,64.7,32.0,68.43,-137.2279,-0.4623,-0.1717,14.9,12.6,11.9
4545,2021-07-13 03:18:14,23401,159,7800,64.7,32.0,68.42,-137.7269,-0.4623,-0.172,14.9,12.6,11.9
4546,2021-07-13 03:18:04,23400,159,7800,64.6,32.0,68.42,-137.6225,-0.4623,-0.1722,14.9,12.6,11.9
4547,2021-07-13 03:17:54,23399,159,7799,64.7,32.0,68.35,-137.4484,-0.4623,-0.1717,14.9,12.6,11.9
4548,2021-07-13 03:17:44,23398,159,7799,64.7,32.0,68.34,-137.3904,-0.4623,-0.1715,14.9,12.6,11.9
4549,2021-07-13 03:17:34,23397,159,7799,64.7,31.9,68.25,-137.7849,-0.4623,-0.1722,14.9,12.5,11.9
4550,2021-07-13 03:17:24,23396,159,7798,64.7,31.9,68.21,-138.017,-0.4623,-0.172,14.9,12.5,11.9
4551,2021-07-13 03:17:14,23395,159,7798,64.7,31.9,68.25,-137.576,-0.4623,-0.1732,14.9,12.5,11.9
4552,2021-07-13 03:17:04,23394,159,7798,62.6,32.2,68.24,-137.1698,-0.4623,-0.1743,15.0,12.3,11.5
4553,2021-07-13 03:16:54,23393,159,7797,64.7,31.9,68.31,-137.7269,-0.4623,-0.175,14.9,12.5,11.9
4554,2021-07-13 03:16:44,23392,159,7797,64.7,31.9,68.34,-137.9706,-0.4623,-0.1727,14.9,12.5,11.9
4555,2021-07-13 03:16:34,23391,159,7797,64.7,31.9,68.35,-137.8197,-0.4623,-0.1735,14.9,12.5,11.9
4556,2021-07-13 03:16:24,23390,159,7796,64.7,31.9,68.28,-137.9474,-0.4623,-0.1702,14.9,12.5,11.9
4557,2021-07-13 03:16:14,23389,159,7796,64.8,31.9,68.27,-138.3652,-0.4623,-0.1725,14.9,12.6,11.9
4558,2021-07-13 03:16:04,23388,159,7796,64.8,31.9,68.31,-137.4368,-0.4623,-0.17600000000000002,14.9,12.6,11.9
4559,2021-07-13 03:15:54,23387,159,7795,64.8,31.9,68.45,-138.1331,-0.4623,-0.1735,14.9,12.6,11.9
4560,2021-07-13 03:15:44,23386,159,7795,64.8,31.9,68.43,-137.7385,-0.4623,-0.1722,14.9,12.6,11.9
4561,2021-07-13 03:15:34,23385,159,7795,62.6,32.2,68.42,-139.224,-0.4623,-0.1717,15.0,12.3,11.5
4562,2021-07-13 03:15:24,23384,159,7794,64.7,31.9,68.45,-138.2724,-0.4623,-0.1717,14.9,12.5,11.9
4563,2021-07-13 03:15:14,23383,159,7794,64.7,31.9,68.35,-137.9126,-0.4623,-0.1712,14.9,12.5,11.9
4564,2021-07-13 03:15:04,23382,159,7794,64.7,31.9,68.38,-138.4,-0.4623,-0.17300000000000001,14.9,12.5,11.9
4565,2021-07-13 03:14:54,23381,159,7793,64.6,31.9,68.36,-137.8197,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4566,2021-07-13 03:14:44,23380,159,7793,64.6,31.9,68.35,-137.7965,-0.4623,-0.1702,14.9,12.5,11.8
4567,2021-07-13 03:14:34,23379,159,7793,64.6,31.9,68.42,-137.9706,-0.4623,-0.1732,14.9,12.5,11.8
4568,2021-07-13 03:14:24,23378,159,7792,64.7,31.9,68.32,-137.7965,-0.4623,-0.1717,14.9,12.5,11.9
4569,2021-07-13 03:14:14,23377,159,7792,64.7,31.9,68.3,-137.6573,-0.4623,-0.1707,14.9,12.5,11.9
4570,2021-07-13 03:14:04,23376,159,7792,64.7,31.9,68.27,-137.518,-0.4623,-0.1722,14.9,12.5,11.9
4571,2021-07-13 03:13:54,23375,159,7791,62.6,32.2,68.3,-137.8778,-0.4623,-0.1735,15.0,12.3,11.5
4572,2021-07-13 03:13:44,23374,159,7791,64.7,31.9,68.32,-137.9474,-0.4623,-0.1753,14.9,12.5,11.9
4573,2021-07-13 03:13:34,23373,159,7791,64.7,31.9,68.32,-137.576,-0.4623,-0.1732,14.9,12.5,11.9
4574,2021-07-13 03:13:24,23372,159,7790,64.7,31.9,68.24,-137.8081,-0.4623,-0.1758,14.9,12.5,11.9
4575,2021-07-13 03:13:14,23371,159,7790,64.7,31.9,68.25,-138.1099,-0.4623,-0.1727,14.9,12.5,11.9
4576,2021-07-13 03:13:04,23370,159,7790,64.7,31.9,68.17,-138.0983,-0.4623,-0.174,14.9,12.5,11.9
4577,2021-07-13 03:12:54,23369,159,7789,64.8,31.9,68.2,-137.6573,-0.4623,-0.1732,14.9,12.6,11.9
4578,2021-07-13 03:12:44,23368,159,7789,64.7,31.9,68.21,-137.4948,-0.4623,-0.1725,14.9,12.5,11.9
4579,2021-07-13 03:12:34,23367,159,7789,64.7,31.9,68.18,-137.7733,-0.4623,-0.1727,14.9,12.5,11.9
4580,2021-07-13 03:12:24,23366,159,7788,62.6,32.2,68.23,-137.4948,-0.4623,-0.1722,15.0,12.3,11.5
4581,2021-07-13 03:12:14,23365,159,7788,64.7,31.9,68.25,-137.1118,-0.4623,-0.17300000000000001,14.9,12.5,11.9
4582,2021-07-13 03:12:04,23364,159,7788,64.7,31.9,68.21,-137.2859,-0.4623,-0.1712,14.9,12.5,11.9
4583,2021-07-13 03:11:54,23363,159,7787,64.7,31.9,68.2,-137.576,-0.4623,-0.1748,14.9,12.5,11.9
4584,2021-07-13 03:11:44,23362,159,7787,64.7,31.9,68.21,-137.8546,-0.4623,-0.175,14.9,12.5,11.9
4585,2021-07-13 03:11:34,23361,159,7787,64.7,31.9,68.21,-137.7965,-0.4623,-0.1732,14.9,12.5,11.9
4586,2021-07-13 03:11:24,23360,159,7786,64.6,31.9,68.32,-137.5296,-0.4623,-0.1753,14.9,12.5,11.8
4587,2021-07-13 03:11:14,23359,159,7786,64.7,31.9,68.31,-137.7153,-0.4623,-0.1727,14.9,12.5,11.9
4588,2021-07-13 03:11:04,23358,159,7786,64.7,31.9,68.35,-137.4948,-0.4623,-0.1743,14.9,12.5,11.9
4589,2021-07-13 03:10:54,23357,159,7785,64.7,31.9,68.34,-137.9358,-0.4612,-0.175,14.9,12.5,11.9
4590,2021-07-13 03:10:44,23356,159,7785,62.6,32.2,68.38,-137.8546,-0.4623,-0.1743,15.0,12.3,11.5
4591,2021-07-13 03:10:34,23355,159,7785,64.6,31.9,68.36,-137.6108,-0.4623,-0.1735,14.9,12.5,11.8
4592,2021-07-13 03:10:24,23354,159,7784,64.6,31.9,68.39,-137.5412,-0.4623,-0.1743,14.9,12.5,11.8
4593,2021-07-13 03:10:14,23353,159,7784,64.6,31.9,68.48,-137.8313,-0.4623,-0.1722,14.9,12.5,11.8
4594,2021-07-13 03:10:04,23352,159,7784,64.6,31.9,68.46,-137.9474,-0.4623,-0.1722,14.9,12.5,11.8
4595,2021-07-13 03:09:54,23351,159,7783,64.6,31.9,68.49,-137.7965,-0.4623,-0.1748,14.9,12.5,11.8
4596,2021-07-13 03:09:44,23350,159,7783,64.6,31.9,68.5,-138.0867,-0.4623,-0.1745,14.9,12.5,11.8
4597,2021-07-13 03:09:34,23349,159,7783,64.6,31.9,68.45,-137.1118,-0.4623,-0.1745,14.9,12.5,11.8
4598,2021-07-13 03:09:24,23348,159,7782,64.7,31.9,68.48,-137.3555,-0.4623,-0.1763,14.9,12.5,11.9
4599,2021-07-13 03:09:14,23347,159,7782,62.6,32.2,68.53,-137.2743,-0.4612,-0.175,15.0,12.3,11.5
4600,2021-07-13 03:09:04,23346,159,7782,64.6,31.9,68.42,-137.4252,-0.4623,-0.1727,14.9,12.5,11.8
4601,2021-07-13 03:08:54,23345,159,7781,64.6,31.9,68.43,-137.1814,-0.4623,-0.1722,14.9,12.5,11.8
4602,2021-07-13 03:08:44,23344,159,7781,64.6,31.9,68.5,-137.2163,-0.4612,-0.1727,14.9,12.5,11.8
4603,2021-07-13 03:08:34,23343,159,7781,64.6,31.9,68.43,-136.9377,-0.4623,-0.1743,14.9,12.5,11.8
4604,2021-07-13 03:08:24,23342,159,7780,64.6,31.9,68.46,-136.8681,-0.4623,-0.1735,14.9,12.5,11.8
4605,2021-07-13 03:08:14,23341,159,7780,64.6,31.9,68.46,-136.7056,-0.4623,-0.1738,14.9,12.5,11.8
4606,2021-07-13 03:08:04,23340,159,7780,64.6,31.9,68.48,-137.3671,-0.4623,-0.1725,14.9,12.5,11.8
4607,2021-07-13 03:07:54,23339,159,7779,64.6,31.9,68.49,-136.4735,-0.4623,-0.1745,14.9,12.5,11.8
4608,2021-07-13 03:07:44,23338,159,7779,64.7,31.9,68.48,-136.9725,-0.4623,-0.1727,14.9,12.5,11.9
4609,2021-07-13 03:07:34,23337,159,7779,62.5,32.2,68.43,-137.5528,-0.4623,-0.1745,15.0,12.3,11.5
4610,2021-07-13 03:07:24,23336,159,7778,64.6,31.9,68.52,-137.1814,-0.4612,-0.1753,14.9,12.5,11.8
4611,2021-07-13 03:07:14,23335,159,7778,64.6,31.9,68.52,-136.8681,-0.4623,-0.1753,14.9,12.5,11.8
4612,2021-07-13 03:07:04,23334,159,7778,64.6,31.9,68.41,-136.6592,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4613,2021-07-13 03:06:54,23333,159,7777,64.6,31.9,68.46,-136.5199,-0.4623,-0.1722,14.9,12.5,11.8
4614,2021-07-13 03:06:44,23332,159,7777,64.6,31.9,68.48,-136.2298,-0.4623,-0.1745,14.9,12.5,11.8
4615,2021-07-13 03:06:34,23331,159,7777,64.6,31.9,68.38,-137.2163,-0.4612,-0.1745,14.9,12.5,11.8
4616,2021-07-13 03:06:24,23330,159,7776,64.6,31.9,68.34,-136.4619,-0.4623,-0.1707,14.9,12.5,11.8
4617,2021-07-13 03:06:14,23329,159,7776,64.6,31.9,68.38,-136.8449,-0.4623,-0.1727,14.9,12.5,11.8
4618,2021-07-13 03:06:04,23328,159,7776,62.5,32.2,68.31,-136.4387,-0.4623,-0.1743,15.0,12.3,11.5
4619,2021-07-13 03:05:54,23327,159,7775,64.6,31.9,68.34,-136.311,-0.4623,-0.172,14.9,12.5,11.8
4620,2021-07-13 03:05:44,23326,159,7775,64.6,31.9,68.34,-136.1834,-0.4623,-0.1735,14.9,12.5,11.8
4621,2021-07-13 03:05:34,23325,159,7775,64.6,31.9,68.25,-136.2646,-0.4623,-0.1722,14.9,12.5,11.8
4622,2021-07-13 03:05:24,23324,159,7774,64.6,31.9,68.27,-136.0325,-0.4623,-0.1727,14.9,12.5,11.8
4623,2021-07-13 03:05:14,23323,159,7774,64.6,31.9,68.21,-136.5664,-0.4612,-0.1732,14.9,12.5,11.8
4624,2021-07-13 03:05:04,23322,159,7774,64.6,31.9,68.18,-136.4619,-0.4623,-0.1717,14.9,12.5,11.8
4625,2021-07-13 03:04:54,23321,159,7773,64.6,31.9,68.24,-137.1118,-0.4623,-0.172,14.9,12.5,11.8
4626,2021-07-13 03:04:44,23320,159,7773,64.6,31.9,68.27,-137.135,-0.4623,-0.1725,14.9,12.5,11.8
4627,2021-07-13 03:04:34,23319,159,7773,64.6,31.9,68.21,-136.9958,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4628,2021-07-13 03:04:24,23318,159,7772,62.5,32.2,68.27,-136.8449,-0.4612,-0.172,15.0,12.3,11.5
4629,2021-07-13 03:04:14,23317,159,7772,64.6,31.9,68.3,-136.6012,-0.4623,-0.1732,14.9,12.5,11.8
4630,2021-07-13 03:04:04,23316,159,7772,64.6,31.9,68.27,-135.9513,-0.4623,-0.1727,14.9,12.5,11.8
4631,2021-07-13 03:03:54,23315,159,7771,64.6,31.9,68.36,-136.4039,-0.4612,-0.1694,14.9,12.5,11.8
4632,2021-07-13 03:03:44,23314,159,7771,64.6,31.9,68.38,-136.2182,-0.4623,-0.1735,14.9,12.5,11.8
4633,2021-07-13 03:03:34,23313,159,7771,64.6,31.9,68.38,-136.0209,-0.4623,-0.1755,14.9,12.5,11.8
4634,2021-07-13 03:03:24,23312,159,7770,64.6,31.9,68.39,-136.2878,-0.4612,-0.17300000000000001,14.9,12.5,11.8
4635,2021-07-13 03:03:14,23311,159,7770,64.6,31.9,68.41,-136.1718,-0.4623,-0.1732,14.9,12.5,11.8
4636,2021-07-13 03:03:04,23310,159,7770,64.6,31.9,68.35,-136.0905,-0.4623,-0.1715,14.9,12.5,11.8
4637,2021-07-13 03:02:54,23309,159,7769,62.5,32.2,68.36,-136.4387,-0.4623,-0.172,15.0,12.3,11.5
4638,2021-07-13 03:02:44,23308,159,7769,64.6,31.9,68.36,-136.2878,-0.4623,-0.1732,14.9,12.5,11.8
4639,2021-07-13 03:02:34,23307,159,7769,64.6,31.9,68.28,-136.2066,-0.4623,-0.1715,14.9,12.5,11.8
4640,2021-07-13 03:02:24,23306,159,7768,64.6,31.9,68.34,-136.7172,-0.4623,-0.1758,14.9,12.5,11.8
4641,2021-07-13 03:02:14,23305,159,7768,64.6,31.9,68.31,-136.6592,-0.4623,-0.1712,14.9,12.5,11.8
4642,2021-07-13 03:02:04,23304,159,7768,64.6,32.0,68.36,-136.6476,-0.4612,-0.1748,14.9,12.6,11.9
4643,2021-07-13 03:01:54,23303,159,7767,64.5,31.9,68.43,-136.5432,-0.4623,-0.1738,14.9,12.5,11.8
4644,2021-07-13 03:01:44,23302,159,7767,64.5,31.9,68.49,-136.2762,-0.4623,-0.1745,14.9,12.5,11.8
4645,2021-07-13 03:01:34,23301,159,7767,64.5,31.9,68.45,-136.8101,-0.4623,-0.1732,14.9,12.5,11.8
4646,2021-07-13 03:01:24,23300,159,7766,64.6,32.0,68.46,-136.4851,-0.4623,-0.1707,14.9,12.6,11.9
4647,2021-07-13 03:01:14,23299,159,7766,62.5,32.2,68.5,-135.696,-0.4623,-0.1748,15.0,12.2,11.5
4648,2021-07-13 03:01:04,23298,159,7766,64.5,31.9,68.5,-136.1138,-0.4623,-0.1735,14.9,12.5,11.8
4649,2021-07-13 03:00:54,23297,159,7765,64.5,32.0,68.53,-135.5915,-0.4623,-0.1717,14.9,12.5,11.9
4650,2021-07-13 03:00:44,23296,159,7765,64.5,32.0,68.5,-136.137,-0.4623,-0.1705,14.9,12.5,11.9
4651,2021-07-13 03:00:34,23295,159,7765,64.5,31.9,68.49,-136.195,-0.4623,-0.1743,14.9,12.5,11.8
4652,2021-07-13 03:00:24,23294,159,7764,64.6,32.0,68.42,-136.0673,-0.4623,-0.174,14.9,12.6,11.9
4653,2021-07-13 03:00:14,23293,159,7764,64.6,32.0,68.39,-136.4967,-0.4623,-0.1738,14.9,12.6,11.9
4654,2021-07-13 03:00:04,23292,159,7764,64.6,32.0,68.39,-135.9745,-0.4623,-0.1715,14.9,12.6,11.9
4655,2021-07-13 02:59:54,23291,159,7763,64.6,32.0,68.45,-136.5432,-0.4623,-0.172,14.9,12.6,11.9
4656,2021-07-13 02:59:44,23290,159,7763,62.6,32.2,68.46,-136.4735,-0.4623,-0.1715,15.0,12.3,11.6
4657,2021-07-13 02:59:34,23289,159,7763,64.6,32.0,68.46,-136.3923,-0.4623,-0.1738,14.9,12.6,11.9
4658,2021-07-13 02:59:24,23288,159,7762,64.6,32.0,68.46,-137.0422,-0.4623,-0.1735,14.9,12.6,11.9
4659,2021-07-13 02:59:14,23287,159,7762,64.6,32.0,68.45,-137.1234,-0.4623,-0.1735,14.9,12.6,11.9
4660,2021-07-13 02:59:04,23286,159,7762,64.6,32.0,68.43,-136.1834,-0.4623,-0.172,14.9,12.6,11.9
4661,2021-07-13 02:58:54,23285,159,7761,64.6,32.0,68.49,-136.3807,-0.4623,-0.1732,14.9,12.6,11.9
4662,2021-07-13 02:58:44,23284,159,7761,64.6,32.0,68.48,-135.3014,-0.4623,-0.1738,14.9,12.6,11.9
4663,2021-07-13 02:58:34,23283,159,7761,64.6,32.0,68.41,-135.87,-0.4623,-0.1745,14.9,12.6,11.9
4664,2021-07-13 02:58:24,23282,159,7760,64.5,32.0,68.35,-135.9745,-0.4623,-0.1755,14.9,12.5,11.9
4665,2021-07-13 02:58:14,23281,159,7760,64.5,32.0,68.36,-135.6611,-0.4623,-0.1715,14.9,12.5,11.9
4666,2021-07-13 02:58:04,23280,159,7760,62.5,32.2,68.34,-136.2066,-0.4623,-0.17300000000000001,15.0,12.3,11.5
4667,2021-07-13 02:57:54,23279,159,7759,64.5,32.0,68.32,-135.7076,-0.4623,-0.1712,14.9,12.5,11.9
4668,2021-07-13 02:57:44,23278,159,7759,64.5,32.0,68.31,-135.9281,-0.4612,-0.1738,14.9,12.5,11.8
4669,2021-07-13 02:57:34,23277,159,7759,64.5,32.0,68.38,-136.2414,-0.4623,-0.174,14.9,12.5,11.8
4670,2021-07-13 02:57:24,23276,159,7758,64.5,32.0,68.36,-135.6495,-0.4623,-0.172,14.9,12.5,11.8
4671,2021-07-13 02:57:14,23275,159,7758,64.5,32.0,68.3,-135.5915,-0.4623,-0.1755,14.9,12.5,11.8
4672,2021-07-13 02:57:04,23274,159,7758,64.5,32.0,68.31,-135.7772,-0.4623,-0.172,14.9,12.5,11.9
4673,2021-07-13 02:56:54,23273,159,7757,64.5,32.0,68.38,-135.2782,-0.4623,-0.174,14.9,12.5,11.9
4674,2021-07-13 02:56:44,23272,159,7757,64.5,32.0,68.35,-135.6379,-0.4623,-0.17600000000000002,14.9,12.5,11.8
4675,2021-07-13 02:56:34,23271,159,7757,62.5,32.2,68.31,-135.0577,-0.4623,-0.171,15.0,12.3,11.5
4676,2021-07-13 02:56:24,23270,159,7756,64.5,32.0,68.39,-135.6147,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4677,2021-07-13 02:56:14,23269,159,7756,64.5,32.0,68.38,-135.8932,-0.4623,-0.174,14.9,12.5,11.9
4678,2021-07-13 02:56:04,23268,159,7756,64.6,32.0,68.32,-135.6263,-0.4623,-0.1753,14.9,12.6,11.9
4679,2021-07-13 02:55:54,23267,159,7755,64.6,32.0,68.3,-135.1041,-0.4623,-0.172,14.9,12.6,11.9
4680,2021-07-13 02:55:44,23266,159,7755,64.6,32.0,68.34,-135.1621,-0.4612,-0.174,14.9,12.6,11.9
4681,2021-07-13 02:55:34,23265,159,7755,64.6,32.0,68.38,-135.1041,-0.4623,-0.1727,14.9,12.6,11.9
4682,2021-07-13 02:55:24,23264,159,7754,64.6,32.0,68.35,-135.9629,-0.4623,-0.174,14.9,12.6,11.9
4683,2021-07-13 02:55:14,23263,159,7754,64.6,32.0,68.32,-135.3594,-0.4623,-0.1745,14.9,12.6,11.9
4684,2021-07-13 02:55:04,23262,159,7754,64.5,32.0,68.38,-135.1505,-0.4623,-0.174,14.9,12.5,11.8
4685,2021-07-13 02:54:54,23261,159,7753,62.5,32.2,68.41,-135.6031,-0.4612,-0.1738,15.0,12.3,11.5
4686,2021-07-13 02:54:44,23260,159,7753,64.5,32.0,68.36,-135.3362,-0.4623,-0.174,14.9,12.5,11.8
4687,2021-07-13 02:54:34,23259,159,7753,64.5,32.0,68.39,-135.6843,-0.4623,-0.1722,14.9,12.5,11.8
4688,2021-07-13 02:54:24,23258,159,7752,64.5,32.0,68.43,-135.371,-0.4612,-0.1758,14.9,12.5,11.8
4689,2021-07-13 02:54:14,23257,159,7752,64.5,32.0,68.42,-135.7656,-0.4623,-0.1722,14.9,12.5,11.9
4690,2021-07-13 02:54:04,23256,159,7752,64.5,32.0,68.43,-135.6263,-0.4623,-0.1715,14.9,12.5,11.9
4691,2021-07-13 02:53:54,23255,159,7751,64.5,32.0,68.46,-135.6031,-0.4623,-0.1715,14.9,12.5,11.9
4692,2021-07-13 02:53:44,23254,159,7751,64.5,32.0,68.53,-136.0905,-0.4623,-0.17300000000000001,14.9,12.5,11.9
4693,2021-07-13 02:53:34,23253,159,7751,64.5,32.0,68.57,-135.0809,-0.4623,-0.1743,14.9,12.5,11.9
4694,2021-07-13 02:53:24,23252,159,7750,62.5,32.2,68.52,-135.9513,-0.4623,-0.174,15.0,12.3,11.5
4695,2021-07-13 02:53:14,23251,159,7750,64.5,32.0,68.53,-135.6031,-0.4623,-0.1722,14.9,12.5,11.8
4696,2021-07-13 02:53:04,23250,159,7750,64.5,32.0,68.53,-135.7656,-0.4612,-0.1715,14.9,12.5,11.8
4697,2021-07-13 02:52:54,23249,159,7749,64.5,32.0,68.52,-135.7192,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4698,2021-07-13 02:52:44,23248,159,7749,64.4,32.0,68.57,-135.8352,-0.4623,-0.1732,14.9,12.5,11.8
4699,2021-07-13 02:52:34,23247,159,7749,64.4,32.0,68.57,-135.3826,-0.4612,-0.1727,14.9,12.5,11.8
4700,2021-07-13 02:52:24,23246,159,7748,64.4,32.0,68.5,-135.6263,-0.4623,-0.1715,14.9,12.5,11.8
4701,2021-07-13 02:52:14,23245,159,7748,64.4,32.0,68.46,-135.2433,-0.4612,-0.1735,14.9,12.5,11.8
4702,2021-07-13 02:52:04,23244,159,7748,64.4,32.0,68.42,-135.3014,-0.4623,-0.1725,14.9,12.5,11.8
4703,2021-07-13 02:51:54,23243,159,7747,64.5,32.0,68.41,-135.7656,-0.4623,-0.1712,14.9,12.5,11.8
4704,2021-07-13 02:51:44,23242,159,7747,62.5,32.2,68.43,-135.5915,-0.4623,-0.1712,15.0,12.3,11.5
4705,2021-07-13 02:51:34,23241,159,7747,64.5,32.0,68.41,-135.6263,-0.4623,-0.1748,14.9,12.5,11.8
4706,2021-07-13 02:51:24,23240,159,7746,64.5,32.0,68.39,-135.0228,-0.4623,-0.175,14.9,12.5,11.8
4707,2021-07-13 02:51:14,23239,159,7746,64.5,32.0,68.38,-134.9764,-0.4623,-0.1732,14.9,12.5,11.8
4708,2021-07-13 02:51:04,23238,159,7746,64.5,32.0,68.28,-134.6399,-0.4623,-0.1745,14.9,12.5,11.8
4709,2021-07-13 02:50:54,23237,159,7745,64.4,32.0,68.25,-134.5702,-0.4623,-0.1725,14.9,12.5,11.8
4710,2021-07-13 02:50:44,23236,159,7745,64.5,32.0,68.27,-135.1621,-0.4623,-0.174,14.9,12.5,11.8
4711,2021-07-13 02:50:34,23235,159,7745,64.5,32.1,68.3,-135.2666,-0.4623,-0.1725,15.0,12.6,11.9
4712,2021-07-13 02:50:24,23234,159,7744,64.4,32.0,68.35,-135.4871,-0.4623,-0.1705,14.9,12.5,11.8
4713,2021-07-13 02:50:14,23233,159,7744,62.5,32.3,68.32,-135.313,-0.4623,-0.17300000000000001,15.0,12.3,11.6
4714,2021-07-13 02:50:04,23232,159,7744,64.5,32.1,68.36,-135.3362,-0.4623,-0.1725,15.0,12.6,11.9
4715,2021-07-13 02:49:54,23231,159,7743,64.4,32.0,68.36,-135.4174,-0.4623,-0.174,14.9,12.5,11.8
4716,2021-07-13 02:49:44,23230,159,7743,64.4,32.0,68.35,-134.988,-0.4623,-0.1725,14.9,12.5,11.8
4717,2021-07-13 02:49:34,23229,159,7743,64.4,32.0,68.28,-135.0228,-0.4623,-0.172,14.9,12.5,11.8
4718,2021-07-13 02:49:24,23228,159,7742,64.5,32.0,68.35,-135.4754,-0.4623,-0.174,14.9,12.5,11.8
4719,2021-07-13 02:49:14,23227,159,7742,64.4,32.0,68.39,-135.2317,-0.4623,-0.1735,14.9,12.5,11.8
4720,2021-07-13 02:49:04,23226,159,7742,64.5,32.1,68.43,-135.0344,-0.4623,-0.1725,15.0,12.6,11.9
4721,2021-07-13 02:48:54,23225,159,7741,64.5,32.0,68.43,-134.6747,-0.4623,-0.1722,14.9,12.5,11.8
4722,2021-07-13 02:48:44,23224,159,7741,64.5,32.0,68.42,-134.7791,-0.4623,-0.1717,14.9,12.5,11.8
4723,2021-07-13 02:48:34,23223,159,7741,62.5,32.2,68.28,-134.4774,-0.4623,-0.171,15.0,12.3,11.5
4724,2021-07-13 02:48:24,23222,159,7740,64.5,32.0,68.27,-135.1969,-0.4623,-0.1715,14.9,12.5,11.8
4725,2021-07-13 02:48:14,23221,159,7740,64.5,32.0,68.24,-134.5702,-0.4612,-0.1743,14.9,12.5,11.8
4726,2021-07-13 02:48:04,23220,159,7740,64.5,32.1,68.2,-134.4658,-0.4623,-0.1715,15.0,12.6,11.9
4727,2021-07-13 02:47:54,23219,159,7739,64.5,32.1,68.25,-134.5006,-0.4623,-0.1725,15.0,12.6,11.9
4728,2021-07-13 02:47:44,23218,159,7739,64.5,32.0,68.24,-135.1969,-0.4623,-0.1735,14.9,12.5,11.8
4729,2021-07-13 02:47:34,23217,159,7739,64.4,32.0,68.24,-134.7443,-0.4623,-0.1732,14.9,12.5,11.8
4730,2021-07-13 02:47:24,23216,159,7738,64.4,32.1,68.2,-135.1737,-0.4623,-0.1732,15.0,12.5,11.9
4731,2021-07-13 02:47:14,23215,159,7738,64.5,32.0,68.2,-134.7443,-0.4623,-0.1722,14.9,12.5,11.8
4732,2021-07-13 02:47:04,23214,159,7738,62.4,32.2,68.21,-134.8372,-0.4623,-0.1753,15.0,12.3,11.5
4733,2021-07-13 02:46:24,23210,158,7736,64.4,32.1,68.49,-135.2201,-0.4623,-0.1758,15.0,12.5,11.9
4734,2021-07-13 02:46:14,23209,158,7736,64.4,32.0,68.57,-135.0925,-0.4623,-0.171,14.9,12.5,11.8
4735,2021-07-13 02:46:04,23208,158,7736,64.4,32.0,68.62,-135.9281,-0.4623,-0.1732,14.9,12.5,11.8
4736,2021-07-13 02:45:54,23207,158,7735,64.4,32.0,68.63,-135.3362,-0.4623,-0.1717,14.9,12.5,11.8
4737,2021-07-13 02:45:44,23206,158,7735,64.4,32.0,68.66,-135.2666,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4738,2021-07-13 02:45:34,23205,158,7735,64.5,32.1,68.64,-135.1041,-0.4623,-0.172,15.0,12.6,11.9
4739,2021-07-13 02:45:24,23204,158,7734,62.4,32.2,68.57,-135.1273,-0.4623,-0.1725,15.0,12.3,11.5
4740,2021-07-13 02:45:14,23203,158,7734,64.4,32.0,68.63,-134.5586,-0.4623,-0.1715,14.9,12.5,11.8
4741,2021-07-13 02:45:04,23202,158,7734,64.4,32.0,68.55,-134.547,-0.4623,-0.1722,14.9,12.5,11.8
4742,2021-07-13 02:44:54,23201,158,7733,64.4,32.1,68.6,-134.2453,-0.4623,-0.172,15.0,12.5,11.8
4743,2021-07-13 02:44:44,23200,158,7733,64.4,32.1,68.6,-134.5818,-0.4623,-0.1732,15.0,12.5,11.8
4744,2021-07-13 02:44:34,23199,158,7733,64.4,32.0,68.55,-134.93,-0.4623,-0.17300000000000001,14.9,12.5,11.8
4745,2021-07-13 02:44:24,23198,158,7732,64.4,32.1,68.36,-135.2085,-0.4623,-0.1727,15.0,12.5,11.9
4746,2021-07-13 02:44:14,23197,158,7732,64.4,32.0,68.35,-134.9996,-0.4623,-0.172,14.9,12.5,11.8
4747,2021-07-13 02:44:04,23196,158,7732,64.4,32.1,68.31,-134.7211,-0.4623,-0.1738,15.0,12.5,11.8
