HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
92.2,Valid,%,1,0,42.57,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.0,Valid,C,1,0,18.6,Valid,ug/m3,1.081,0.0,-3.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 04:45:00,62.40762,92.2,17.0,20.1066,16.1234
92.1,Valid,%,1,0,45.33,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.0,Valid,C,1,0,19.7,Valid,ug/m3,1.081,0.0,-6.2,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 05:00:00,66.45378,92.1,17.0,21.2957,13.8372
92.0,Valid,%,1,0,48.1,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.1,Valid,C,1,0,19.5,Valid,ug/m3,1.081,0.0,-6.2,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 05:15:00,70.5146,92.0,17.1,21.0795,13.8372
92.1,Valid,%,1,0,50.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.1,Valid,C,1,0,19.9,Valid,ug/m3,1.081,0.0,-8.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 05:30:00,74.16494,92.1,17.1,21.511899999999997,11.252799999999999
92.0,Valid,%,1,0,57.58,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.2,Valid,C,1,0,20.1,Valid,ug/m3,1.081,0.0,-7.0,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 05:45:00,84.41228,92.0,17.2,21.7281,13.041999999999998
92.0,Valid,%,1,0,64.18,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.2,Valid,C,1,0,20.2,Valid,ug/m3,1.081,0.0,-8.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 06:00:00,94.08788000000001,92.0,17.2,21.836199999999998,11.4516
92.0,Valid,%,1,0,68.38,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.3,Valid,C,1,0,20.0,Valid,ug/m3,1.081,0.0,-7.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 06:15:00,100.24507999999999,92.0,17.3,21.619999999999997,12.147399999999998
92.2,Valid,%,1,0,66.6,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.3,Valid,C,1,0,20.4,Valid,ug/m3,1.081,0.0,-10.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 06:30:00,97.6356,92.2,17.3,22.0524,9.4636
92.2,Valid,%,1,0,67.12,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.3,Valid,C,1,0,19.9,Valid,ug/m3,1.081,0.0,-9.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 06:45:00,98.39792,92.2,17.3,21.511899999999997,10.656399999999998
92.2,Valid,%,1,0,78.35,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,21.1,Valid,ug/m3,1.081,0.0,-11.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 07:00:00,114.8611,92.2,17.4,22.8091,8.9666
92.3,Valid,%,1,0,87.61,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.5,Valid,C,1,0,20.1,Valid,ug/m3,1.081,0.0,-6.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 07:15:00,128.43626,92.3,17.5,21.7281,13.539
92.3,Valid,%,1,0,84.25,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.5,Valid,C,1,0,20.4,Valid,ug/m3,1.081,0.0,-8.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 07:30:00,123.5105,92.3,17.5,22.0524,11.749799999999999
92.3,Valid,%,1,0,78.01,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,19.5,Valid,ug/m3,1.081,0.0,-5.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 07:45:00,114.36266,92.3,17.4,21.0795,14.533
92.3,Valid,%,1,0,70.25,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,19.6,Valid,ug/m3,1.081,0.0,-7.0,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 08:00:00,102.98649999999999,92.3,17.4,21.1876,13.041999999999998
92.5,Valid,%,1,0,79.1,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,20.0,Valid,ug/m3,1.081,0.0,-8.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 08:15:00,115.96059999999999,92.5,17.4,21.619999999999997,11.1534
92.5,Valid,%,1,0,88.91,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,19.3,Valid,ug/m3,1.081,0.0,-6.7,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 08:30:00,130.34206,92.5,17.4,20.8633,13.3402
92.5,Valid,%,1,0,93.17,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,19.1,Valid,ug/m3,1.081,0.0,-5.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 08:45:00,136.58722,92.5,17.4,20.647100000000002,14.2348
92.3,Valid,%,1,0,72.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.4,Valid,C,1,0,20.0,Valid,ug/m3,1.081,0.0,-7.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 09:00:00,106.41694,92.3,17.4,21.619999999999997,12.942599999999999
92.5,Valid,%,1,0,61.41,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.5,Valid,C,1,0,20.9,Valid,ug/m3,1.081,0.0,-8.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 09:15:00,90.02705999999999,92.5,17.5,22.592899999999997,11.6504
92.6,Valid,%,1,0,48.53,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.5,Valid,C,1,0,19.7,Valid,ug/m3,1.081,0.0,-5.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 09:30:00,71.14498,92.6,17.5,21.2957,14.433599999999998
92.7,Valid,%,1,0,44.13,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.5,Valid,C,1,0,21.7,Valid,ug/m3,1.081,0.0,-12.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 09:45:00,64.69458,92.7,17.5,23.4577,7.9726
92.6,Valid,%,1,0,47.23,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.7,Valid,C,1,0,22.6,Valid,ug/m3,1.081,0.0,-10.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 10:00:00,69.23917999999999,92.6,17.7,24.430600000000002,9.761799999999997
92.5,Valid,%,1,0,47.43,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.8,Valid,C,1,0,23.3,Valid,ug/m3,1.081,0.0,-10.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 10:15:00,69.53238,92.5,17.8,25.1873,9.264799999999997
92.5,Valid,%,1,0,45.4,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.8,Valid,C,1,0,21.4,Valid,ug/m3,1.081,0.0,-8.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 10:30:00,66.5564,92.5,17.8,23.133399999999998,11.550999999999998
92.6,Valid,%,1,0,40.0,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.9,Valid,C,1,0,22.1,Valid,ug/m3,1.081,0.0,-8.7,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 10:45:00,58.64,92.6,17.9,23.8901,11.3522
92.6,Valid,%,1,0,39.52,PM25 Greater Than PM10,ug/m3,1.466,0.0,17.9,Valid,C,1,0,21.1,Valid,ug/m3,1.081,0.0,-6.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 11:00:00,57.93632,92.6,17.9,22.8091,13.936599999999999
92.6,Valid,%,1,0,41.01,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.0,Valid,C,1,0,21.9,Valid,ug/m3,1.081,0.0,-9.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 11:15:00,60.120659999999994,92.6,18.0,23.673899999999996,10.656399999999998
92.6,Valid,%,1,0,49.71,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.0,Valid,C,1,0,22.7,Valid,ug/m3,1.081,0.0,-11.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 11:30:00,72.87486,92.6,18.0,24.5387,8.4696
92.5,Valid,%,1,0,59.29,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.1,Valid,C,1,0,22.7,Valid,ug/m3,1.081,0.0,-9.2,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 11:45:00,86.91914,92.5,18.1,24.5387,10.8552
92.5,Valid,%,1,0,53.68,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.2,Valid,C,1,0,23.6,Valid,ug/m3,1.081,0.0,-10.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 12:00:00,78.69488,92.5,18.2,25.5116,9.264799999999997
92.4,Valid,%,1,0,51.0,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.3,Valid,C,1,0,23.9,Valid,ug/m3,1.081,0.0,-10.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 12:15:00,74.766,92.4,18.3,25.8359,9.662399999999998
92.3,Valid,%,1,0,44.09,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.5,Valid,C,1,0,24.0,Valid,ug/m3,1.081,0.0,-11.0,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 12:30:00,64.63594,92.3,18.5,25.944,9.065999999999999
92.3,Valid,%,1,0,37.49,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.6,Valid,C,1,0,22.7,Valid,ug/m3,1.081,0.0,-6.7,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 12:45:00,54.96034,92.3,18.6,24.5387,13.3402
91.8,Valid,%,1,0,33.3,PM25 Greater Than PM10,ug/m3,1.466,0.0,18.9,Valid,C,1,0,24.2,Valid,ug/m3,1.081,0.0,-9.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 13:00:00,48.8178,91.8,18.9,26.1602,10.4576
91.5,Valid,%,1,0,29.31,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.0,Valid,C,1,0,24.5,Valid,ug/m3,1.081,0.0,-8.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 13:15:00,42.96846,91.5,19.0,26.4845,11.1534
91.5,Valid,%,1,0,33.62,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.1,Valid,C,1,0,23.8,Valid,ug/m3,1.081,0.0,-7.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 13:30:00,49.286919999999995,91.5,19.1,25.7278,12.544999999999998
91.5,Valid,%,1,0,36.69,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.2,Valid,C,1,0,25.3,Valid,ug/m3,1.081,0.0,-10.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 13:45:00,53.78753999999999,91.5,19.2,27.3493,9.562999999999999
91.4,Valid,%,1,0,41.26,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.3,Valid,C,1,0,25.5,Valid,ug/m3,1.081,0.0,-10.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 14:00:00,60.487159999999996,91.4,19.3,27.5655,9.165399999999998
91.2,Valid,%,1,0,44.44,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,26.8,Valid,ug/m3,1.081,0.0,-13.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 14:15:00,65.14904,91.2,19.5,28.9708,6.580999999999998
91.0,Valid,%,1,0,47.6,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,26.7,Valid,ug/m3,1.081,0.0,-11.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 14:30:00,69.7816,91.0,19.6,28.862699999999997,8.668399999999998
91.0,Valid,%,1,0,47.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,28.7,Valid,ug/m3,1.081,0.0,-14.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 14:45:00,69.76694,91.0,19.6,31.0247,5.586999999999998
90.9,Valid,%,1,0,42.86,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,26.6,Valid,ug/m3,1.081,0.0,-11.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 15:00:00,62.83276,90.9,19.6,28.7546,8.270799999999998
91.1,Valid,%,1,0,45.41,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.2,Valid,ug/m3,1.081,0.0,-12.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 15:15:00,66.57105999999999,91.1,19.7,29.4032,7.475599999999998
91.2,Valid,%,1,0,45.61,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.0,Valid,ug/m3,1.081,0.0,-12.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 15:30:00,66.86426,91.2,19.7,29.186999999999998,7.276799999999998
91.3,Valid,%,1,0,44.87,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.2,Valid,ug/m3,1.081,0.0,-14.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 15:45:00,65.77942,91.3,19.7,29.4032,5.288799999999998
91.3,Valid,%,1,0,44.88,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.4,Valid,ug/m3,1.081,0.0,-15.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 16:00:00,65.79408000000001,91.3,19.7,29.6194,4.592999999999998
91.3,Valid,%,1,0,39.77,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.8,Valid,C,1,0,27.9,Valid,ug/m3,1.081,0.0,-13.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 16:15:00,58.302820000000004,91.3,19.8,30.159899999999997,6.282799999999998
91.4,Valid,%,1,0,41.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.9,Valid,ug/m3,1.081,0.0,-14.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 16:30:00,61.08822,91.4,19.7,30.159899999999997,5.586999999999998
91.5,Valid,%,1,0,43.55,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.8,Valid,ug/m3,1.081,0.0,-15.2,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 16:45:00,63.8443,91.5,19.7,30.0518,4.8911999999999995
91.6,Valid,%,1,0,50.13,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,27.5,Valid,ug/m3,1.081,0.0,-14.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 17:00:00,73.49058000000001,91.6,19.7,29.7275,5.189399999999997
91.6,Valid,%,1,0,53.08,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,26.3,Valid,ug/m3,1.081,0.0,-11.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 17:15:00,77.81528,91.6,19.7,28.4303,8.668399999999998
91.6,Valid,%,1,0,56.53,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,26.9,Valid,ug/m3,1.081,0.0,-14.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 17:30:00,82.87298,91.6,19.6,29.078899999999997,5.785799999999998
91.8,Valid,%,1,0,61.77,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,26.8,Valid,ug/m3,1.081,0.0,-13.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 17:45:00,90.55482,91.8,19.6,28.9708,6.779799999999998
91.9,Valid,%,1,0,68.88,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,26.6,Valid,ug/m3,1.081,0.0,-14.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 18:00:00,100.97807999999999,91.9,19.6,28.7546,5.785799999999998
92.0,Valid,%,1,0,67.85,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,27.1,Valid,ug/m3,1.081,0.0,-14.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 18:15:00,99.46809999999999,92.0,19.5,29.2951,5.586999999999998
92.1,Valid,%,1,0,57.33,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,26.7,Valid,ug/m3,1.081,0.0,-14.7,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 18:30:00,84.04578,92.1,19.5,28.862699999999997,5.388199999999999
92.2,Valid,%,1,0,55.92,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,27.5,Valid,ug/m3,1.081,0.0,-17.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 18:45:00,81.97872,92.2,19.5,29.7275,3.0025999999999975
92.1,Valid,%,1,0,56.99,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,26.7,Valid,ug/m3,1.081,0.0,-14.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 19:00:00,83.54734,92.1,19.5,28.862699999999997,5.288799999999998
92.3,Valid,%,1,0,59.62,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,25.7,Valid,ug/m3,1.081,0.0,-12.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 19:15:00,87.40292,92.3,19.5,27.781699999999997,7.475599999999998
92.5,Valid,%,1,0,58.57,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.4,Valid,C,1,0,25.6,Valid,ug/m3,1.081,0.0,-14.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 19:30:00,85.86362,92.5,19.4,27.6736,5.586999999999998
92.6,Valid,%,1,0,56.66,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.4,Valid,C,1,0,25.1,Valid,ug/m3,1.081,0.0,-13.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 19:45:00,83.06356,92.6,19.4,27.1331,6.978599999999998
92.5,Valid,%,1,0,56.19,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.4,Valid,C,1,0,25.2,Valid,ug/m3,1.081,0.0,-14.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 20:00:00,82.37454,92.5,19.4,27.2412,5.586999999999998
92.5,Valid,%,1,0,61.63,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,24.9,Valid,ug/m3,1.081,0.0,-13.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 20:15:00,90.34958,92.5,19.5,26.9169,6.680399999999999
92.6,Valid,%,1,0,64.22,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,23.8,Valid,ug/m3,1.081,0.0,-11.0,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 20:30:00,94.14652,92.6,19.5,25.7278,9.065999999999999
92.6,Valid,%,1,0,71.83,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,23.4,Valid,ug/m3,1.081,0.0,-9.1,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 20:45:00,105.30278,92.6,19.5,25.295399999999997,10.9546
92.6,Valid,%,1,0,81.02,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,23.3,Valid,ug/m3,1.081,0.0,-8.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 21:00:00,118.77532,92.6,19.5,25.1873,11.4516
92.6,Valid,%,1,0,80.32,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.5,Valid,C,1,0,24.0,Valid,ug/m3,1.081,0.0,-13.3,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 21:15:00,117.74911999999999,92.6,19.5,25.944,6.779799999999998
92.6,Valid,%,1,0,78.02,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,24.6,Valid,ug/m3,1.081,0.0,-14.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 21:30:00,114.37732,92.6,19.6,26.5926,5.288799999999998
92.7,Valid,%,1,0,80.04,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,24.3,Valid,ug/m3,1.081,0.0,-13.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 21:45:00,117.33864000000001,92.7,19.6,26.2683,6.680399999999999
92.6,Valid,%,1,0,79.16,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.6,Valid,C,1,0,24.4,Valid,ug/m3,1.081,0.0,-12.4,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 22:00:00,116.04856,92.6,19.6,26.376399999999997,7.674399999999999
92.6,Valid,%,1,0,77.18,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.2,Valid,ug/m3,1.081,0.0,-10.8,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 22:15:00,113.14588,92.6,19.7,26.1602,9.264799999999997
92.7,Valid,%,1,0,74.65,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,23.8,Valid,ug/m3,1.081,0.0,-10.5,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 22:30:00,109.43690000000001,92.7,19.7,25.7278,9.562999999999999
92.7,Valid,%,1,0,73.17,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.6,Valid,ug/m3,1.081,0.0,-11.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 22:45:00,107.26722,92.7,19.7,26.5926,8.171399999999998
92.7,Valid,%,1,0,63.11,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,25.1,Valid,ug/m3,1.081,0.0,-13.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 23:00:00,92.51926,92.7,19.7,27.1331,6.4815999999999985
92.7,Valid,%,1,0,58.66,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.4,Valid,ug/m3,1.081,0.0,-12.2,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 23:15:00,85.99556,92.7,19.7,26.376399999999997,7.873199999999999
92.7,Valid,%,1,0,57.57,PM25 Greater Than PM10,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.6,Valid,ug/m3,1.081,0.0,-12.6,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 23:30:00,84.39762,92.7,19.7,26.5926,7.475599999999998
92.7,Valid,%,1,0,57.17,Valid,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.4,Valid,ug/m3,1.081,0.0,-11.9,Valid,ug/m3,0.9940000000000001,20.0,2021-02-28 23:45:00,83.81122,92.7,19.7,26.376399999999997,8.171399999999998
92.7,Valid,%,1,0,60.72,Valid,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.0,Valid,ug/m3,1.081,0.0,-11.1,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 00:00:00,89.01552,92.7,19.7,25.944,8.9666
92.7,Valid,%,1,0,64.45,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,23.6,Valid,ug/m3,1.081,0.0,-9.7,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 00:15:00,94.4837,92.7,19.7,25.5116,10.3582
92.8,Valid,%,1,0,68.37,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,23.9,Valid,ug/m3,1.081,0.0,-12.0,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 00:30:00,100.23042000000001,92.8,19.7,25.8359,8.072
92.9,Valid,%,1,0,68.36,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.7,Valid,ug/m3,1.081,0.0,-13.9,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 00:45:00,100.21576,92.9,19.7,26.700699999999998,6.183399999999999
92.9,Valid,%,1,0,72.15,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.6,Valid,ug/m3,1.081,0.0,-12.8,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 01:00:00,105.7719,92.9,19.7,26.5926,7.276799999999998
92.9,Valid,%,1,0,75.34,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,23.8,Valid,ug/m3,1.081,0.0,-12.1,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 01:15:00,110.44844,92.9,19.7,25.7278,7.9726
93.1,Valid,%,1,0,75.96,Deliquescence,ug/m3,1.466,0.0,19.7,Valid,C,1,0,24.6,Valid,ug/m3,1.081,0.0,-13.6,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 01:30:00,111.35735999999999,93.1,19.7,26.5926,6.4815999999999985
93.2,Valid,%,1,0,76.45,Deliquescence,ug/m3,1.466,0.0,19.8,Valid,C,1,0,24.4,Valid,ug/m3,1.081,0.0,-13.3,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 01:45:00,112.0757,93.2,19.8,26.376399999999997,6.779799999999998
93.2,Valid,%,1,0,77.74,Deliquescence,ug/m3,1.466,0.0,19.8,Valid,C,1,0,24.3,Valid,ug/m3,1.081,0.0,-13.4,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 02:00:00,113.96683999999999,93.2,19.8,26.2683,6.680399999999999
93.1,Valid,%,1,0,79.61,Deliquescence,ug/m3,1.466,0.0,19.8,Valid,C,1,0,24.2,Valid,ug/m3,1.081,0.0,-11.0,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 02:15:00,116.70826,93.1,19.8,26.1602,9.065999999999999
93.1,Valid,%,1,0,82.49,Deliquescence,ug/m3,1.466,0.0,19.9,Valid,C,1,0,24.4,Valid,ug/m3,1.081,0.0,-12.0,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 02:30:00,120.93033999999999,93.1,19.9,26.376399999999997,8.072
93.2,Valid,%,1,0,80.53,Deliquescence,ug/m3,1.466,0.0,19.9,Valid,C,1,0,24.2,Valid,ug/m3,1.081,0.0,-12.9,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 02:45:00,118.05698,93.2,19.9,26.1602,7.177399999999999
93.1,Valid,%,1,0,87.57,Deliquescence,ug/m3,1.466,0.0,19.9,Valid,C,1,0,24.8,Valid,ug/m3,1.081,0.0,-11.9,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 03:00:00,128.37761999999998,93.1,19.9,26.8088,8.171399999999998
93.1,Valid,%,1,0,92.25,Deliquescence,ug/m3,1.466,0.0,19.9,Valid,C,1,0,23.8,Valid,ug/m3,1.081,0.0,-11.2,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 03:15:00,135.2385,93.1,19.9,25.7278,8.867199999999999
93.2,Valid,%,1,0,98.97,Deliquescence,ug/m3,1.466,0.0,19.9,Valid,C,1,0,23.2,Valid,ug/m3,1.081,0.0,-9.1,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 03:30:00,145.09001999999998,93.2,19.9,25.079199999999997,10.9546
93.2,Valid,%,1,0,95.04,Deliquescence,ug/m3,1.466,0.0,19.8,Valid,C,1,0,22.6,Valid,ug/m3,1.081,0.0,-8.5,Valid,ug/m3,0.9940000000000001,20.0,2021-03-01 03:45:00,139.32864,93.2,19.8,24.430600000000002,11.550999999999998
