HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
82.3,Valid,%,1,0,21.13,Valid,ug/m3,1.248,0.0,29.6,Valid,C,1,0,55.0,Valid,ug/m3,1.1740000000000002,0.0,-8.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 00:45:00,26.37024,82.3,29.6,64.57000000000001,5.9748
82.6,Valid,%,1,0,19.88,Valid,ug/m3,1.248,0.0,29.6,Valid,C,1,0,54.5,Valid,ug/m3,1.1740000000000002,0.0,-2.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 01:00:00,24.81024,82.6,29.6,63.98300000000001,12.720200000000002
82.8,Valid,%,1,0,21.56,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,54.5,Valid,ug/m3,1.1740000000000002,0.0,-8.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 01:15:00,26.906879999999997,82.8,29.5,63.98300000000001,5.9748
83.0,Valid,%,1,0,24.21,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,57.0,Valid,ug/m3,1.1740000000000002,0.0,-14.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 01:30:00,30.214080000000003,83.0,29.5,66.918,-1.1195000000000004
83.3,Valid,%,1,0,22.15,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,56.9,Valid,ug/m3,1.1740000000000002,0.0,-15.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 01:45:00,27.643199999999997,83.3,29.5,66.8006,-2.5150999999999986
83.4,Valid,%,1,0,21.64,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,57.9,Valid,ug/m3,1.1740000000000002,0.0,-20.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 02:00:00,27.00672,83.4,29.5,67.97460000000001,-8.2138
83.4,Valid,%,1,0,18.83,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,60.7,Valid,ug/m3,1.1740000000000002,0.0,-23.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 02:15:00,23.49984,83.4,29.4,71.26180000000001,-11.702800000000002
83.5,Valid,%,1,0,18.82,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,60.7,Valid,ug/m3,1.1740000000000002,0.0,-21.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 02:30:00,23.48736,83.5,29.4,71.26180000000001,-9.609399999999999
83.6,Valid,%,1,0,19.02,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,67.6,Valid,ug/m3,1.1740000000000002,0.0,-19.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 02:45:00,23.73696,83.6,29.4,79.36240000000001,-7.2833999999999985
83.8,Valid,%,1,0,16.61,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,58.2,Valid,ug/m3,1.1740000000000002,0.0,-24.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 03:00:00,20.72928,83.8,29.4,68.3268,-12.633199999999997
83.8,Valid,%,1,0,16.29,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,56.1,Valid,ug/m3,1.1740000000000002,0.0,-23.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 03:15:00,20.329919999999998,83.8,29.4,65.8614,-11.237599999999999
84.0,Valid,%,1,0,17.18,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,59.0,Valid,ug/m3,1.1740000000000002,0.0,-23.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 03:30:00,21.44064,84.0,29.4,69.266,-11.819099999999997
84.1,Valid,%,1,0,15.49,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,58.4,Valid,ug/m3,1.1740000000000002,0.0,-22.0,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 03:45:00,19.33152,84.1,29.4,68.56160000000001,-9.842
84.1,Valid,%,1,0,14.71,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,57.1,Valid,ug/m3,1.1740000000000002,0.0,-25.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 04:00:00,18.35808,84.1,29.4,67.03540000000001,-13.679900000000002
84.3,Valid,%,1,0,14.75,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,57.0,Valid,ug/m3,1.1740000000000002,0.0,-22.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 04:15:00,18.408,84.3,29.5,66.918,-10.888699999999998
84.5,Valid,%,1,0,20.24,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,57.8,Valid,ug/m3,1.1740000000000002,0.0,-21.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 04:30:00,25.25952,84.5,29.4,67.8572,-9.260499999999999
84.7,Valid,%,1,0,23.28,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,54.0,Valid,ug/m3,1.1740000000000002,0.0,-20.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 04:45:00,29.053440000000002,84.7,29.4,63.39600000000001,-7.8649000000000004
84.8,Valid,%,1,0,24.41,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,51.0,Valid,ug/m3,1.1740000000000002,0.0,-14.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 05:00:00,30.46368,84.8,29.4,59.87400000000001,-1.5846999999999998
84.9,Valid,%,1,0,29.01,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,55.4,Valid,ug/m3,1.1740000000000002,0.0,-19.0,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 05:15:00,36.204480000000004,84.9,29.4,65.03960000000001,-6.353
85.1,Valid,%,1,0,39.99,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,55.9,Valid,ug/m3,1.1740000000000002,0.0,-23.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 05:30:00,49.907520000000005,85.1,29.4,65.62660000000001,-11.470199999999997
85.3,Valid,%,1,0,42.49,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,55.3,Valid,ug/m3,1.1740000000000002,0.0,-20.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 05:45:00,53.02752,85.3,29.4,64.9222,-8.3301
85.4,Valid,%,1,0,43.41,Valid,ug/m3,1.248,0.0,29.4,Valid,C,1,0,56.2,Valid,ug/m3,1.1740000000000002,0.0,-21.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 06:00:00,54.17567999999999,85.4,29.4,65.9788,-9.725699999999998
85.4,Valid,%,1,0,37.44,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,55.1,Valid,ug/m3,1.1740000000000002,0.0,-17.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 06:15:00,46.72512,85.4,29.5,64.68740000000001,-4.957400000000002
85.7,Valid,%,1,0,32.2,Valid,ug/m3,1.248,0.0,29.5,Valid,C,1,0,56.3,Valid,ug/m3,1.1740000000000002,0.0,-16.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 06:30:00,40.1856,85.7,29.5,66.09620000000001,-3.3291999999999984
85.9,Valid,%,1,0,24.56,Valid,ug/m3,1.248,0.0,29.7,Valid,C,1,0,55.8,Valid,ug/m3,1.1740000000000002,0.0,-18.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 06:45:00,30.650879999999997,85.9,29.7,65.5092,-5.422599999999997
85.3,Valid,%,1,0,28.05,Valid,ug/m3,1.248,0.0,30.3,Valid,C,1,0,61.4,Valid,ug/m3,1.1740000000000002,0.0,-22.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 07:00:00,35.0064,85.3,30.3,72.0836,-10.7724
84.2,Valid,%,1,0,21.75,Valid,ug/m3,1.248,0.0,30.9,Valid,C,1,0,61.1,Valid,ug/m3,1.1740000000000002,0.0,-16.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 07:15:00,27.144,84.2,30.9,71.73140000000001,-3.2128999999999994
82.5,Valid,%,1,0,16.56,Valid,ug/m3,1.248,0.0,31.5,Valid,C,1,0,72.5,Valid,ug/m3,1.1740000000000002,0.0,-14.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 07:30:00,20.66688,82.5,31.5,85.11500000000001,-1.5846999999999998
81.3,Valid,%,1,0,15.31,Valid,ug/m3,1.248,0.0,31.9,Valid,C,1,0,72.9,Valid,ug/m3,1.1740000000000002,0.0,-10.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 07:45:00,19.10688,81.3,31.9,85.58460000000002,3.5325000000000006
80.7,Valid,%,1,0,12.55,Valid,ug/m3,1.248,0.0,32.0,Valid,C,1,0,69.0,Valid,ug/m3,1.1740000000000002,0.0,-3.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 08:00:00,15.662400000000002,80.7,32.0,81.00600000000001,11.208300000000001
80.1,Valid,%,1,0,11.25,Valid,ug/m3,1.248,0.0,32.3,Valid,C,1,0,67.8,Valid,ug/m3,1.1740000000000002,0.0,4.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 08:15:00,14.04,80.1,32.3,79.5972,21.3264
79.2,Valid,%,1,0,9.05,Valid,ug/m3,1.248,0.0,32.7,Valid,C,1,0,68.3,Valid,ug/m3,1.1740000000000002,0.0,4.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 08:30:00,11.294400000000001,79.2,32.7,80.1842,20.861200000000004
78.0,Valid,%,1,0,7.72,Valid,ug/m3,1.248,0.0,33.1,Valid,C,1,0,69.2,Valid,ug/m3,1.1740000000000002,0.0,11.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 08:45:00,9.63456,78.0,33.1,81.24080000000001,29.5837
77.0,Valid,%,1,0,6.57,Valid,ug/m3,1.248,0.0,33.5,Valid,C,1,0,70.8,Valid,ug/m3,1.1740000000000002,0.0,14.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 09:00:00,8.19936,77.0,33.5,83.1192,32.4912
75.5,Valid,%,1,0,5.91,Valid,ug/m3,1.248,0.0,34.2,Valid,C,1,0,76.9,Valid,ug/m3,1.1740000000000002,0.0,17.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 09:15:00,7.37568,75.5,34.2,90.28060000000002,36.0965
73.8,Valid,%,1,0,5.77,Valid,ug/m3,1.248,0.0,34.7,Valid,C,1,0,79.1,Valid,ug/m3,1.1740000000000002,0.0,26.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 09:30:00,7.200959999999999,73.8,34.7,92.8634,46.67980000000001
72.7,Valid,%,1,0,6.87,Valid,ug/m3,1.248,0.0,35.1,Valid,C,1,0,84.5,Valid,ug/m3,1.1740000000000002,0.0,34.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 09:45:00,8.57376,72.7,35.1,99.20300000000002,55.402300000000004
71.6,Valid,%,1,0,7.91,Valid,ug/m3,1.248,0.0,35.5,Valid,C,1,0,91.8,Valid,ug/m3,1.1740000000000002,0.0,32.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 10:00:00,9.87168,71.6,35.5,107.77320000000002,53.8904
71.0,Valid,%,1,0,10.43,Valid,ug/m3,1.248,0.0,35.6,Valid,C,1,0,92.6,Valid,ug/m3,1.1740000000000002,0.0,40.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 10:15:00,13.016639999999999,71.0,35.6,108.7124,62.49660000000001
70.9,Valid,%,1,0,12.69,Valid,ug/m3,1.248,0.0,35.6,Valid,C,1,0,91.0,Valid,ug/m3,1.1740000000000002,0.0,47.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 10:30:00,15.837119999999999,70.9,35.6,106.83400000000002,70.8702
70.7,Valid,%,1,0,12.1,Valid,ug/m3,1.248,0.0,35.6,Valid,C,1,0,90.7,Valid,ug/m3,1.1740000000000002,0.0,50.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 10:45:00,15.1008,70.7,35.6,106.48180000000002,74.0103
70.5,Valid,%,1,0,13.03,Valid,ug/m3,1.248,0.0,35.8,Valid,C,1,0,92.7,Valid,ug/m3,1.1740000000000002,0.0,51.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 11:00:00,16.26144,70.5,35.8,108.82980000000002,75.63850000000001
69.1,Valid,%,1,0,11.49,Valid,ug/m3,1.248,0.0,36.2,Valid,C,1,0,96.2,Valid,ug/m3,1.1740000000000002,0.0,61.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 11:15:00,14.33952,69.1,36.2,112.93880000000001,87.50110000000001
68.4,Valid,%,1,0,12.07,Valid,ug/m3,1.248,0.0,36.6,Valid,C,1,0,103.8,Valid,ug/m3,1.1740000000000002,0.0,68.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 11:30:00,15.063360000000001,68.4,36.6,121.86120000000001,95.8747
67.6,Valid,%,1,0,11.51,Valid,ug/m3,1.248,0.0,36.9,Valid,C,1,0,108.1,Valid,ug/m3,1.1740000000000002,0.0,76.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 11:45:00,14.36448,67.6,36.9,126.9094,104.9461
66.9,Valid,%,1,0,12.22,Valid,ug/m3,1.248,0.0,37.2,Valid,C,1,0,113.1,Valid,ug/m3,1.1740000000000002,0.0,87.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 12:00:00,15.25056,66.9,37.2,132.7794,117.97170000000001
66.0,Valid,%,1,0,12.74,Valid,ug/m3,1.248,0.0,37.5,Valid,C,1,0,118.6,Valid,ug/m3,1.1740000000000002,0.0,89.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 12:15:00,15.89952,66.0,37.5,139.2364,119.71620000000001
65.5,Valid,%,1,0,11.93,Valid,ug/m3,1.248,0.0,37.6,Valid,C,1,0,119.8,Valid,ug/m3,1.1740000000000002,0.0,96.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 12:30:00,14.888639999999999,65.5,37.6,140.64520000000002,128.0898
65.0,Valid,%,1,0,9.65,Valid,ug/m3,1.248,0.0,37.7,Valid,C,1,0,132.4,Valid,ug/m3,1.1740000000000002,0.0,70.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 12:45:00,12.0432,65.0,37.7,155.43760000000003,97.6192
64.3,Valid,%,1,0,9.52,Valid,ug/m3,1.248,0.0,38.0,Valid,C,1,0,130.8,Valid,ug/m3,1.1740000000000002,0.0,90.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 13:00:00,11.88096,64.3,38.0,153.55920000000003,120.9955
63.6,Valid,%,1,0,7.87,Valid,ug/m3,1.248,0.0,38.2,Valid,C,1,0,133.5,Valid,ug/m3,1.1740000000000002,0.0,90.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 13:15:00,9.82176,63.6,38.2,156.729,121.4607
62.9,Valid,%,1,0,7.47,Valid,ug/m3,1.248,0.0,38.2,Valid,C,1,0,130.9,Valid,ug/m3,1.1740000000000002,0.0,98.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 13:30:00,9.32256,62.9,38.2,153.67660000000004,130.6484
62.6,Valid,%,1,0,6.99,Valid,ug/m3,1.248,0.0,38.0,Valid,C,1,0,129.1,Valid,ug/m3,1.1740000000000002,0.0,93.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 13:45:00,8.72352,62.6,38.0,151.5634,124.8334
62.4,Valid,%,1,0,6.73,Valid,ug/m3,1.248,0.0,38.0,Valid,C,1,0,133.5,Valid,ug/m3,1.1740000000000002,0.0,85.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 14:00:00,8.399040000000001,62.4,38.0,156.729,115.29679999999999
62.2,Valid,%,1,0,7.62,Valid,ug/m3,1.248,0.0,38.1,Valid,C,1,0,136.3,Valid,ug/m3,1.1740000000000002,0.0,97.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 14:15:00,9.50976,62.2,38.1,160.01620000000003,128.9039
61.7,Valid,%,1,0,7.16,Valid,ug/m3,1.248,0.0,38.2,Valid,C,1,0,139.7,Valid,ug/m3,1.1740000000000002,0.0,89.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 14:30:00,8.93568,61.7,38.2,164.0078,119.48360000000001
61.2,Valid,%,1,0,7.31,Valid,ug/m3,1.248,0.0,38.4,Valid,C,1,0,142.1,Valid,ug/m3,1.1740000000000002,0.0,93.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 14:45:00,9.12288,61.2,38.4,166.8254,124.9497
60.4,Valid,%,1,0,6.9,Valid,ug/m3,1.248,0.0,38.6,Valid,C,1,0,149.2,Valid,ug/m3,1.1740000000000002,0.0,91.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 15:00:00,8.6112,60.4,38.6,175.16080000000002,122.1585
60.2,Valid,%,1,0,7.56,Valid,ug/m3,1.248,0.0,38.6,Valid,C,1,0,154.7,Valid,ug/m3,1.1740000000000002,0.0,79.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 15:15:00,9.43488,60.2,38.6,181.61780000000002,108.5514
61.7,Valid,%,1,0,11.17,Valid,ug/m3,1.248,0.0,38.4,Valid,C,1,0,154.6,Valid,ug/m3,1.1740000000000002,0.0,73.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 15:30:00,13.94016,61.7,38.4,181.5004,101.57339999999999
62.4,Valid,%,1,0,11.64,Valid,ug/m3,1.248,0.0,37.7,Valid,C,1,0,137.7,Valid,ug/m3,1.1740000000000002,0.0,83.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 15:45:00,14.526720000000001,62.4,37.7,161.65980000000002,113.31970000000001
63.4,Valid,%,1,0,12.96,Valid,ug/m3,1.248,0.0,37.1,Valid,C,1,0,129.6,Valid,ug/m3,1.1740000000000002,0.0,80.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 16:00:00,16.17408,63.4,37.1,152.15040000000002,108.9003
64.0,Valid,%,1,0,13.08,Valid,ug/m3,1.248,0.0,36.8,Valid,C,1,0,125.3,Valid,ug/m3,1.1740000000000002,0.0,75.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 16:15:00,16.32384,64.0,36.8,147.1022,104.01570000000001
64.5,Valid,%,1,0,14.97,Valid,ug/m3,1.248,0.0,36.7,Valid,C,1,0,130.1,Valid,ug/m3,1.1740000000000002,0.0,66.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 16:30:00,18.682560000000002,64.5,36.7,152.7374,92.9672
64.2,Valid,%,1,0,15.49,Valid,ug/m3,1.248,0.0,36.7,Valid,C,1,0,122.0,Valid,ug/m3,1.1740000000000002,0.0,82.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 16:45:00,19.33152,64.2,36.7,143.228,111.3426
64.7,Valid,%,1,0,14.82,Valid,ug/m3,1.248,0.0,36.6,Valid,C,1,0,124.4,Valid,ug/m3,1.1740000000000002,0.0,68.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 17:00:00,18.49536,64.7,36.6,146.04560000000004,95.7584
64.7,Valid,%,1,0,15.27,Valid,ug/m3,1.248,0.0,36.4,Valid,C,1,0,118.1,Valid,ug/m3,1.1740000000000002,0.0,72.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 17:15:00,19.05696,64.7,36.4,138.6494,100.0615
65.4,Valid,%,1,0,16.55,Valid,ug/m3,1.248,0.0,35.9,Valid,C,1,0,108.7,Valid,ug/m3,1.1740000000000002,0.0,65.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 17:30:00,20.654400000000003,65.4,35.9,127.61380000000003,91.6879
66.2,Valid,%,1,0,18.03,Valid,ug/m3,1.248,0.0,35.5,Valid,C,1,0,107.2,Valid,ug/m3,1.1740000000000002,0.0,59.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 17:45:00,22.501440000000002,66.2,35.5,125.85280000000002,84.7099
67.1,Valid,%,1,0,21.46,Valid,ug/m3,1.248,0.0,35.1,Valid,C,1,0,103.7,Valid,ug/m3,1.1740000000000002,0.0,51.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 18:00:00,26.78208,67.1,35.1,121.74380000000002,75.7548
67.7,Valid,%,1,0,34.62,Valid,ug/m3,1.248,0.0,34.7,Valid,C,1,0,95.3,Valid,ug/m3,1.1740000000000002,0.0,57.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 18:15:00,43.20576,67.7,34.7,111.88220000000001,82.1513
68.3,Valid,%,1,0,30.43,Valid,ug/m3,1.248,0.0,34.4,Valid,C,1,0,91.5,Valid,ug/m3,1.1740000000000002,0.0,50.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 18:30:00,37.976639999999996,68.3,34.4,107.42100000000002,74.0103
68.8,Valid,%,1,0,38.25,Valid,ug/m3,1.248,0.0,34.0,Valid,C,1,0,90.8,Valid,ug/m3,1.1740000000000002,0.0,34.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 18:45:00,47.736,68.8,34.0,106.59920000000001,55.634899999999995
69.0,Valid,%,1,0,41.52,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,94.8,Valid,ug/m3,1.1740000000000002,0.0,22.1,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 19:00:00,51.81696,69.0,33.8,111.29520000000001,41.4463
69.6,Valid,%,1,0,41.11,Valid,ug/m3,1.248,0.0,33.5,Valid,C,1,0,86.5,Valid,ug/m3,1.1740000000000002,0.0,28.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 19:15:00,51.305279999999996,69.6,33.5,101.55100000000002,49.0058
70.2,Valid,%,1,0,47.13,Valid,ug/m3,1.248,0.0,33.2,Valid,C,1,0,83.5,Valid,ug/m3,1.1740000000000002,0.0,27.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 19:30:00,58.81824,70.2,33.2,98.02900000000001,48.0754
70.4,Valid,%,1,0,39.83,Valid,ug/m3,1.248,0.0,33.0,Valid,C,1,0,79.3,Valid,ug/m3,1.1740000000000002,0.0,29.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 19:45:00,49.70784,70.4,33.0,93.0982,50.168800000000005
70.7,Valid,%,1,0,30.89,Valid,ug/m3,1.248,0.0,32.7,Valid,C,1,0,78.1,Valid,ug/m3,1.1740000000000002,0.0,24.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 20:00:00,38.55072,70.7,32.7,91.6894,44.1212
71.5,Valid,%,1,0,27.94,Valid,ug/m3,1.248,0.0,32.5,Valid,C,1,0,77.6,Valid,ug/m3,1.1740000000000002,0.0,18.0,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 20:15:00,34.86912,71.5,32.5,91.1024,36.678000000000004
72.3,Valid,%,1,0,25.42,Valid,ug/m3,1.248,0.0,32.2,Valid,C,1,0,77.7,Valid,ug/m3,1.1740000000000002,0.0,12.0,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 20:30:00,31.72416,72.3,32.2,91.21980000000002,29.700000000000003
73.2,Valid,%,1,0,23.21,Valid,ug/m3,1.248,0.0,32.1,Valid,C,1,0,74.7,Valid,ug/m3,1.1740000000000002,0.0,13.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 20:45:00,28.96608,73.2,32.1,87.69780000000002,31.0956
74.0,Valid,%,1,0,21.6,Valid,ug/m3,1.248,0.0,31.9,Valid,C,1,0,72.7,Valid,ug/m3,1.1740000000000002,0.0,14.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 21:00:00,26.9568,74.0,31.9,85.34980000000002,32.4912
74.8,Valid,%,1,0,21.75,Valid,ug/m3,1.248,0.0,31.7,Valid,C,1,0,75.7,Valid,ug/m3,1.1740000000000002,0.0,6.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 21:15:00,27.144,74.8,31.7,88.87180000000002,23.0709
75.8,Valid,%,1,0,21.16,Valid,ug/m3,1.248,0.0,31.5,Valid,C,1,0,74.4,Valid,ug/m3,1.1740000000000002,0.0,4.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 21:30:00,26.40768,75.8,31.5,87.34560000000002,21.0938
76.7,Valid,%,1,0,21.82,Valid,ug/m3,1.248,0.0,31.4,Valid,C,1,0,74.4,Valid,ug/m3,1.1740000000000002,0.0,5.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 21:45:00,27.23136,76.7,31.4,87.34560000000002,22.256800000000002
77.3,Valid,%,1,0,21.23,Valid,ug/m3,1.248,0.0,31.2,Valid,C,1,0,65.1,Valid,ug/m3,1.1740000000000002,0.0,5.6,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 22:00:00,26.49504,77.3,31.2,76.4274,22.256800000000002
78.0,Valid,%,1,0,21.7,Valid,ug/m3,1.248,0.0,31.1,Valid,C,1,0,63.6,Valid,ug/m3,1.1740000000000002,0.0,5.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 22:15:00,27.081599999999998,78.0,31.1,74.66640000000001,22.489400000000003
78.7,Valid,%,1,0,21.98,Valid,ug/m3,1.248,0.0,30.9,Valid,C,1,0,62.1,Valid,ug/m3,1.1740000000000002,0.0,3.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 22:30:00,27.43104,78.7,30.9,72.90540000000001,20.279700000000002
79.2,Valid,%,1,0,22.95,Valid,ug/m3,1.248,0.0,30.8,Valid,C,1,0,64.7,Valid,ug/m3,1.1740000000000002,0.0,-2.4,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 22:45:00,28.6416,79.2,30.8,75.95780000000002,12.952800000000002
79.7,Valid,%,1,0,24.56,Valid,ug/m3,1.248,0.0,30.7,Valid,C,1,0,63.1,Valid,ug/m3,1.1740000000000002,0.0,-1.3,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 23:00:00,30.650879999999997,79.7,30.7,74.0794,14.2321
80.2,Valid,%,1,0,25.22,Valid,ug/m3,1.248,0.0,30.6,Valid,C,1,0,64.0,Valid,ug/m3,1.1740000000000002,0.0,-7.7,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 23:15:00,31.474559999999997,80.2,30.6,75.13600000000001,6.788900000000002
80.6,Valid,%,1,0,25.35,Valid,ug/m3,1.248,0.0,30.6,Valid,C,1,0,60.1,Valid,ug/m3,1.1740000000000002,0.0,0.9,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 23:30:00,31.6368,80.6,30.6,70.55740000000002,16.7907
81.1,Valid,%,1,0,26.69,Valid,ug/m3,1.248,0.0,30.5,Valid,C,1,0,59.3,Valid,ug/m3,1.1740000000000002,0.0,-1.2,Valid,ug/m3,1.163,15.744000000000002,2021-05-28 23:45:00,33.30912,81.1,30.5,69.6182,14.348400000000002
81.5,Valid,%,1,0,28.09,Valid,ug/m3,1.248,0.0,30.4,Valid,C,1,0,59.6,Valid,ug/m3,1.1740000000000002,0.0,-2.8,Valid,ug/m3,1.163,15.744000000000002,2021-05-29 00:00:00,35.05632,81.5,30.4,69.97040000000001,12.487600000000002
81.8,Valid,%,1,0,28.65,Valid,ug/m3,1.248,0.0,30.4,Valid,C,1,0,57.9,Valid,ug/m3,1.1740000000000002,0.0,-0.5,Valid,ug/m3,1.163,15.744000000000002,2021-05-29 00:15:00,35.755199999999995,81.8,30.4,67.97460000000001,15.162500000000001
